(('168', '265', '3', '265', '168', '265', '3'), 562)
(('6', '91', '240', '5', '197', '192', '3'), 6)
(('3', '265', '265', '168', '265', '265', '265'), 6)
(('13', '78', '78', '142', '78', '102', '78'), 6)
(('174', '174', '174', '11', '45', '33', '192'), 6)
(('168', '265', '43', '43', '3', '265', '168'), 6)
(('168', '168', '3', '265', '168', '168', '168'), 6)
(('3', '168', '3', '168', '168', '265', '3'), 6)
(('3', '3', '168', '168', '168', '168', '168'), 6)
(('168', '168', '3', '265', '43', '168', '265'), 6)
(('78', '240', '240', '13', '4', '265', '265'), 6)
(('162', '162', '114', '162', '114', '162', '162'), 6)
(('3', '3', '3', '168', '265', '3', '265'), 6)
(('265', '265', '240', '240', '240', '240', '13'), 6)
(('168', '168', '3', '3', '168', '265', '3'), 6)
(('3', '168', '265', '3', '265', '3', '265'), 6)
(('3', '142', '142', '265', '104', '3', '3'), 6)
(('265', '265', '168', '3', '168', '168', '168'), 6)
(('192', '6', '125', '91', '5', '197', '192'), 6)
(('78', '13', '13', '4', '13', '4', '78'), 6)
(('197', '192', '192', '6', '125', '91', '5'), 6)
(('265', '265', '102', '168', '265', '265', '265'), 6)
(('3', '197', '192', '192', '6', '192', '192'), 6)
(('6', '33', '5', '140', '27', '174', '27'), 6)
(('13', '4', '240', '240', '240', '240', '13'), 5)
(('168', '168', '168', '168', '265', '265', '102'), 5)
(('3', '168', '265', '265', '168', '168', '265'), 5)
(('78', '13', '13', '78', '240', '240', '240'), 5)
(('78', '78', '102', '78', '78', '142', '78'), 5)
(('102', '142', '78', '102', '6', '78', '78'), 5)
(('3', '265', '3', '168', '168', '265', '168'), 5)
(('13', '78', '13', '265', '265', '78', '13'), 5)
(('168', '168', '168', '3', '3', '3', '168'), 5)
(('240', '13', '4', '78', '13', '13', '4'), 5)
(('168', '265', '168', '168', '265', '265', '102'), 5)
(('265', '265', '168', '168', '265', '3', '168'), 5)
(('168', '168', '3', '265', '168', '265', '168'), 5)
(('265', '168', '3', '265', '265', '3', '168'), 5)
(('43', '3', '265', '43', '265', '3', '168'), 5)
(('168', '168', '265', '168', '168', '3', '3'), 5)
(('192', '3', '195', '5', '197', '192', '3'), 5)
(('168', '265', '168', '168', '3', '168', '3'), 5)
(('3', '265', '43', '265', '43', '168', '265'), 5)
(('5', '197', '192', '3', '240', '5', '3'), 5)
(('6', '6', '6', '6', '66', '63', '63'), 5)
(('43', '168', '3', '168', '265', '43', '3'), 5)
(('265', '168', '168', '3', '168', '168', '168'), 5)
(('265', '265', '3', '168', '265', '3', '168'), 5)
(('168', '265', '168', '265', '168', '3', '168'), 5)
(('13', '102', '6', '3', '3', '13', '199'), 5)
(('168', '3', '3', '168', '168', '168', '265'), 5)
(('168', '265', '168', '168', '168', '265', '43'), 5)
(('168', '168', '168', '265', '168', '265', '43'), 5)
(('3', '168', '168', '168', '265', '3', '168'), 5)
(('192', '6', '125', '125', '125', '125', '91'), 5)
(('168', '168', '146', '168', '265', '168', '168'), 5)
(('168', '168', '3', '265', '265', '168', '265'), 5)
(('13', '78', '13', '240', '240', '240', '13'), 5)
(('168', '168', '168', '265', '3', '3', '168'), 5)
(('265', '3', '265', '265', '3', '265', '265'), 5)
(('142', '119', '265', '265', '265', '146', '146'), 5)
(('265', '3', '3', '168', '168', '265', '3'), 5)
(('3', '265', '265', '168', '3', '3', '265'), 5)
(('168', '102', '168', '265', '265', '265', '265'), 5)
(('3', '3', '265', '265', '168', '3', '265'), 5)
(('265', '3', '265', '3', '3', '168', '168'), 5)
(('13', '240', '240', '240', '240', '240', '240'), 5)
(('13', '13', '78', '13', '13', '240', '240'), 5)
(('3', '265', '43', '265', '265', '43', '168'), 5)
(('265', '43', '168', '265', '265', '168', '265'), 5)
(('265', '265', '3', '168', '168', '265', '265'), 5)
(('265', '168', '43', '168', '265', '43', '3'), 5)
(('114', '162', '162', '114', '162', '162', '114'), 5)
(('142', '142', '78', '78', '78', '78', '142'), 5)
(('78', '102', '6', '78', '78', '142', '78'), 5)
(('3', '195', '5', '197', '192', '3', '3'), 5)
(('265', '168', '168', '168', '168', '3', '265'), 5)
(('168', '168', '168', '168', '3', '168', '3'), 5)
(('43', '168', '265', '43', '3', '265', '265'), 5)
(('265', '265', '3', '265', '265', '168', '265'), 5)
(('3', '265', '168', '168', '168', '265', '265'), 5)
(('78', '146', '142', '78', '102', '78', '78'), 5)
(('78', '13', '265', '265', '240', '4', '240'), 5)
(('168', '168', '3', '168', '168', '265', '43'), 5)
(('3', '265', '265', '3', '168', '168', '168'), 5)
(('43', '3', '265', '43', '265', '265', '43'), 5)
(('3', '168', '168', '168', '265', '43', '3'), 5)
(('168', '265', '168', '265', '168', '168', '3'), 5)
(('168', '3', '168', '265', '168', '265', '3'), 5)
(('265', '168', '168', '168', '3', '168', '3'), 5)
(('265', '168', '3', '168', '168', '168', '168'), 5)
(('104', '265', '142', '142', '265', '104', '3'), 5)
(('240', '240', '13', '4', '78', '4', '240'), 5)
(('3', '168', '265', '43', '168', '168', '265'), 5)
(('3', '265', '168', '265', '265', '3', '265'), 5)
(('265', '3', '265', '3', '265', '3', '168'), 5)
(('43', '3', '265', '43', '43', '3', '265'), 5)
(('78', '13', '13', '4', '240', '240', '13'), 5)
(('168', '3', '168', '265', '3', '168', '265'), 5)
(('168', '265', '168', '265', '168', '265', '43'), 5)
(('197', '192', '3', '195', '5', '197', '192'), 5)
(('265', '265', '240', '240', '13', '240', '240'), 5)
(('4', '240', '240', '240', '240', '240', '13'), 5)
(('265', '43', '168', '3', '168', '168', '265'), 5)
(('168', '168', '3', '265', '3', '168', '265'), 5)
(('3', '3', '199', '199', '199', '5', '197'), 5)
(('265', '43', '3', '265', '265', '168', '265'), 5)
(('78', '142', '78', '102', '78', '142', '78'), 5)
(('102', '6', '3', '3', '13', '199', '5'), 5)
(('43', '168', '168', '265', '43', '168', '265'), 5)
(('3', '265', '265', '3', '168', '265', '168'), 5)
(('3', '265', '43', '168', '265', '3', '168'), 5)
(('265', '3', '265', '265', '3', '3', '3'), 5)
(('240', '78', '240', '240', '240', '13', '4'), 5)
(('168', '168', '168', '3', '168', '265', '265'), 5)
(('168', '265', '265', '3', '168', '265', '43'), 5)
(('3', '3', '265', '168', '265', '265', '3'), 5)
(('3', '265', '43', '168', '43', '168', '265'), 5)
(('3', '13', '102', '102', '102', '13', '102'), 5)
(('192', '3', '240', '5', '3', '197', '192'), 5)
(('3', '265', '43', '168', '265', '43', '195'), 5)
(('43', '3', '265', '43', '265', '265', '3'), 5)
(('265', '168', '168', '3', '265', '43', '168'), 5)
(('168', '3', '265', '168', '168', '265', '168'), 5)
(('3', '240', '5', '3', '197', '192', '192'), 5)
(('3', '6', '91', '5', '3', '197', '192'), 5)
(('5', '197', '192', '3', '195', '5', '197'), 5)
(('265', '265', '3', '168', '265', '168', '265'), 5)
(('168', '265', '168', '3', '168', '265', '3'), 5)
(('3', '168', '265', '3', '168', '168', '168'), 5)
(('168', '265', '43', '265', '168', '168', '265'), 5)
(('168', '265', '168', '3', '265', '265', '3'), 5)
(('13', '13', '240', '240', '13', '4', '78'), 5)
(('13', '4', '78', '240', '240', '240', '240'), 5)
(('146', '104', '265', '142', '142', '265', '104'), 5)
(('265', '3', '265', '3', '168', '3', '168'), 5)
(('78', '142', '78', '146', '78', '78', '102'), 5)
(('3', '168', '265', '168', '265', '168', '265'), 5)
(('265', '168', '265', '168', '3', '265', '265'), 5)
(('3', '265', '3', '168', '168', '168', '168'), 5)
(('13', '4', '13', '4', '78', '13', '13'), 5)
(('3', '265', '168', '265', '265', '265', '168'), 5)
(('265', '168', '3', '168', '265', '265', '168'), 5)
(('168', '265', '3', '168', '265', '168', '168'), 5)
(('6', '6', '6', '6', '6', '66', '63'), 5)
(('168', '3', '168', '168', '3', '3', '168'), 5)
(('265', '168', '265', '168', '168', '168', '3'), 5)
(('168', '168', '3', '3', '265', '168', '168'), 5)
(('142', '142', '78', '102', '78', '78', '142'), 5)
(('265', '43', '43', '3', '265', '168', '43'), 5)
(('265', '3', '3', '168', '168', '168', '265'), 5)
(('168', '265', '168', '3', '265', '168', '265'), 5)
(('265', '3', '168', '3', '168', '168', '265'), 5)
(('3', '265', '3', '3', '168', '265', '3'), 5)
(('3', '265', '168', '168', '265', '265', '265'), 5)
(('240', '240', '240', '240', '13', '4', '265'), 5)
(('3', '3', '168', '168', '168', '265', '3'), 5)
(('3', '168', '168', '168', '168', '265', '168'), 5)
(('168', '146', '3', '168', '265', '265', '3'), 5)
(('4', '78', '13', '13', '78', '13', '4'), 5)
(('43', '3', '265', '43', '168', '3', '3'), 5)
(('3', '265', '43', '168', '168', '3', '168'), 5)
(('13', '265', '265', '240', '240', '240', '13'), 5)
(('240', '5', '3', '197', '192', '192', '6'), 5)
(('3', '168', '168', '168', '3', '265', '168'), 5)
(('168', '168', '3', '3', '3', '265', '168'), 5)
(('168', '168', '3', '168', '168', '3', '3'), 5)
(('78', '142', '142', '78', '102', '78', '78'), 5)
(('3', '265', '168', '265', '265', '265', '265'), 5)
(('3', '265', '265', '3', '168', '168', '265'), 5)
(('265', '43', '3', '265', '168', '168', '265'), 5)
(('43', '168', '265', '43', '3', '168', '265'), 5)
(('265', '168', '168', '168', '168', '3', '3'), 5)
(('265', '168', '265', '43', '3', '265', '265'), 5)
(('3', '265', '43', '168', '265', '168', '168'), 5)
(('265', '168', '168', '3', '168', '168', '3'), 5)
(('265', '3', '3', '168', '265', '168', '265'), 5)
(('265', '265', '168', '3', '265', '168', '168'), 5)
(('168', '3', '168', '168', '265', '168', '168'), 5)
(('4', '78', '13', '13', '4', '240', '240'), 5)
(('13', '240', '240', '240', '13', '4', '265'), 5)
(('4', '240', '240', '4', '240', '240', '240'), 5)
(('265', '43', '168', '265', '168', '265', '168'), 5)
(('265', '4', '4', '240', '240', '13', '4'), 5)
(('240', '13', '4', '4', '240', '240', '13'), 5)
(('195', '340', '340', '3', '265', '43', '168'), 5)
(('91', '6', '6', '6', '6', '6', '6'), 5)
(('265', '43', '168', '265', '168', '168', '168'), 5)
(('43', '265', '3', '168', '265', '43', '3'), 5)
(('4', '78', '13', '240', '240', '240', '240'), 5)
(('265', '3', '168', '168', '146', '168', '146'), 5)
(('104', '142', '265', '104', '3', '3', '146'), 5)
(('142', '78', '78', '78', '78', '142', '78'), 5)
(('265', '168', '168', '265', '168', '168', '3'), 5)
(('6', '91', '5', '3', '197', '192', '192'), 5)
(('265', '3', '168', '168', '168', '3', '168'), 5)
(('3', '168', '265', '168', '168', '168', '3'), 5)
(('3', '146', '104', '265', '142', '142', '265'), 5)
(('102', '265', '265', '168', '168', '265', '265'), 5)
(('197', '192', '3', '240', '5', '3', '197'), 5)
(('265', '3', '265', '3', '265', '265', '265'), 5)
(('3', '3', '265', '168', '265', '168', '265'), 5)
(('240', '240', '13', '240', '240', '13', '240'), 5)
(('78', '78', '102', '142', '78', '102', '78'), 5)
(('192', '6', '125', '3', '6', '91', '3'), 5)
(('265', '3', '168', '168', '146', '265', '168'), 5)
(('168', '3', '168', '168', '168', '168', '168'), 5)
(('78', '13', '13', '78', '13', '13', '240'), 5)
(('78', '13', '4', '240', '240', '13', '4'), 5)
(('265', '168', '168', '3', '265', '168', '265'), 5)
(('6', '125', '3', '6', '91', '3', '6'), 5)
(('168', '168', '265', '43', '3', '265', '168'), 5)
(('3', '265', '265', '168', '3', '265', '168'), 5)
(('6', '91', '5', '197', '192', '3', '5'), 5)
(('168', '3', '168', '168', '168', '265', '168'), 5)
(('265', '43', '265', '43', '3', '265', '43'), 5)
(('102', '265', '265', '265', '168', '168', '168'), 5)
(('146', '3', '3', '265', '168', '265', '265'), 5)
(('168', '168', '265', '168', '168', '168', '3'), 5)
(('13', '102', '6', '3', '13', '102', '102'), 5)
(('265', '43', '168', '265', '168', '3', '168'), 5)
(('265', '168', '265', '168', '265', '3', '3'), 5)
(('168', '168', '265', '265', '168', '3', '168'), 5)
(('265', '146', '168', '265', '265', '3', '168'), 5)
(('265', '168', '3', '168', '168', '265', '265'), 5)
(('6', '6', '6', '66', '63', '63', '63'), 5)
(('3', '168', '265', '168', '168', '168', '265'), 5)
(('142', '78', '146', '78', '78', '146', '78'), 5)
(('265', '3', '265', '3', '265', '265', '3'), 5)
(('168', '168', '265', '168', '265', '168', '3'), 5)
(('162', '162', '162', '162', '114', '162', '162'), 5)
(('13', '265', '265', '13', '240', '240', '13'), 5)
(('168', '265', '3', '265', '43', '168', '265'), 5)
(('119', '265', '54', '265', '265', '146', '265'), 5)
(('3', '168', '3', '168', '265', '43', '3'), 5)
(('3', '3', '168', '168', '265', '168', '265'), 5)
(('240', '240', '240', '240', '240', '240', '4'), 5)
(('168', '265', '43', '265', '168', '265', '43'), 5)
(('43', '43', '3', '265', '168', '43', '3'), 5)
(('13', '102', '102', '102', '13', '102', '91'), 5)
(('78', '78', '142', '78', '78', '142', '78'), 5)
(('265', '102', '265', '265', '265', '168', '168'), 5)
(('43', '3', '265', '43', '168', '43', '168'), 5)
(('265', '168', '265', '3', '168', '265', '265'), 5)
(('168', '3', '3', '168', '168', '265', '3'), 5)
(('3', '168', '3', '168', '265', '3', '265'), 5)
(('13', '265', '265', '240', '240', '13', '240'), 5)
(('168', '168', '168', '265', '43', '3', '168'), 5)
(('4', '78', '240', '240', '240', '240', '13'), 5)
(('78', '13', '265', '265', '4', '240', '4'), 5)
(('265', '142', '142', '3', '265', '265', '142'), 5)
(('265', '3', '168', '265', '168', '168', '168'), 5)
(('91', '5', '197', '192', '3', '195', '5'), 5)
(('102', '78', '78', '142', '78', '78', '142'), 5)
(('6', '91', '5', '197', '192', '3', '195'), 5)
(('43', '168', '265', '3', '168', '265', '43'), 5)
(('3', '265', '43', '3', '265', '43', '265'), 5)
(('3', '265', '265', '265', '3', '3', '3'), 4)
(('168', '168', '265', '265', '102', '168', '265'), 4)
(('3', '265', '142', '265', '104', '3', '3'), 4)
(('6', '6', '66', '63', '63', '63', '63'), 4)
(('168', '168', '168', '3', '3', '265', '168'), 4)
(('142', '142', '78', '142', '142', '78', '102'), 4)
(('54', '174', '174', '174', '174', '174', '174'), 4)
(('168', '168', '265', '3', '168', '265', '265'), 4)
(('43', '168', '265', '3', '265', '43', '168'), 4)
(('3', '168', '265', '168', '3', '265', '168'), 4)
(('125', '125', '91', '5', '3', '197', '192'), 4)
(('265', '265', '240', '240', '13', '4', '4'), 4)
(('3', '265', '265', '265', '265', '3', '168'), 4)
(('168', '3', '265', '265', '168', '265', '168'), 4)
(('104', '265', '142', '265', '104', '3', '175'), 4)
(('265', '3', '168', '168', '3', '265', '168'), 4)
(('43', '3', '265', '43', '265', '168', '43'), 4)
(('3', '3', '3', '3', '13', '199', '5'), 4)
(('265', '43', '168', '168', '168', '3', '168'), 4)
(('265', '265', '168', '3', '168', '265', '3'), 4)
(('78', '142', '78', '102', '13', '78', '78'), 4)
(('168', '168', '168', '3', '168', '3', '168'), 4)
(('3', '3', '3', '3', '3', '3', '175'), 4)
(('78', '13', '13', '240', '240', '4', '240'), 4)
(('13', '240', '4', '240', '240', '13', '4'), 4)
(('168', '168', '265', '3', '168', '265', '43'), 4)
(('265', '240', '240', '13', '240', '240', '13'), 4)
(('5', '197', '192', '192', '6', '54', '54'), 4)
(('265', '3', '168', '265', '265', '168', '265'), 4)
(('146', '265', '168', '265', '265', '3', '168'), 4)
(('4', '13', '102', '6', '3', '3', '13'), 4)
(('3', '168', '265', '168', '265', '265', '168'), 4)
(('162', '162', '162', '114', '162', '162', '114'), 4)
(('13', '4', '4', '240', '240', '13', '240'), 4)
(('13', '265', '265', '4', '240', '4', '240'), 4)
(('168', '3', '168', '265', '3', '265', '265'), 4)
(('142', '4', '4', '13', '102', '6', '3'), 4)
(('168', '3', '3', '3', '265', '168', '168'), 4)
(('168', '265', '168', '168', '3', '265', '3'), 4)
(('265', '168', '265', '3', '168', '265', '168'), 4)
(('265', '265', '168', '265', '168', '168', '3'), 4)
(('3', '265', '43', '43', '168', '168', '168'), 4)
(('5', '6', '5', '221', '220', '220', '6'), 4)
(('5', '195', '206', '60', '60', '12', '174'), 4)
(('265', '168', '3', '3', '265', '168', '265'), 4)
(('265', '43', '3', '168', '265', '168', '168'), 4)
(('168', '3', '168', '3', '168', '3', '168'), 4)
(('168', '265', '168', '3', '265', '265', '168'), 4)
(('265', '3', '168', '265', '265', '3', '168'), 4)
(('175', '175', '175', '175', '175', '175', '265'), 4)
(('168', '3', '265', '43', '168', '168', '265'), 4)
(('102', '142', '4', '4', '13', '102', '6'), 4)
(('43', '265', '168', '265', '43', '168', '265'), 4)
(('168', '265', '265', '168', '3', '265', '265'), 4)
(('3', '265', '43', '3', '168', '168', '3'), 4)
(('265', '168', '168', '168', '168', '265', '43'), 4)
(('168', '265', '265', '168', '168', '168', '3'), 4)
(('265', '168', '168', '3', '168', '265', '168'), 4)
(('265', '265', '265', '265', '3', '168', '265'), 4)
(('265', '168', '3', '168', '168', '265', '43'), 4)
(('142', '78', '146', '78', '78', '142', '142'), 4)
(('192', '3', '5', '197', '192', '3', '6'), 4)
(('3', '265', '43', '265', '265', '3', '265'), 4)
(('168', '265', '3', '3', '265', '168', '168'), 4)
(('3', '3', '265', '168', '265', '43', '3'), 4)
(('3', '199', '199', '199', '5', '197', '168'), 4)
(('265', '265', '13', '240', '240', '13', '4'), 4)
(('195', '5', '197', '192', '3', '240', '5'), 4)
(('3', '265', '3', '168', '265', '43', '3'), 4)
(('168', '3', '3', '168', '265', '43', '3'), 4)
(('265', '168', '3', '265', '265', '168', '265'), 4)
(('168', '265', '168', '3', '265', '168', '168'), 4)
(('60', '60', '12', '174', '6', '41', '41'), 4)
(('168', '78', '78', '3', '168', '78', '78'), 4)
(('265', '168', '265', '3', '3', '265', '168'), 4)
(('146', '3', '168', '265', '265', '3', '168'), 4)
(('54', '54', '174', '174', '174', '174', '174'), 4)
(('3', '265', '265', '168', '168', '265', '265'), 4)
(('13', '13', '4', '13', '4', '78', '13'), 4)
(('265', '3', '168', '265', '265', '265', '265'), 4)
(('13', '240', '240', '13', '4', '4', '13'), 4)
(('78', '142', '78', '102', '195', '78', '78'), 4)
(('3', '265', '265', '3', '265', '3', '265'), 4)
(('168', '168', '146', '168', '168', '168', '168'), 4)
(('142', '78', '146', '78', '78', '78', '142'), 4)
(('78', '142', '142', '78', '78', '78', '78'), 4)
(('3', '3', '168', '265', '168', '265', '3'), 4)
(('43', '168', '168', '265', '43', '3', '168'), 4)
(('6', '3', '3', '199', '199', '199', '5'), 4)
(('265', '54', '265', '265', '146', '265', '265'), 4)
(('3', '168', '3', '265', '265', '168', '265'), 4)
(('3', '265', '168', '3', '265', '168', '168'), 4)
(('3', '3', '265', '3', '168', '168', '265'), 4)
(('265', '168', '265', '265', '168', '265', '43'), 4)
(('6', '125', '125', '125', '125', '91', '3'), 4)
(('265', '3', '265', '265', '265', '265', '3'), 4)
(('265', '5', '6', '265', '168', '265', '5'), 4)
(('265', '43', '265', '265', '43', '168', '265'), 4)
(('102', '78', '78', '142', '78', '102', '195'), 4)
(('265', '43', '3', '265', '168', '168', '168'), 4)
(('43', '168', '265', '43', '195', '340', '340'), 4)
(('78', '78', '3', '168', '78', '78', '3'), 4)
(('78', '240', '240', '13', '4', '78', '240'), 4)
(('265', '168', '168', '3', '3', '168', '265'), 4)
(('168', '3', '265', '265', '265', '265', '265'), 4)
(('3', '168', '3', '265', '168', '168', '265'), 4)
(('3', '265', '168', '3', '265', '265', '168'), 4)
(('3', '3', '3', '221', '221', '102', '221'), 4)
(('3', '3', '168', '168', '168', '265', '168'), 4)
(('265', '43', '168', '168', '265', '168', '168'), 4)
(('195', '5', '195', '5', '195', '5', '5'), 4)
(('78', '240', '4', '240', '240', '13', '4'), 4)
(('168', '168', '3', '265', '168', '265', '43'), 4)
(('265', '265', '102', '265', '168', '265', '265'), 4)
(('162', '114', '162', '114', '162', '114', '114'), 4)
(('125', '125', '125', '91', '3', '6', '91'), 4)
(('265', '265', '4', '4', '240', '240', '13'), 4)
(('168', '265', '265', '3', '168', '265', '265'), 4)
(('102', '6', '3', '13', '102', '102', '102'), 4)
(('43', '3', '168', '168', '168', '265', '43'), 4)
(('142', '142', '142', '3', '142', '119', '265'), 4)
(('265', '168', '265', '3', '3', '168', '168'), 4)
(('142', '265', '104', '3', '175', '175', '175'), 4)
(('13', '4', '78', '4', '240', '240', '13'), 4)
(('240', '13', '4', '78', '13', '4', '240'), 4)
(('63', '63', '63', '6', '6', '11', '45'), 4)
(('63', '6', '6', '11', '45', '33', '192'), 4)
(('168', '265', '43', '3', '265', '168', '3'), 4)
(('142', '78', '142', '142', '78', '102', '78'), 4)
(('265', '265', '265', '168', '102', '168', '168'), 4)
(('265', '3', '168', '168', '3', '3', '168'), 4)
(('3', '265', '3', '3', '3', '265', '168'), 4)
(('265', '168', '265', '168', '265', '265', '102'), 4)
(('125', '125', '125', '91', '5', '3', '197'), 4)
(('168', '265', '3', '3', '265', '168', '265'), 4)
(('6', '6', '11', '45', '33', '192', '33'), 4)
(('265', '265', '3', '3', '168', '265', '168'), 4)
(('168', '168', '265', '265', '265', '3', '168'), 4)
(('6', '6', '6', '6', '6', '6', '66'), 4)
(('78', '142', '78', '102', '6', '78', '78'), 4)
(('168', '3', '265', '3', '168', '265', '3'), 4)
(('168', '265', '168', '3', '168', '168', '168'), 4)
(('265', '265', '265', '265', '102', '168', '265'), 4)
(('168', '168', '168', '146', '168', '168', '168'), 4)
(('168', '168', '265', '43', '3', '168', '168'), 4)
(('78', '13', '265', '265', '4', '78', '13'), 4)
(('6', '66', '63', '63', '63', '63', '6'), 4)
(('3', '3', '3', '265', '168', '265', '3'), 4)
(('78', '78', '142', '142', '78', '78', '142'), 4)
(('114', '162', '114', '162', '162', '162', '114'), 4)
(('78', '13', '240', '240', '240', '13', '4'), 4)
(('78', '142', '78', '142', '78', '102', '78'), 4)
(('168', '265', '43', '168', '168', '168', '168'), 4)
(('265', '43', '265', '3', '265', '43', '168'), 4)
(('175', '175', '175', '175', '265', '142', '265'), 4)
(('265', '265', '265', '168', '168', '102', '168'), 4)
(('265', '168', '3', '3', '168', '265', '3'), 4)
(('168', '168', '265', '3', '168', '168', '3'), 4)
(('54', '54', '54', '174', '174', '174', '174'), 4)
(('168', '43', '3', '265', '43', '168', '265'), 4)
(('3', '168', '168', '3', '3', '168', '168'), 4)
(('5', '221', '220', '220', '6', '3', '3'), 4)
(('102', '265', '168', '265', '265', '265', '265'), 4)
(('91', '5', '197', '192', '3', '5', '197'), 4)
(('168', '168', '3', '168', '168', '3', '265'), 4)
(('240', '240', '240', '13', '4', '240', '78'), 4)
(('13', '78', '13', '265', '265', '240', '78'), 4)
(('240', '265', '240', '240', '13', '4', '78'), 4)
(('78', '142', '78', '78', '142', '78', '78'), 4)
(('240', '240', '240', '4', '240', '240', '4'), 4)
(('168', '168', '168', '168', '3', '3', '3'), 4)
(('3', '168', '265', '3', '168', '265', '168'), 4)
(('220', '6', '3', '3', '199', '199', '199'), 4)
(('13', '78', '13', '265', '265', '4', '13'), 4)
(('240', '240', '13', '4', '78', '4', '4'), 4)
(('265', '265', '3', '3', '265', '168', '265'), 4)
(('43', '3', '265', '265', '168', '265', '43'), 4)
(('168', '265', '3', '168', '168', '146', '168'), 4)
(('102', '102', '102', '13', '102', '91', '91'), 4)
(('265', '265', '168', '168', '265', '43', '3'), 4)
(('3', '265', '168', '265', '168', '3', '168'), 4)
(('3', '265', '168', '168', '168', '3', '265'), 4)
(('168', '168', '3', '168', '265', '3', '168'), 4)
(('4', '78', '13', '13', '240', '240', '240'), 4)
(('13', '240', '240', '13', '78', '13', '13'), 4)
(('265', '142', '265', '104', '3', '265', '3'), 4)
(('265', '102', '265', '168', '265', '265', '265'), 4)
(('168', '3', '168', '168', '265', '265', '168'), 4)
(('3', '3', '168', '265', '3', '265', '3'), 4)
(('3', '3', '265', '168', '168', '265', '168'), 4)
(('168', '3', '168', '168', '168', '3', '168'), 4)
(('168', '3', '3', '168', '3', '168', '168'), 4)
(('6', '5', '221', '220', '220', '6', '3'), 4)
(('3', '168', '78', '78', '3', '168', '78'), 4)
(('168', '168', '265', '43', '168', '3', '168'), 4)
(('102', '102', '102', '13', '102', '102', '102'), 4)
(('4', '78', '13', '13', '78', '13', '78'), 4)
(('43', '168', '3', '265', '168', '265', '43'), 4)
(('102', '6', '5', '140', '197', '192', '140'), 4)
(('54', '102', '6', '5', '140', '197', '192'), 4)
(('168', '54', '102', '6', '5', '140', '197'), 4)
(('142', '142', '142', '142', '3', '265', '119'), 4)
(('4', '78', '4', '240', '240', '13', '4'), 4)
(('265', '265', '3', '168', '265', '168', '168'), 4)
(('168', '3', '168', '168', '3', '265', '168'), 4)
(('60', '12', '174', '6', '41', '41', '6'), 4)
(('162', '162', '162', '162', '162', '162', '114'), 4)
(('265', '43', '3', '265', '3', '265', '43'), 4)
(('168', '168', '265', '168', '3', '265', '168'), 4)
(('206', '5', '6', '5', '221', '220', '220'), 4)
(('91', '5', '197', '192', '192', '6', '54'), 4)
(('201', '206', '5', '6', '5', '221', '220'), 4)
(('3', '265', '168', '168', '168', '168', '3'), 4)
(('168', '168', '168', '3', '265', '168', '265'), 4)
(('265', '142', '265', '265', '104', '3', '3'), 4)
(('43', '43', '168', '168', '265', '43', '3'), 4)
(('265', '168', '3', '265', '168', '3', '3'), 4)
(('265', '265', '3', '265', '3', '168', '265'), 4)
(('78', '265', '240', '240', '13', '4', '78'), 4)
(('43', '168', '168', '265', '168', '265', '43'), 4)
(('265', '43', '265', '168', '265', '43', '265'), 4)
(('168', '3', '265', '265', '168', '265', '43'), 4)
(('265', '168', '168', '265', '168', '265', '43'), 4)
(('5', '5', '5', '5', '5', '5', '3'), 4)
(('13', '4', '78', '240', '240', '240', '13'), 4)
(('66', '63', '63', '63', '63', '6', '6'), 4)
(('3', '265', '43', '168', '265', '3', '3'), 4)
(('168', '265', '168', '168', '3', '3', '168'), 4)
(('240', '240', '240', '240', '4', '240', '240'), 4)
(('3', '265', '168', '168', '3', '3', '168'), 4)
(('168', '3', '168', '168', '3', '168', '265'), 4)
(('265', '265', '265', '265', '168', '168', '102'), 4)
(('168', '168', '146', '168', '168', '168', '265'), 4)
(('221', '220', '220', '6', '3', '3', '199'), 4)
(('3', '168', '265', '168', '168', '265', '265'), 4)
(('13', '4', '78', '13', '13', '78', '4'), 4)
(('168', '168', '265', '43', '168', '168', '168'), 4)
(('78', '78', '142', '78', '102', '195', '78'), 4)
(('142', '78', '78', '142', '78', '102', '78'), 4)
(('168', '168', '146', '265', '168', '168', '265'), 4)
(('91', '3', '104', '175', '175', '175', '175'), 4)
(('78', '78', '142', '78', '102', '78', '142'), 4)
(('146', '265', '168', '168', '265', '265', '3'), 4)
(('54', '54', '54', '54', '174', '174', '174'), 4)
(('4', '78', '240', '240', '240', '13', '4'), 4)
(('265', '168', '265', '3', '3', '3', '168'), 4)
(('43', '168', '265', '168', '265', '168', '265'), 4)
(('5', '197', '192', '3', '5', '197', '192'), 4)
(('13', '4', '78', '13', '13', '4', '240'), 4)
(('197', '192', '3', '5', '197', '192', '3'), 4)
(('3', '168', '265', '43', '3', '168', '265'), 4)
(('240', '240', '240', '13', '4', '4', '13'), 4)
(('3', '3', '221', '221', '102', '221', '221'), 4)
(('168', '265', '168', '265', '3', '168', '3'), 4)
(('168', '265', '265', '168', '168', '265', '43'), 4)
(('265', '168', '3', '265', '265', '168', '168'), 4)
(('192', '6', '54', '54', '54', '54', '174'), 4)
(('43', '3', '265', '43', '168', '168', '43'), 4)
(('43', '265', '265', '265', '168', '265', '43'), 4)
(('3', '265', '3', '265', '168', '265', '265'), 4)
(('265', '43', '265', '43', '168', '265', '43'), 4)
