(('168', '265', '3', '265', '168'), 1052)
(('6', '142', '4', '142', '3'), 9)
(('6', '125', '195', '5', '197'), 9)
(('3', '3', '3', '265', '265'), 9)
(('4', '78', '4', '240', '240'), 9)
(('142', '3', '142', '265', '104'), 9)
(('265', '265', '104', '3', '3'), 9)
(('102', '5', '197', '192', '3'), 9)
(('4', '240', '4', '240', '240'), 9)
(('102', '13', '78', '78', '142'), 9)
(('13', '78', '13', '13', '240'), 9)
(('265', '168', '3', '265', '3'), 9)
(('265', '142', '119', '265', '265'), 9)
(('3', '3', '3', '3', '265'), 9)
(('3', '142', '142', '265', '104'), 9)
(('13', '265', '265', '13', '240'), 9)
(('3', '195', '5', '197', '192'), 9)
(('142', '142', '3', '142', '119'), 9)
(('43', '265', '265', '265', '168'), 9)
(('168', '3', '265', '3', '265'), 9)
(('78', '142', '142', '78', '102'), 9)
(('195', '340', '340', '3', '265'), 9)
(('43', '265', '168', '168', '168'), 9)
(('142', '3', '142', '119', '265'), 9)
(('4', '240', '78', '240', '240'), 9)
(('4', '4', '4', '240', '240'), 9)
(('192', '6', '192', '192', '243'), 9)
(('43', '3', '265', '265', '168'), 9)
(('168', '3', '265', '265', '3'), 9)
(('43', '168', '265', '168', '168'), 9)
(('3', '6', '5', '5', '5'), 9)
(('142', '142', '142', '3', '265'), 9)
(('3', '3', '6', '91', '240'), 9)
(('3', '142', '142', '3', '265'), 9)
(('78', '13', '265', '240', '240'), 9)
(('3', '6', '91', '195', '5'), 9)
(('3', '168', '3', '168', '3'), 9)
(('78', '146', '142', '78', '102'), 9)
(('43', '265', '168', '265', '265'), 9)
(('192', '6', '125', '125', '125'), 9)
(('3', '3', '102', '5', '197'), 9)
(('265', '265', '3', '3', '168'), 9)
(('3', '265', '3', '3', '265'), 9)
(('168', '43', '168', '168', '265'), 9)
(('240', '4', '4', '240', '240'), 9)
(('13', '4', '78', '13', '4'), 9)
(('102', '142', '78', '102', '78'), 9)
(('192', '6', '125', '195', '5'), 9)
(('197', '3', '6', '5', '5'), 9)
(('13', '4', '13', '4', '78'), 9)
(('265', '43', '43', '168', '168'), 9)
(('142', '4', '142', '3', '13'), 9)
(('265', '104', '3', '3', '142'), 9)
(('192', '192', '6', '125', '195'), 9)
(('142', '142', '78', '102', '78'), 9)
(('114', '162', '162', '162', '114'), 9)
(('78', '102', '142', '78', '102'), 9)
(('13', '4', '78', '4', '240'), 9)
(('3', '102', '5', '197', '192'), 9)
(('91', '6', '142', '4', '142'), 9)
(('168', '3', '3', '168', '3'), 9)
(('265', '168', '265', '43', '265'), 9)
(('240', '240', '240', '13', '240'), 9)
(('125', '5', '3', '197', '192'), 9)
(('265', '142', '142', '265', '104'), 9)
(('91', '195', '5', '197', '192'), 9)
(('43', '3', '265', '265', '265'), 9)
(('265', '168', '3', '3', '3'), 8)
(('78', '142', '142', '78', '142'), 8)
(('142', '142', '78', '78', '78'), 8)
(('102', '168', '168', '265', '265'), 8)
(('265', '3', '265', '43', '265'), 8)
(('104', '3', '3', '104', '175'), 8)
(('3', '3', '168', '146', '168'), 8)
(('142', '78', '102', '13', '78'), 8)
(('168', '265', '43', '3', '3'), 8)
(('240', '240', '13', '13', '4'), 8)
(('91', '102', '102', '102', '6'), 8)
(('4', '13', '4', '240', '240'), 8)
(('142', '142', '142', '142', '3'), 8)
(('102', '265', '265', '265', '168'), 8)
(('43', '168', '265', '168', '3'), 8)
(('240', '78', '240', '240', '240'), 8)
(('3', '3', '265', '3', '265'), 8)
(('78', '102', '13', '78', '78'), 8)
(('168', '43', '3', '265', '43'), 8)
(('78', '78', '142', '142', '142'), 8)
(('3', '265', '43', '43', '3'), 8)
(('240', '240', '240', '78', '240'), 8)
(('265', '3', '3', '168', '3'), 8)
(('192', '6', '125', '5', '3'), 8)
(('43', '168', '265', '3', '265'), 8)
(('3', '265', '3', '3', '3'), 8)
(('78', '142', '78', '142', '142'), 8)
(('265', '265', '240', '4', '240'), 8)
(('3', '6', '91', '3', '6'), 8)
(('119', '265', '265', '265', '146'), 8)
(('78', '78', '102', '142', '78'), 8)
(('168', '168', '3', '265', '43'), 8)
(('142', '78', '78', '78', '142'), 8)
(('6', '125', '3', '6', '91'), 8)
(('43', '265', '43', '168', '265'), 8)
(('4', '240', '240', '13', '13'), 8)
(('6', '125', '5', '3', '197'), 8)
(('3', '3', '104', '175', '175'), 8)
(('265', '240', '240', '240', '240'), 8)
(('168', '168', '146', '265', '168'), 8)
(('6', '102', '102', '6', '5'), 8)
(('78', '240', '240', '13', '240'), 8)
(('43', '168', '265', '3', '168'), 8)
(('43', '168', '3', '168', '168'), 8)
(('192', '6', '125', '91', '5'), 8)
(('265', '265', '102', '265', '168'), 8)
(('119', '265', '54', '265', '265'), 8)
(('3', '142', '119', '265', '265'), 8)
(('104', '142', '265', '104', '3'), 8)
(('13', '13', '4', '13', '4'), 8)
(('240', '13', '4', '265', '240'), 8)
(('142', '265', '104', '3', '192'), 8)
(('6', '91', '3', '6', '91'), 8)
(('265', '240', '4', '240', '240'), 8)
(('240', '240', '240', '4', '78'), 8)
(('192', '192', '6', '192', '192'), 8)
(('6', '91', '195', '5', '197'), 8)
(('265', '146', '168', '265', '265'), 8)
(('197', '197', '192', '3', '140'), 8)
(('13', '265', '265', '4', '4'), 8)
(('102', '6', '5', '197', '192'), 8)
(('43', '168', '265', '43', '195'), 8)
(('43', '43', '3', '265', '168'), 8)
(('142', '265', '104', '142', '265'), 8)
(('13', '240', '240', '13', '78'), 8)
(('240', '240', '13', '240', '78'), 8)
(('78', '13', '4', '240', '240'), 8)
(('146', '142', '78', '102', '78'), 8)
(('146', '168', '168', '168', '265'), 7)
(('240', '13', '4', '13', '4'), 7)
(('104', '3', '3', '146', '142'), 7)
(('201', '13', '5', '197', '197'), 7)
(('102', '78', '78', '78', '78'), 7)
(('3', '3', '168', '168', '3'), 7)
(('192', '4', '6', '91', '6'), 7)
(('142', '3', '142', '142', '142'), 7)
(('6', '91', '6', '6', '6'), 7)
(('192', '6', '125', '3', '6'), 7)
(('6', '199', '201', '13', '5'), 7)
(('240', '240', '13', '78', '240'), 7)
(('13', '240', '240', '13', '13'), 7)
(('197', '192', '3', '5', '5'), 7)
(('13', '5', '197', '197', '192'), 7)
(('78', '13', '13', '4', '240'), 7)
(('6', '3', '3', '13', '199'), 7)
(('5', '197', '192', '4', '6'), 7)
(('265', '265', '168', '168', '102'), 7)
(('146', '104', '265', '142', '142'), 7)
(('43', '168', '265', '43', '265'), 7)
(('265', '43', '3', '168', '43'), 7)
(('102', '102', '5', '13', '102'), 7)
(('43', '168', '43', '168', '265'), 7)
(('265', '4', '78', '13', '13'), 7)
(('3', '3', '265', '265', '265'), 7)
(('3', '140', '3', '6', '91'), 7)
(('102', '5', '13', '102', '13'), 7)
(('3', '5', '5', '3', '197'), 7)
(('265', '102', '168', '265', '265'), 7)
(('4', '6', '91', '6', '6'), 7)
(('199', '201', '13', '5', '197'), 7)
(('13', '4', '265', '240', '240'), 7)
(('265', '240', '240', '13', '78'), 7)
(('140', '3', '6', '91', '102'), 7)
(('78', '146', '78', '78', '146'), 7)
(('265', '265', '4', '4', '240'), 7)
(('4', '240', '240', '78', '240'), 7)
(('192', '3', '140', '3', '6'), 7)
(('142', '102', '78', '78', '78'), 7)
(('146', '142', '265', '104', '3'), 7)
(('142', '142', '78', '142', '142'), 7)
(('78', '142', '142', '142', '78'), 7)
(('102', '265', '168', '265', '265'), 7)
(('175', '175', '175', '265', '142'), 7)
(('168', '146', '168', '168', '265'), 7)
(('13', '13', '78', '13', '4'), 7)
(('3', '5', '197', '192', '3'), 7)
(('265', '168', '168', '102', '168'), 7)
(('265', '265', '3', '265', '43'), 7)
(('265', '240', '78', '240', '240'), 7)
(('102', '6', '78', '78', '142'), 7)
(('4', '265', '265', '4', '240'), 7)
(('102', '102', '102', '102', '6'), 7)
(('27', '6', '199', '201', '13'), 7)
(('5', '13', '102', '13', '102'), 7)
(('146', '78', '78', '78', '142'), 7)
(('3', '3', '3', '3', '6'), 7)
(('78', '102', '78', '142', '78'), 7)
(('265', '168', '3', '265', '43'), 7)
(('168', '3', '265', '43', '265'), 7)
(('43', '265', '168', '265', '168'), 7)
(('162', '114', '114', '162', '162'), 7)
(('197', '192', '3', '140', '3'), 7)
(('13', '4', '240', '78', '240'), 7)
(('142', '142', '142', '78', '78'), 7)
(('340', '168', '265', '43', '3'), 7)
(('102', '102', '102', '5', '13'), 7)
(('168', '3', '3', '265', '3'), 7)
(('168', '146', '3', '168', '265'), 7)
(('265', '43', '265', '265', '3'), 7)
(('168', '43', '265', '168', '265'), 7)
(('240', '240', '13', '240', '4'), 7)
(('240', '13', '78', '240', '240'), 7)
(('265', '142', '265', '265', '104'), 7)
(('265', '43', '265', '3', '168'), 7)
(('3', '265', '3', '168', '3'), 7)
(('5', '5', '5', '195', '195'), 7)
(('125', '3', '6', '91', '3'), 7)
(('197', '192', '4', '6', '91'), 7)
(('4', '78', '13', '4', '240'), 7)
(('3', '3', '3', '168', '3'), 7)
(('13', '13', '13', '240', '240'), 7)
(('3', '3', '3', '13', '199'), 7)
(('192', '3', '5', '5', '3'), 7)
(('265', '43', '265', '43', '265'), 7)
(('192', '192', '6', '125', '3'), 7)
(('3', '3', '3', '3', '175'), 7)
(('142', '265', '142', '142', '3'), 7)
(('168', '265', '265', '3', '3'), 7)
(('78', '142', '78', '102', '142'), 7)
(('265', '43', '265', '168', '43'), 7)
(('43', '3', '265', '168', '43'), 7)
(('4', '4', '240', '240', '78'), 6)
(('3', '265', '3', '142', '3'), 6)
(('4', '4', '240', '13', '4'), 6)
(('340', '3', '265', '43', '168'), 6)
(('13', '265', '265', '78', '240'), 6)
(('43', '265', '3', '168', '265'), 6)
(('43', '168', '265', '265', '265'), 6)
(('4', '4', '13', '240', '240'), 6)
(('57', '175', '54', '175', '6'), 6)
(('43', '168', '168', '3', '168'), 6)
(('142', '3', '3', '142', '3'), 6)
(('146', '78', '78', '78', '78'), 6)
(('102', '102', '102', '102', '102'), 6)
(('265', '104', '3', '265', '3'), 6)
(('91', '3', '3', '3', '3'), 6)
(('3', '199', '199', '199', '5'), 6)
(('102', '168', '265', '168', '265'), 6)
(('6', '174', '174', '174', '174'), 6)
(('174', '174', '174', '11', '45'), 6)
(('192', '192', '6', '5', '197'), 6)
(('13', '265', '265', '4', '78'), 6)
(('265', '265', '168', '102', '168'), 6)
(('6', '6', '6', '66', '63'), 6)
(('13', '4', '78', '4', '4'), 6)
(('3', '168', '265', '43', '265'), 6)
(('175', '6', '3', '6', '174'), 6)
(('104', '265', '142', '142', '265'), 6)
(('13', '5', '5', '5', '197'), 6)
(('142', '265', '104', '3', '265'), 6)
(('5', '197', '192', '3', '240'), 6)
(('240', '240', '13', '13', '13'), 6)
(('13', '240', '240', '4', '240'), 6)
(('168', '102', '168', '168', '265'), 6)
(('240', '78', '240', '4', '240'), 6)
(('162', '162', '114', '114', '162'), 6)
(('78', '142', '78', '146', '142'), 6)
(('91', '240', '5', '197', '192'), 6)
(('43', '3', '265', '168', '3'), 6)
(('6', '125', '91', '5', '197'), 6)
(('43', '3', '265', '3', '265'), 6)
(('3', '3', '3', '3', '142'), 6)
(('240', '13', '240', '13', '240'), 6)
(('6', '78', '78', '142', '78'), 6)
(('168', '265', '43', '265', '43'), 6)
(('142', '142', '142', '3', '142'), 6)
(('102', '6', '3', '13', '102'), 6)
(('3', '3', '199', '199', '199'), 6)
(('3', '265', '3', '265', '43'), 6)
(('265', '13', '240', '240', '240'), 6)
(('6', '91', '240', '5', '197'), 6)
(('78', '102', '195', '78', '78'), 6)
(('240', '5', '197', '192', '3'), 6)
(('6', '33', '5', '140', '27'), 6)
(('13', '240', '4', '240', '4'), 6)
(('13', '102', '13', '102', '5'), 6)
(('168', '168', '168', '146', '168'), 6)
(('265', '265', '265', '102', '168'), 6)
(('174', '174', '57', '175', '54'), 6)
(('192', '6', '5', '197', '192'), 6)
(('6', '5', '197', '192', '6'), 6)
(('3', '3', '3', '265', '3'), 6)
(('174', '174', '11', '45', '33'), 6)
(('78', '142', '78', '102', '6'), 6)
(('5', '195', '5', '5', '5'), 6)
(('192', '192', '192', '6', '125'), 6)
(('265', '168', '43', '3', '265'), 6)
(('78', '240', '13', '4', '240'), 6)
(('104', '3', '3', '142', '3'), 6)
(('240', '13', '4', '240', '78'), 6)
(('3', '6', '174', '174', '174'), 6)
(('125', '91', '5', '197', '192'), 6)
(('6', '3', '6', '174', '174'), 6)
(('265', '3', '168', '3', '3'), 6)
(('6', '125', '125', '125', '125'), 6)
(('3', '168', '43', '168', '265'), 6)
(('265', '265', '4', '78', '13'), 6)
(('13', '102', '6', '3', '3'), 6)
(('265', '54', '146', '265', '265'), 6)
(('5', '5', '5', '5', '3'), 6)
(('240', '13', '265', '240', '240'), 6)
(('6', '265', '168', '265', '5'), 6)
(('125', '125', '91', '5', '3'), 6)
(('91', '6', '6', '6', '6'), 6)
(('265', '54', '265', '265', '146'), 6)
(('3', '3', '142', '3', '142'), 6)
(('240', '13', '13', '240', '240'), 6)
(('5', '5', '5', '5', '195'), 6)
(('265', '43', '168', '3', '3'), 6)
(('142', '142', '142', '142', '142'), 6)
(('6', '5', '5', '5', '197'), 6)
(('240', '240', '13', '4', '13'), 6)
(('265', '265', '146', '265', '265'), 6)
(('43', '168', '168', '265', '3'), 6)
(('142', '265', '3', '142', '142'), 6)
(('4', '13', '102', '6', '3'), 6)
(('142', '78', '142', '78', '146'), 6)
(('142', '102', '142', '78', '142'), 6)
(('265', '168', '43', '168', '265'), 6)
(('4', '13', '240', '240', '240'), 6)
(('174', '57', '175', '54', '175'), 6)
(('265', '3', '142', '3', '3'), 6)
(('265', '5', '6', '265', '168'), 6)
(('175', '54', '175', '6', '3'), 6)
(('13', '240', '4', '240', '240'), 6)
(('174', '11', '45', '33', '192'), 6)
(('3', '168', '78', '78', '3'), 6)
(('3', '3', '265', '43', '265'), 6)
(('4', '78', '13', '13', '4'), 6)
(('146', '104', '265', '265', '142'), 6)
(('240', '4', '13', '78', '240'), 6)
(('3', '168', '3', '265', '43'), 6)
(('201', '206', '5', '6', '5'), 6)
(('78', '13', '13', '78', '4'), 6)
(('3', '168', '3', '3', '265'), 6)
(('168', '265', '168', '43', '168'), 6)
(('174', '174', '174', '57', '175'), 6)
(('146', '142', '142', '142', '142'), 6)
(('265', '4', '240', '240', '240'), 6)
(('3', '3', '265', '142', '142'), 6)
(('43', '265', '265', '43', '168'), 6)
(('13', '13', '240', '240', '4'), 6)
(('54', '175', '6', '3', '6'), 6)
(('175', '174', '174', '174', '57'), 6)
(('168', '265', '43', '168', '3'), 6)
(('240', '240', '78', '240', '13'), 6)
(('78', '146', '78', '78', '102'), 6)
(('3', '13', '102', '102', '102'), 6)
(('78', '78', '146', '142', '78'), 6)
(('3', '6', '91', '240', '5'), 6)
(('174', '174', '174', '174', '11'), 6)
(('78', '78', '240', '240', '240'), 6)
(('265', '43', '3', '3', '265'), 6)
(('142', '78', '142', '78', '78'), 6)
(('197', '192', '3', '240', '5'), 6)
(('265', '104', '3', '3', '3'), 6)
(('3', '265', '142', '265', '104'), 6)
(('3', '3', '265', '265', '3'), 6)
(('43', '3', '168', '168', '3'), 6)
(('265', '240', '240', '13', '13'), 6)
(('265', '265', '240', '240', '4'), 6)
(('78', '142', '102', '142', '78'), 6)
(('265', '119', '265', '54', '146'), 6)
(('240', '4', '78', '13', '240'), 6)
(('3', '3', '3', '3', '91'), 6)
(('3', '3', '3', '3', '13'), 6)
(('78', '142', '78', '78', '146'), 6)
(('102', '3', '3', '13', '199'), 6)
(('168', '168', '102', '168', '168'), 6)
(('119', '265', '54', '146', '265'), 6)
(('43', '43', '168', '168', '265'), 6)
(('168', '168', '146', '168', '146'), 6)
(('197', '192', '192', '6', '192'), 6)
(('265', '265', '240', '4', '4'), 6)
(('3', '168', '146', '168', '168'), 6)
(('168', '146', '265', '168', '168'), 6)
(('168', '168', '43', '168', '265'), 6)
(('142', '3', '142', '142', '3'), 6)
(('192', '192', '6', '125', '125'), 6)
(('13', '13', '240', '13', '240'), 5)
(('102', '78', '142', '142', '78'), 5)
(('240', '13', '4', '13', '240'), 5)
(('125', '91', '5', '3', '197'), 5)
(('240', '13', '13', '4', '78'), 5)
(('43', '3', '168', '265', '3'), 5)
(('102', '102', '78', '142', '78'), 5)
(('240', '78', '4', '240', '240'), 5)
(('265', '240', '4', '78', '13'), 5)
(('78', '78', '240', '240', '13'), 5)
(('265', '265', '265', '142', '142'), 5)
(('102', '102', '13', '102', '91'), 5)
(('102', '142', '4', '4', '13'), 5)
(('175', '265', '142', '265', '104'), 5)
(('142', '3', '3', '3', '3'), 5)
(('265', '102', '265', '168', '168'), 5)
(('142', '142', '146', '142', '142'), 5)
(('168', '3', '3', '168', '146'), 5)
(('78', '78', '78', '102', '78'), 5)
(('78', '13', '4', '78', '13'), 5)
(('13', '265', '265', '78', '13'), 5)
(('265', '265', '265', '102', '265'), 5)
(('168', '102', '168', '168', '168'), 5)
(('78', '4', '4', '240', '240'), 5)
(('4', '4', '13', '4', '240'), 5)
(('265', '168', '43', '168', '168'), 5)
(('240', '240', '13', '13', '240'), 5)
(('102', '78', '142', '78', '78'), 5)
(('102', '6', '102', '102', '102'), 5)
(('240', '240', '78', '240', '4'), 5)
(('6', '91', '5', '3', '197'), 5)
(('5', '197', '192', '192', '6'), 5)
(('43', '168', '3', '168', '3'), 5)
(('3', '175', '175', '175', '175'), 5)
(('102', '142', '78', '102', '6'), 5)
(('142', '78', '102', '142', '78'), 5)
(('195', '5', '195', '5', '5'), 5)
(('265', '3', '265', '43', '3'), 5)
(('146', '265', '168', '265', '265'), 5)
(('192', '3', '240', '5', '3'), 5)
(('78', '265', '240', '240', '13'), 5)
(('240', '5', '3', '197', '192'), 5)
(('3', '3', '3', '175', '175'), 5)
(('265', '265', '265', '146', '146'), 5)
(('168', '43', '265', '3', '168'), 5)
(('43', '168', '3', '3', '168'), 5)
(('78', '78', '142', '146', '78'), 5)
(('102', '6', '3', '3', '13'), 5)
(('142', '13', '102', '6', '3'), 5)
(('13', '78', '13', '240', '4'), 5)
(('197', '192', '3', '195', '5'), 5)
(('3', '265', '168', '43', '3'), 5)
(('265', '43', '168', '43', '265'), 5)
(('13', '240', '240', '240', '4'), 5)
(('78', '13', '13', '240', '13'), 5)
(('142', '265', '104', '3', '142'), 5)
(('4', '78', '4', '4', '13'), 5)
(('13', '240', '78', '240', '240'), 5)
(('102', '102', '102', '5', '3'), 5)
(('265', '43', '168', '168', '43'), 5)
(('6', '6', '6', '6', '66'), 5)
(('43', '3', '3', '265', '43'), 5)
(('6', '6', '66', '63', '63'), 5)
(('43', '3', '3', '168', '168'), 5)
(('265', '265', '142', '265', '265'), 5)
(('175', '175', '265', '142', '265'), 5)
(('43', '3', '168', '43', '265'), 5)
(('102', '6', '33', '5', '140'), 5)
(('3', '3', '146', '104', '142'), 5)
(('3', '142', '142', '142', '265'), 5)
(('3', '175', '3', '3', '3'), 5)
(('102', '78', '142', '78', '102'), 5)
(('168', '54', '102', '6', '5'), 5)
(('142', '3', '142', '3', '142'), 5)
(('43', '3', '265', '3', '3'), 5)
(('265', '265', '43', '168', '3'), 5)
(('78', '78', '142', '142', '102'), 5)
(('3', '3', '3', '142', '142'), 5)
(('199', '199', '199', '5', '197'), 5)
(('43', '168', '3', '265', '168'), 5)
(('265', '168', '265', '5', '6'), 5)
(('54', '265', '265', '146', '265'), 5)
(('265', '43', '43', '3', '168'), 5)
(('102', '265', '265', '265', '265'), 5)
(('240', '240', '4', '240', '4'), 5)
(('240', '240', '240', '13', '13'), 5)
(('168', '146', '168', '146', '168'), 5)
(('5', '5', '195', '195', '195'), 5)
(('3', '240', '5', '3', '197'), 5)
(('78', '78', '146', '78', '78'), 5)
(('5', '6', '265', '168', '265'), 5)
(('78', '102', '78', '78', '78'), 5)
(('168', '168', '146', '3', '168'), 5)
(('6', '66', '63', '63', '63'), 5)
(('142', '78', '78', '142', '142'), 5)
(('5', '197', '192', '3', '195'), 5)
(('13', '4', '265', '265', '78'), 5)
(('142', '142', '142', '265', '265'), 5)
(('168', '168', '146', '265', '265'), 5)
(('265', '240', '240', '240', '4'), 5)
(('240', '4', '13', '240', '240'), 5)
(('33', '5', '192', '6', '33'), 5)
(('195', '78', '78', '142', '78'), 5)
(('265', '265', '240', '4', '13'), 5)
(('168', '168', '102', '265', '168'), 5)
(('146', '78', '78', '142', '142'), 5)
(('265', '102', '168', '168', '265'), 5)
(('146', '168', '265', '168', '265'), 5)
(('265', '168', '168', '102', '265'), 5)
(('102', '102', '102', '5', '197'), 5)
(('240', '4', '240', '4', '13'), 5)
(('240', '240', '13', '13', '78'), 5)
(('146', '78', '78', '146', '78'), 5)
(('240', '240', '265', '240', '240'), 5)
(('3', '168', '265', '3', '3'), 5)
(('78', '142', '78', '142', '146'), 5)
(('240', '240', '13', '265', '240'), 5)
(('142', '142', '142', '78', '142'), 5)
(('78', '142', '78', '78', '102'), 5)
(('168', '265', '43', '43', '265'), 5)
(('13', '102', '6', '3', '13'), 5)
(('265', '3', '3', '265', '265'), 5)
(('4', '4', '13', '240', '13'), 5)
(('265', '265', '43', '3', '265'), 5)
(('102', '195', '78', '78', '142'), 5)
(('168', '102', '265', '168', '265'), 5)
(('5', '33', '5', '140', '27'), 5)
(('168', '168', '265', '43', '265'), 5)
(('125', '125', '125', '91', '5'), 5)
(('4', '78', '13', '13', '13'), 5)
(('265', '265', '4', '240', '4'), 5)
(('146', '168', '3', '3', '168'), 5)
(('13', '4', '4', '13', '240'), 5)
(('265', '4', '240', '4', '240'), 5)
(('168', '265', '102', '168', '168'), 5)
(('13', '13', '4', '78', '240'), 5)
(('168', '168', '102', '168', '265'), 5)
(('125', '125', '125', '91', '3'), 5)
(('265', '3', '3', '265', '43'), 5)
(('5', '5', '195', '206', '60'), 5)
(('142', '265', '104', '3', '175'), 5)
(('4', '240', '13', '4', '78'), 5)
(('168', '102', '168', '265', '265'), 5)
(('3', '142', '142', '142', '142'), 5)
(('265', '265', '43', '265', '168'), 5)
(('3', '142', '3', '142', '142'), 5)
(('78', '3', '168', '78', '78'), 5)
(('175', '175', '175', '175', '142'), 5)
(('6', '3', '13', '102', '102'), 5)
(('265', '4', '4', '240', '240'), 5)
(('3', '146', '168', '168', '168'), 5)
(('168', '3', '168', '43', '168'), 5)
(('240', '265', '240', '240', '240'), 5)
(('54', '102', '6', '5', '140'), 5)
(('78', '13', '78', '240', '240'), 5)
(('146', '265', '168', '168', '265'), 5)
(('43', '43', '168', '265', '168'), 5)
(('146', '265', '265', '3', '168'), 5)
(('3', '104', '3', '3', '142'), 5)
(('146', '104', '265', '3', '3'), 5)
(('146', '3', '168', '265', '265'), 5)
(('265', '142', '3', '142', '142'), 5)
(('3', '142', '3', '3', '265'), 5)
(('192', '3', '195', '5', '197'), 5)
(('13', '78', '240', '13', '4'), 5)
(('3', '3', '3', '104', '265'), 5)
(('146', '168', '3', '168', '168'), 5)
(('168', '168', '265', '43', '43'), 5)
(('3', '265', '265', '142', '142'), 5)
(('43', '43', '3', '168', '265'), 5)
(('168', '3', '3', '265', '43'), 5)
(('6', '168', '265', '5', '6'), 5)
(('104', '265', '3', '3', '3'), 5)
(('91', '3', '104', '175', '175'), 5)
(('146', '78', '78', '102', '78'), 5)
(('4', '265', '265', '13', '240'), 5)
(('265', '102', '265', '168', '265'), 4)
(('168', '168', '168', '102', '265'), 4)
(('102', '6', '5', '140', '197'), 4)
(('4', '265', '265', '78', '13'), 4)
(('168', '43', '3', '3', '168'), 4)
(('240', '240', '4', '4', '13'), 4)
(('206', '5', '6', '5', '221'), 4)
(('3', '265', '146', '168', '265'), 4)
(('265', '265', '102', '168', '168'), 4)
(('168', '43', '3', '168', '265'), 4)
(('3', '142', '265', '265', '104'), 4)
(('265', '168', '43', '265', '168'), 4)
(('43', '3', '168', '43', '168'), 4)
(('78', '13', '4', '13', '240'), 4)
(('6', '6', '11', '45', '33'), 4)
(('265', '168', '43', '3', '168'), 4)
(('4', '13', '4', '4', '4'), 4)
(('265', '265', '13', '4', '240'), 4)
(('43', '265', '3', '168', '168'), 4)
(('78', '78', '78', '142', '102'), 4)
(('192', '3', '5', '197', '192'), 4)
(('168', '265', '43', '3', '43'), 4)
(('43', '265', '265', '168', '168'), 4)
(('78', '78', '142', '102', '142'), 4)
(('168', '78', '78', '3', '168'), 4)
(('265', '265', '78', '13', '240'), 4)
(('142', '3', '13', '102', '142'), 4)
(('13', '13', '240', '4', '240'), 4)
(('3', '5', '5', '5', '5'), 4)
(('6', '54', '54', '54', '54'), 4)
(('192', '192', '6', '54', '54'), 4)
(('78', '102', '102', '78', '142'), 4)
(('125', '91', '3', '6', '91'), 4)
(('168', '265', '43', '43', '168'), 4)
(('168', '146', '265', '168', '265'), 4)
(('240', '4', '13', '4', '4'), 4)
(('265', '43', '265', '168', '3'), 4)
(('5', '5', '195', '5', '5'), 4)
(('6', '3', '3', '199', '199'), 4)
(('168', '265', '265', '43', '265'), 4)
(('221', '102', '221', '221', '192'), 4)
(('265', '142', '142', '142', '142'), 4)
(('43', '265', '265', '265', '43'), 4)
(('221', '220', '220', '6', '3'), 4)
(('6', '5', '221', '220', '220'), 4)
(('3', '3', '142', '3', '104'), 4)
(('175', '3', '142', '3', '3'), 4)
(('3', '175', '142', '265', '3'), 4)
(('3', '142', '3', '3', '142'), 4)
(('168', '168', '265', '43', '195'), 4)
(('78', '265', '13', '240', '240'), 4)
(('142', '142', '142', '142', '78'), 4)
(('265', '168', '146', '168', '3'), 4)
(('60', '12', '174', '6', '41'), 4)
(('195', '5', '5', '5', '5'), 4)
(('4', '240', '4', '13', '78'), 4)
(('13', '265', '265', '240', '78'), 4)
(('6', '11', '45', '33', '192'), 4)
(('168', '265', '168', '168', '102'), 4)
(('220', '6', '3', '3', '199'), 4)
(('13', '13', '240', '13', '4'), 4)
(('146', '265', '265', '142', '142'), 4)
(('78', '142', '102', '78', '78'), 4)
(('146', '78', '142', '142', '78'), 4)
(('142', '265', '142', '265', '104'), 4)
(('6', '41', '41', '6', '5'), 4)
(('78', '102', '78', '78', '102'), 4)
(('43', '168', '168', '168', '3'), 4)
(('265', '3', '142', '142', '3'), 4)
(('146', '265', '168', '168', '168'), 4)
(('104', '3', '3', '142', '142'), 4)
(('3', '6', '91', '3', '3'), 4)
(('5', '221', '220', '220', '6'), 4)
(('265', '168', '265', '102', '168'), 4)
(('114', '162', '114', '114', '162'), 4)
(('91', '5', '197', '192', '192'), 4)
(('4', '265', '4', '240', '240'), 4)
(('265', '142', '142', '3', '3'), 4)
(('63', '63', '6', '6', '11'), 4)
(('78', '13', '265', '240', '4'), 4)
(('142', '142', '265', '142', '142'), 4)
(('4', '78', '240', '4', '240'), 4)
(('168', '168', '168', '146', '265'), 4)
(('240', '13', '240', '240', '78'), 4)
(('3', '221', '221', '102', '221'), 4)
(('102', '6', '78', '78', '78'), 4)
(('3', '3', '221', '221', '102'), 4)
(('240', '240', '240', '78', '4'), 4)
(('78', '142', '146', '78', '78'), 4)
(('265', '142', '265', '3', '142'), 4)
(('43', '3', '168', '265', '265'), 4)
(('104', '3', '3', '104', '265'), 4)
(('104', '265', '265', '142', '265'), 4)
(('197', '192', '3', '5', '3'), 4)
(('43', '168', '265', '3', '3'), 4)
(('43', '265', '265', '3', '265'), 4)
(('240', '4', '240', '78', '240'), 4)
(('220', '220', '6', '3', '3'), 4)
(('13', '240', '13', '4', '240'), 4)
(('265', '265', '265', '43', '168'), 4)
(('168', '146', '265', '265', '3'), 4)
(('142', '265', '3', '265', '3'), 4)
(('43', '265', '168', '168', '3'), 4)
(('78', '78', '146', '142', '142'), 4)
