(('168', '168', '168', '168', '168', '168', '168'), 853)
(('168', '3', '168', '265', '3', '3', '265'), 5)
(('102', '102', '168', '168', '168', '168', '102'), 5)
(('3', '265', '168', '265', '168', '265', '265'), 5)
(('3', '168', '168', '265', '265', '265', '3'), 5)
(('168', '102', '168', '168', '102', '168', '168'), 5)
(('168', '265', '265', '265', '3', '265', '265'), 5)
(('19', '19', '19', '19', '19', '3', '19'), 5)
(('168', '265', '3', '168', '265', '3', '168'), 5)
(('168', '168', '168', '168', '265', '146', '168'), 5)
(('265', '265', '265', '168', '168', '265', '3'), 5)
(('265', '265', '3', '168', '168', '3', '168'), 5)
(('168', '168', '265', '168', '3', '3', '265'), 5)
(('3', '168', '3', '168', '168', '168', '3'), 5)
(('3', '3', '3', '3', '3', '45', '3'), 5)
(('168', '265', '3', '168', '3', '265', '3'), 5)
(('168', '168', '265', '168', '265', '102', '168'), 5)
(('3', '168', '265', '265', '168', '168', '3'), 5)
(('265', '265', '3', '265', '168', '168', '265'), 5)
(('168', '265', '265', '168', '168', '265', '3'), 5)
(('265', '265', '3', '265', '168', '3', '168'), 5)
(('168', '43', '168', '168', '168', '168', '168'), 5)
(('265', '265', '168', '168', '3', '168', '3'), 5)
(('3', '3', '265', '168', '168', '168', '265'), 5)
(('168', '168', '265', '265', '3', '168', '3'), 5)
(('19', '3', '3', '19', '3', '19', '3'), 5)
(('19', '19', '3', '3', '19', '3', '19'), 5)
(('168', '168', '168', '168', '265', '168', '102'), 5)
(('168', '146', '168', '265', '265', '168', '168'), 5)
(('3', '168', '3', '168', '265', '3', '168'), 5)
(('265', '3', '168', '3', '168', '168', '3'), 5)
(('3', '3', '3', '168', '168', '3', '168'), 5)
(('3', '3', '265', '168', '168', '3', '168'), 5)
(('3', '3', '45', '3', '3', '3', '3'), 5)
(('265', '3', '168', '265', '3', '265', '168'), 5)
(('168', '3', '265', '3', '168', '3', '168'), 5)
(('301', '301', '301', '301', '300', '301', '301'), 5)
(('265', '265', '3', '168', '3', '168', '3'), 5)
(('265', '3', '265', '3', '265', '265', '168'), 5)
(('265', '3', '168', '265', '265', '168', '3'), 5)
(('3', '3', '3', '45', '3', '3', '3'), 5)
(('3', '168', '168', '3', '265', '265', '168'), 5)
(('3', '168', '265', '265', '168', '3', '168'), 5)
(('3', '3', '168', '265', '168', '3', '168'), 5)
(('168', '3', '168', '265', '265', '265', '265'), 5)
(('3', '168', '265', '265', '265', '168', '265'), 5)
(('3', '19', '19', '19', '3', '19', '19'), 5)
(('168', '168', '146', '168', '265', '265', '168'), 5)
(('3', '19', '3', '19', '19', '3', '19'), 5)
(('265', '265', '265', '265', '168', '168', '3'), 5)
(('168', '168', '265', '3', '265', '265', '3'), 5)
(('168', '3', '3', '3', '168', '168', '265'), 5)
(('265', '265', '168', '3', '168', '3', '3'), 5)
(('3', '265', '168', '168', '3', '3', '168'), 5)
(('168', '168', '265', '3', '3', '168', '3'), 5)
(('168', '3', '265', '3', '265', '168', '168'), 5)
(('168', '168', '146', '168', '168', '168', '265'), 5)
(('3', '168', '265', '168', '168', '265', '265'), 5)
(('168', '265', '265', '168', '265', '265', '3'), 5)
(('3', '168', '3', '168', '3', '265', '3'), 5)
(('265', '265', '168', '168', '3', '265', '168'), 5)
(('168', '168', '265', '43', '168', '168', '168'), 5)
(('168', '3', '265', '265', '168', '3', '3'), 5)
(('168', '168', '168', '102', '168', '265', '168'), 5)
(('168', '265', '3', '265', '168', '3', '3'), 5)
(('168', '265', '3', '265', '3', '265', '265'), 5)
(('168', '168', '3', '3', '168', '3', '168'), 5)
(('265', '265', '3', '168', '168', '265', '168'), 5)
(('168', '102', '168', '168', '168', '168', '102'), 5)
(('265', '265', '3', '168', '265', '168', '3'), 5)
(('168', '265', '265', '3', '3', '168', '265'), 5)
(('168', '168', '168', '265', '168', '146', '168'), 5)
(('265', '3', '265', '168', '3', '3', '168'), 5)
(('54', '309', '309', '54', '54', '54', '54'), 5)
(('265', '265', '3', '265', '168', '168', '3'), 5)
(('168', '102', '265', '168', '168', '168', '168'), 5)
(('168', '3', '265', '265', '3', '265', '168'), 5)
(('3', '3', '265', '265', '265', '168', '168'), 5)
(('3', '265', '168', '168', '265', '168', '265'), 5)
(('265', '168', '3', '265', '265', '168', '168'), 5)
(('3', '265', '3', '168', '3', '168', '168'), 5)
(('168', '3', '168', '3', '3', '265', '168'), 5)
(('3', '168', '265', '3', '265', '3', '265'), 5)
(('3', '168', '3', '265', '168', '265', '265'), 5)
(('265', '168', '168', '102', '168', '168', '168'), 5)
(('265', '3', '3', '168', '265', '168', '265'), 5)
(('3', '168', '3', '3', '265', '168', '265'), 5)
(('168', '265', '3', '168', '3', '168', '265'), 5)
(('168', '168', '168', '168', '43', '168', '168'), 5)
(('265', '265', '168', '168', '265', '168', '3'), 5)
(('168', '265', '168', '3', '3', '265', '168'), 5)
(('265', '265', '265', '168', '3', '168', '3'), 5)
(('3', '265', '3', '3', '168', '3', '168'), 5)
(('19', '19', '3', '19', '19', '19', '19'), 5)
(('54', '309', '309', '54', '54', '54', '309'), 5)
(('19', '19', '19', '19', '19', '19', '3'), 5)
(('168', '3', '168', '265', '168', '3', '265'), 5)
(('3', '168', '3', '3', '265', '168', '168'), 5)
(('168', '102', '102', '102', '168', '102', '102'), 5)
(('3', '265', '168', '3', '3', '168', '168'), 5)
(('265', '168', '265', '265', '3', '3', '168'), 5)
(('168', '168', '168', '3', '168', '3', '265'), 5)
(('54', '54', '309', '54', '309', '54', '54'), 5)
(('3', '265', '265', '3', '3', '3', '3'), 5)
(('3', '168', '168', '3', '3', '168', '3'), 5)
(('3', '265', '168', '265', '265', '3', '168'), 5)
(('265', '265', '3', '168', '168', '265', '3'), 5)
(('265', '168', '3', '265', '265', '168', '3'), 5)
(('265', '265', '265', '265', '265', '3', '265'), 5)
(('3', '168', '168', '168', '3', '265', '3'), 5)
(('265', '102', '168', '168', '168', '265', '168'), 5)
(('3', '3', '265', '168', '168', '265', '3'), 5)
(('168', '3', '265', '265', '168', '265', '265'), 5)
(('309', '309', '54', '54', '54', '309', '54'), 5)
(('265', '168', '168', '265', '265', '3', '3'), 5)
(('3', '265', '265', '265', '265', '265', '3'), 5)
(('3', '45', '3', '3', '3', '3', '3'), 5)
(('265', '265', '168', '265', '265', '3', '265'), 5)
(('168', '168', '43', '168', '168', '168', '168'), 5)
(('168', '168', '265', '3', '3', '3', '3'), 5)
(('168', '265', '168', '265', '102', '168', '168'), 5)
(('3', '168', '265', '43', '168', '3', '168'), 5)
(('265', '168', '3', '3', '3', '3', '265'), 5)
(('3', '265', '265', '265', '265', '168', '168'), 5)
(('3', '3', '265', '265', '3', '265', '168'), 5)
(('168', '3', '168', '265', '3', '265', '3'), 5)
(('265', '168', '265', '3', '3', '265', '265'), 5)
(('168', '3', '265', '168', '3', '265', '3'), 5)
(('168', '168', '3', '168', '3', '3', '265'), 5)
(('168', '265', '3', '3', '168', '265', '168'), 5)
(('301', '301', '295', '301', '301', '301', '301'), 5)
(('265', '168', '3', '168', '3', '3', '3'), 5)
(('265', '43', '168', '3', '168', '265', '168'), 5)
(('168', '3', '3', '265', '265', '168', '168'), 5)
(('168', '168', '168', '3', '265', '265', '3'), 5)
(('265', '168', '265', '168', '3', '168', '265'), 5)
(('3', '3', '3', '3', '3', '3', '45'), 5)
(('168', '168', '3', '265', '168', '265', '265'), 5)
(('265', '168', '265', '168', '265', '3', '3'), 5)
(('3', '3', '168', '168', '168', '3', '3'), 5)
(('3', '265', '168', '3', '168', '265', '3'), 5)
(('265', '168', '265', '102', '168', '168', '168'), 5)
(('3', '168', '3', '265', '265', '3', '265'), 5)
(('265', '168', '3', '168', '3', '265', '265'), 5)
(('265', '168', '265', '265', '265', '265', '3'), 5)
(('265', '168', '3', '265', '265', '265', '3'), 5)
(('102', '168', '102', '192', '168', '102', '168'), 5)
(('265', '265', '265', '3', '168', '168', '168'), 5)
(('168', '265', '102', '168', '168', '168', '265'), 5)
(('3', '168', '265', '168', '265', '3', '265'), 5)
(('3', '168', '265', '168', '265', '3', '168'), 5)
(('168', '265', '168', '168', '146', '168', '168'), 5)
(('265', '168', '3', '265', '265', '168', '265'), 5)
(('168', '3', '265', '265', '168', '3', '265'), 5)
(('168', '265', '265', '3', '168', '3', '168'), 5)
(('168', '265', '3', '168', '3', '265', '265'), 5)
(('168', '168', '146', '168', '168', '168', '168'), 5)
(('168', '168', '168', '168', '168', '43', '168'), 5)
(('168', '168', '168', '146', '168', '168', '168'), 5)
(('265', '265', '168', '265', '43', '3', '265'), 5)
(('3', '3', '3', '3', '265', '265', '265'), 5)
(('3', '168', '168', '168', '265', '265', '3'), 5)
(('265', '265', '3', '3', '168', '168', '3'), 5)
(('3', '3', '3', '3', '168', '168', '168'), 5)
(('168', '265', '3', '265', '265', '265', '168'), 5)
(('168', '168', '3', '3', '168', '265', '3'), 5)
(('19', '19', '19', '19', '3', '3', '19'), 5)
(('3', '168', '265', '3', '3', '265', '3'), 5)
(('3', '19', '19', '19', '19', '19', '19'), 5)
(('168', '168', '102', '168', '168', '168', '265'), 5)
(('168', '265', '3', '265', '265', '3', '168'), 5)
(('265', '3', '3', '3', '3', '168', '265'), 5)
(('3', '168', '265', '265', '265', '265', '3'), 5)
(('102', '168', '168', '168', '168', '168', '265'), 5)
(('3', '19', '19', '3', '19', '19', '3'), 5)
(('265', '168', '265', '3', '265', '3', '3'), 5)
(('3', '3', '3', '142', '3', '142', '3'), 4)
(('4', '4', '13', '4', '4', '4', '4'), 4)
(('265', '265', '3', '265', '168', '265', '3'), 4)
(('3', '265', '265', '168', '3', '265', '265'), 4)
(('168', '3', '168', '3', '168', '3', '3'), 4)
(('168', '3', '168', '168', '3', '3', '265'), 4)
(('195', '195', '195', '195', '195', '195', '220'), 4)
(('168', '168', '168', '102', '265', '168', '168'), 4)
(('265', '265', '265', '168', '3', '265', '168'), 4)
(('265', '168', '168', '168', '265', '265', '3'), 4)
(('265', '3', '265', '168', '265', '265', '3'), 4)
(('265', '265', '265', '3', '265', '3', '168'), 4)
(('265', '3', '265', '168', '265', '168', '3'), 4)
(('146', '265', '168', '168', '168', '265', '168'), 4)
(('168', '3', '265', '265', '3', '3', '168'), 4)
(('3', '265', '168', '3', '265', '265', '265'), 4)
(('3', '3', '3', '168', '3', '265', '168'), 4)
(('3', '168', '43', '168', '265', '168', '168'), 4)
(('3', '168', '168', '265', '3', '3', '168'), 4)
(('168', '3', '3', '3', '265', '168', '168'), 4)
(('265', '168', '265', '43', '3', '265', '43'), 4)
(('3', '3', '3', '265', '3', '3', '3'), 4)
(('168', '265', '3', '265', '3', '3', '168'), 4)
(('168', '265', '168', '3', '3', '168', '3'), 4)
(('265', '265', '265', '168', '3', '168', '168'), 4)
(('168', '168', '265', '265', '265', '3', '265'), 4)
(('168', '265', '3', '3', '168', '3', '168'), 4)
(('265', '265', '265', '3', '168', '3', '168'), 4)
(('265', '3', '3', '168', '265', '3', '3'), 4)
(('265', '265', '3', '168', '265', '3', '265'), 4)
(('265', '3', '3', '265', '168', '265', '168'), 4)
(('3', '265', '265', '3', '3', '168', '3'), 4)
(('3', '168', '265', '265', '3', '3', '168'), 4)
(('265', '168', '168', '265', '168', '168', '146'), 4)
(('265', '146', '168', '3', '168', '168', '168'), 4)
(('265', '43', '168', '3', '168', '168', '3'), 4)
(('265', '3', '168', '3', '265', '168', '3'), 4)
(('168', '265', '265', '265', '3', '3', '168'), 4)
(('265', '168', '265', '3', '3', '265', '168'), 4)
(('168', '265', '168', '168', '146', '168', '265'), 4)
(('102', '168', '168', '102', '168', '168', '102'), 4)
(('265', '168', '3', '265', '265', '3', '168'), 4)
(('3', '265', '265', '168', '168', '265', '265'), 4)
(('168', '168', '168', '146', '168', '265', '168'), 4)
(('265', '168', '265', '3', '168', '168', '3'), 4)
(('168', '3', '3', '265', '168', '265', '3'), 4)
(('54', '54', '54', '54', '309', '309', '54'), 4)
(('265', '265', '3', '3', '3', '3', '265'), 4)
(('54', '309', '54', '309', '54', '54', '309'), 4)
(('168', '265', '168', '265', '168', '3', '3'), 4)
(('102', '168', '102', '102', '168', '168', '168'), 4)
(('168', '168', '3', '168', '3', '265', '265'), 4)
(('3', '265', '265', '265', '265', '3', '168'), 4)
(('3', '265', '3', '265', '3', '168', '265'), 4)
(('3', '168', '3', '265', '265', '168', '265'), 4)
(('168', '78', '3', '78', '78', '78', '78'), 4)
(('309', '54', '54', '54', '54', '309', '54'), 4)
(('265', '3', '265', '168', '265', '265', '168'), 4)
(('3', '265', '3', '3', '3', '265', '3'), 4)
(('168', '168', '3', '265', '265', '3', '3'), 4)
(('168', '265', '265', '3', '3', '265', '168'), 4)
(('265', '265', '265', '168', '168', '3', '265'), 4)
(('168', '3', '265', '265', '265', '265', '265'), 4)
(('3', '168', '168', '265', '3', '265', '265'), 4)
(('19', '19', '3', '19', '19', '3', '3'), 4)
(('265', '3', '265', '168', '168', '168', '265'), 4)
(('265', '265', '168', '3', '3', '168', '265'), 4)
(('168', '168', '168', '168', '265', '265', '146'), 4)
(('265', '3', '265', '3', '3', '168', '265'), 4)
(('3', '3', '265', '3', '265', '265', '265'), 4)
(('265', '265', '3', '265', '3', '168', '3'), 4)
(('265', '168', '3', '3', '265', '168', '168'), 4)
(('3', '265', '168', '168', '168', '265', '265'), 4)
(('168', '265', '168', '265', '3', '265', '265'), 4)
(('168', '3', '168', '43', '3', '168', '265'), 4)
(('168', '265', '3', '265', '265', '3', '265'), 4)
(('168', '168', '168', '168', '265', '168', '146'), 4)
(('168', '3', '168', '168', '265', '168', '146'), 4)
(('3', '265', '265', '3', '168', '168', '168'), 4)
(('5', '5', '5', '5', '5', '5', '5'), 4)
(('168', '168', '265', '265', '265', '265', '3'), 4)
(('265', '3', '265', '3', '265', '3', '265'), 4)
(('3', '168', '265', '265', '168', '3', '265'), 4)
(('168', '265', '265', '3', '265', '168', '265'), 4)
(('168', '265', '168', '168', '102', '168', '168'), 4)
(('168', '168', '168', '168', '102', '168', '265'), 4)
(('3', '19', '3', '19', '19', '19', '3'), 4)
(('168', '168', '168', '265', '168', '168', '146'), 4)
(('3', '168', '265', '265', '168', '265', '3'), 4)
(('168', '3', '3', '3', '3', '3', '168'), 4)
(('3', '3', '3', '265', '265', '265', '168'), 4)
(('265', '265', '168', '3', '265', '3', '168'), 4)
(('168', '265', '168', '265', '3', '168', '265'), 4)
(('265', '3', '168', '168', '3', '3', '168'), 4)
(('168', '265', '3', '3', '3', '3', '168'), 4)
(('102', '102', '168', '168', '168', '102', '168'), 4)
(('3', '265', '265', '265', '265', '3', '265'), 4)
(('265', '168', '168', '265', '43', '168', '168'), 4)
(('3', '168', '3', '3', '3', '168', '168'), 4)
(('265', '265', '102', '168', '168', '168', '168'), 4)
(('146', '168', '168', '146', '168', '168', '168'), 4)
(('168', '168', '168', '265', '168', '168', '102'), 4)
(('168', '168', '3', '3', '265', '265', '265'), 4)
(('265', '3', '168', '3', '265', '265', '265'), 4)
(('168', '265', '3', '168', '168', '3', '265'), 4)
(('168', '3', '168', '265', '43', '168', '3'), 4)
(('168', '168', '168', '265', '265', '146', '168'), 4)
(('102', '168', '168', '168', '168', '265', '168'), 4)
(('3', '3', '3', '168', '3', '168', '168'), 4)
(('168', '265', '3', '265', '265', '168', '3'), 4)
(('3', '265', '3', '168', '168', '3', '3'), 4)
(('3', '168', '3', '3', '168', '168', '265'), 4)
(('3', '168', '3', '265', '168', '3', '265'), 4)
(('265', '168', '3', '3', '265', '265', '3'), 4)
(('3', '3', '3', '168', '265', '168', '168'), 4)
(('168', '265', '265', '168', '3', '265', '3'), 4)
(('168', '146', '168', '168', '146', '168', '168'), 4)
(('301', '301', '301', '295', '301', '301', '301'), 4)
(('265', '43', '3', '265', '43', '168', '168'), 4)
(('3', '168', '265', '3', '168', '265', '168'), 4)
(('3', '3', '265', '168', '265', '168', '3'), 4)
(('168', '265', '265', '3', '168', '3', '265'), 4)
(('265', '168', '265', '168', '265', '3', '168'), 4)
(('78', '13', '13', '4', '13', '4', '78'), 4)
(('3', '168', '3', '265', '168', '168', '265'), 4)
(('265', '168', '265', '265', '265', '3', '265'), 4)
(('168', '168', '146', '3', '168', '168', '168'), 4)
(('265', '168', '3', '168', '3', '265', '168'), 4)
(('265', '168', '3', '265', '3', '265', '3'), 4)
(('3', '265', '168', '265', '3', '265', '265'), 4)
(('3', '168', '168', '168', '265', '43', '168'), 4)
(('3', '265', '265', '168', '265', '3', '265'), 4)
(('3', '265', '265', '265', '265', '168', '265'), 4)
(('168', '265', '3', '265', '3', '3', '3'), 4)
(('3', '3', '265', '265', '3', '168', '168'), 4)
(('168', '168', '265', '43', '168', '3', '168'), 4)
(('265', '265', '265', '3', '265', '168', '265'), 4)
(('142', '3', '142', '3', '3', '142', '142'), 4)
(('309', '54', '54', '309', '54', '54', '309'), 4)
(('168', '3', '265', '168', '3', '3', '265'), 4)
(('168', '3', '168', '168', '265', '3', '3'), 4)
(('265', '3', '168', '3', '168', '3', '265'), 4)
(('265', '265', '3', '265', '265', '265', '168'), 4)
(('168', '168', '102', '168', '265', '168', '168'), 4)
(('265', '3', '265', '3', '168', '265', '168'), 4)
(('3', '3', '3', '3', '3', '265', '3'), 4)
(('3', '3', '265', '265', '168', '265', '3'), 4)
(('3', '168', '3', '168', '3', '265', '168'), 4)
(('5', '197', '192', '3', '3', '6', '91'), 4)
(('265', '265', '168', '3', '265', '3', '265'), 4)
(('265', '168', '265', '168', '3', '265', '265'), 4)
(('168', '265', '43', '3', '265', '43', '3'), 4)
(('265', '168', '3', '265', '168', '3', '3'), 4)
(('265', '168', '3', '3', '168', '168', '3'), 4)
(('3', '265', '168', '3', '3', '265', '168'), 4)
(('265', '168', '3', '168', '265', '265', '168'), 4)
(('3', '265', '3', '265', '265', '168', '265'), 4)
(('3', '142', '3', '3', '142', '142', '3'), 4)
(('3', '265', '168', '168', '265', '3', '265'), 4)
(('3', '265', '265', '168', '168', '265', '168'), 4)
(('309', '54', '54', '309', '54', '309', '54'), 4)
(('265', '265', '265', '265', '3', '265', '3'), 4)
(('168', '168', '265', '168', '168', '102', '168'), 4)
(('168', '265', '3', '3', '265', '3', '265'), 4)
(('3', '168', '168', '265', '168', '146', '168'), 4)
(('54', '309', '54', '54', '54', '54', '309'), 4)
(('168', '146', '168', '168', '3', '168', '168'), 4)
(('3', '168', '168', '168', '3', '3', '265'), 4)
(('3', '3', '3', '265', '265', '265', '265'), 4)
(('265', '168', '3', '265', '168', '3', '265'), 4)
(('265', '265', '168', '265', '3', '265', '3'), 4)
(('265', '168', '3', '265', '168', '265', '265'), 4)
(('265', '168', '3', '265', '3', '168', '3'), 4)
(('168', '265', '43', '3', '265', '43', '265'), 4)
(('3', '168', '265', '168', '3', '168', '3'), 4)
(('3', '168', '168', '3', '265', '3', '3'), 4)
(('168', '265', '168', '168', '265', '146', '168'), 4)
(('19', '19', '19', '19', '3', '19', '19'), 4)
(('265', '168', '168', '168', '265', '168', '146'), 4)
(('3', '265', '168', '168', '265', '265', '265'), 4)
(('43', '168', '3', '168', '265', '168', '265'), 4)
(('3', '265', '3', '168', '265', '265', '265'), 4)
(('168', '168', '168', '265', '146', '168', '168'), 4)
(('3', '168', '265', '168', '168', '3', '3'), 4)
(('78', '3', '78', '78', '78', '78', '78'), 4)
(('3', '265', '265', '265', '168', '265', '265'), 4)
(('168', '3', '168', '43', '168', '265', '168'), 4)
(('146', '3', '168', '168', '168', '168', '168'), 4)
(('168', '3', '265', '168', '3', '3', '168'), 4)
(('265', '3', '265', '168', '3', '168', '168'), 4)
(('3', '3', '3', '265', '168', '168', '3'), 4)
(('3', '3', '168', '168', '3', '168', '3'), 4)
(('265', '265', '43', '168', '168', '168', '43'), 4)
(('168', '168', '3', '168', '168', '3', '3'), 4)
(('3', '265', '3', '168', '168', '265', '3'), 4)
(('168', '3', '168', '168', '3', '265', '265'), 4)
(('168', '3', '265', '265', '265', '265', '168'), 4)
(('168', '3', '168', '3', '3', '3', '265'), 4)
(('265', '168', '168', '265', '3', '3', '168'), 4)
(('3', '168', '3', '168', '3', '3', '168'), 4)
(('3', '3', '168', '3', '3', '3', '168'), 4)
(('265', '168', '168', '168', '102', '168', '168'), 4)
(('168', '265', '3', '168', '168', '3', '3'), 4)
(('265', '265', '168', '265', '168', '3', '3'), 4)
(('168', '3', '168', '3', '265', '265', '168'), 4)
(('168', '102', '168', '102', '192', '168', '102'), 4)
(('168', '168', '3', '168', '265', '3', '3'), 4)
(('265', '265', '265', '265', '3', '3', '168'), 4)
(('168', '168', '3', '265', '265', '265', '265'), 4)
(('265', '3', '168', '3', '3', '265', '168'), 4)
(('3', '265', '265', '168', '265', '168', '265'), 4)
(('3', '265', '265', '265', '3', '3', '168'), 4)
(('265', '265', '168', '3', '265', '168', '265'), 4)
(('265', '265', '265', '3', '265', '265', '265'), 4)
(('3', '3', '3', '265', '3', '3', '168'), 4)
(('265', '168', '3', '3', '265', '265', '168'), 4)
(('146', '168', '3', '168', '168', '168', '168'), 4)
(('3', '265', '265', '3', '168', '3', '168'), 4)
(('54', '309', '54', '54', '309', '54', '309'), 4)
(('168', '3', '3', '168', '265', '3', '168'), 4)
(('168', '168', '168', '102', '265', '168', '265'), 4)
(('265', '168', '168', '265', '3', '3', '265'), 4)
(('102', '102', '102', '168', '102', '168', '102'), 4)
(('3', '265', '3', '265', '265', '265', '168'), 4)
(('168', '3', '168', '3', '3', '3', '168'), 4)
(('3', '168', '3', '265', '168', '3', '3'), 4)
(('168', '168', '265', '265', '168', '3', '3'), 4)
(('168', '43', '168', '168', '265', '168', '168'), 4)
(('265', '168', '168', '3', '265', '3', '265'), 4)
(('13', '13', '4', '13', '4', '78', '13'), 4)
(('168', '3', '168', '265', '3', '265', '265'), 4)
(('168', '3', '168', '3', '265', '168', '168'), 4)
(('3', '3', '168', '3', '265', '168', '265'), 4)
(('3', '3', '168', '168', '265', '168', '265'), 4)
(('43', '3', '265', '43', '168', '168', '168'), 4)
(('168', '146', '168', '168', '168', '265', '265'), 4)
(('265', '168', '168', '265', '102', '168', '168'), 4)
(('168', '3', '168', '265', '265', '3', '265'), 4)
(('168', '168', '168', '3', '3', '265', '3'), 4)
(('3', '168', '3', '3', '168', '168', '3'), 4)
(('3', '265', '168', '3', '3', '168', '265'), 4)
(('168', '265', '168', '265', '3', '3', '3'), 4)
(('3', '265', '168', '168', '3', '265', '265'), 4)
(('265', '168', '3', '265', '265', '265', '265'), 4)
(('265', '265', '265', '3', '265', '168', '3'), 4)
(('265', '168', '168', '168', '168', '168', '146'), 4)
(('3', '168', '265', '265', '3', '168', '265'), 4)
(('19', '19', '19', '3', '19', '3', '19'), 4)
(('54', '54', '54', '54', '54', '54', '3'), 4)
(('265', '265', '168', '3', '168', '265', '265'), 4)
(('19', '19', '3', '19', '3', '19', '19'), 4)
(('309', '54', '309', '54', '309', '54', '54'), 4)
(('3', '5', '3', '5', '5', '3', '5'), 4)
(('3', '265', '168', '3', '265', '168', '265'), 4)
(('168', '102', '168', '168', '168', '265', '168'), 4)
(('168', '168', '168', '265', '168', '102', '168'), 4)
(('3', '3', '168', '265', '3', '3', '168'), 4)
(('3', '3', '168', '168', '3', '3', '265'), 4)
(('265', '3', '3', '168', '265', '168', '3'), 4)
(('54', '309', '54', '54', '54', '309', '309'), 4)
(('168', '3', '3', '3', '168', '265', '168'), 4)
(('19', '19', '3', '19', '19', '3', '19'), 4)
(('3', '168', '168', '3', '168', '3', '3'), 4)
(('3', '3', '3', '168', '168', '168', '265'), 4)
(('54', '54', '54', '309', '309', '54', '54'), 4)
(('3', '3', '3', '3', '3', '168', '3'), 4)
(('265', '3', '168', '3', '168', '265', '168'), 4)
(('265', '168', '168', '265', '168', '146', '168'), 4)
(('265', '3', '3', '265', '168', '168', '168'), 4)
(('168', '168', '265', '265', '3', '265', '265'), 4)
(('102', '168', '168', '265', '168', '265', '168'), 4)
(('3', '265', '3', '168', '168', '168', '265'), 4)
(('3', '265', '3', '168', '265', '168', '168'), 4)
(('3', '265', '3', '3', '168', '265', '168'), 4)
(('3', '3', '168', '168', '168', '265', '43'), 4)
(('265', '265', '3', '3', '168', '265', '265'), 4)
(('265', '3', '265', '265', '265', '168', '168'), 4)
(('240', '4', '4', '13', '4', '4', '4'), 4)
(('265', '265', '3', '265', '168', '265', '168'), 4)
(('3', '168', '265', '265', '3', '265', '265'), 4)
(('265', '265', '3', '168', '265', '3', '3'), 4)
(('3', '265', '168', '265', '168', '3', '3'), 4)
(('265', '265', '265', '3', '3', '168', '168'), 4)
(('168', '3', '265', '168', '168', '265', '265'), 4)
(('265', '265', '168', '168', '265', '43', '168'), 4)
(('265', '265', '168', '168', '3', '265', '3'), 4)
(('168', '265', '265', '265', '168', '3', '168'), 4)
(('168', '3', '265', '3', '3', '168', '168'), 4)
(('168', '3', '168', '3', '265', '265', '3'), 4)
(('168', '168', '168', '168', '168', '168', '146'), 4)
(('168', '3', '265', '168', '3', '265', '265'), 4)
(('3', '265', '168', '265', '3', '3', '168'), 4)
(('265', '3', '3', '3', '168', '168', '168'), 4)
(('3', '168', '3', '265', '265', '265', '168'), 4)
(('265', '168', '168', '168', '168', '102', '265'), 4)
(('265', '168', '265', '265', '3', '168', '3'), 4)
(('168', '3', '3', '3', '3', '265', '265'), 4)
(('168', '3', '168', '146', '168', '168', '168'), 4)
(('19', '3', '19', '19', '19', '19', '3'), 4)
(('5', '140', '197', '192', '140', '91', '6'), 4)
(('168', '265', '265', '265', '3', '168', '168'), 4)
(('168', '265', '168', '265', '168', '168', '146'), 4)
(('168', '168', '168', '3', '3', '3', '3'), 4)
(('3', '265', '3', '168', '168', '3', '265'), 4)
(('3', '168', '265', '3', '168', '168', '3'), 4)
(('168', '3', '3', '168', '168', '265', '3'), 4)
(('265', '3', '265', '3', '3', '168', '168'), 4)
(('168', '265', '168', '168', '168', '102', '168'), 4)
(('265', '3', '265', '265', '168', '168', '3'), 4)
(('168', '265', '168', '3', '168', '3', '3'), 4)
(('168', '168', '265', '146', '168', '168', '265'), 4)
(('3', '265', '168', '168', '3', '3', '3'), 4)
(('168', '168', '3', '3', '265', '265', '3'), 4)
(('168', '168', '102', '168', '168', '265', '168'), 4)
(('3', '265', '168', '168', '168', '3', '3'), 4)
(('265', '3', '168', '168', '265', '168', '168'), 4)
(('265', '146', '168', '168', '168', '168', '168'), 4)
(('3', '3', '3', '168', '168', '265', '168'), 4)
(('168', '265', '168', '43', '168', '168', '265'), 4)
(('3', '168', '3', '3', '168', '265', '265'), 4)
(('168', '3', '3', '265', '265', '3', '168'), 3)
(('3', '3', '168', '3', '265', '168', '168'), 3)
(('168', '3', '3', '3', '265', '265', '265'), 3)
(('3', '168', '168', '265', '265', '3', '3'), 3)
(('174', '174', '174', '174', '174', '11', '45'), 3)
(('265', '168', '168', '265', '146', '168', '146'), 3)
(('265', '3', '3', '265', '265', '3', '168'), 3)
(('102', '168', '265', '168', '265', '168', '265'), 3)
(('168', '265', '265', '265', '3', '265', '168'), 3)
(('168', '168', '168', '168', '168', '43', '3'), 3)
(('3', '265', '3', '168', '43', '265', '168'), 3)
(('265', '3', '3', '3', '142', '265', '3'), 3)
(('192', '192', '243', '125', '125', '125', '125'), 3)
(('3', '3', '265', '168', '3', '168', '168'), 3)
(('265', '265', '168', '168', '265', '3', '168'), 3)
(('54', '309', '309', '54', '309', '309', '54'), 3)
(('3', '3', '168', '168', '3', '3', '168'), 3)
(('3', '3', '168', '3', '3', '3', '3'), 3)
(('168', '168', '3', '43', '265', '265', '265'), 3)
(('168', '102', '168', '102', '168', '102', '91'), 3)
(('168', '102', '168', '168', '102', '168', '91'), 3)
(('3', '3', '3', '3', '265', '3', '168'), 3)
