(('168', '168', '168', '168', '168'), 1742)
(('168', '265', '168', '146', '3'), 5)
(('142', '3', '265', '142', '3'), 5)
(('168', '168', '168', '265', '102'), 5)
(('102', '192', '168', '102', '168'), 5)
(('45', '3', '3', '3', '3'), 5)
(('102', '168', '102', '168', '45'), 5)
(('78', '102', '168', '168', '102'), 5)
(('3', '142', '142', '3', '265'), 5)
(('43', '265', '3', '3', '168'), 5)
(('43', '168', '3', '168', '3'), 5)
(('3', '168', '146', '3', '3'), 5)
(('265', '265', '168', '168', '102'), 5)
(('265', '3', '168', '3', '43'), 5)
(('168', '168', '146', '3', '265'), 5)
(('265', '168', '265', '102', '168'), 5)
(('3', '3', '3', '142', '265'), 5)
(('265', '142', '142', '3', '3'), 5)
(('4', '4', '78', '4', '4'), 5)
(('5', '140', '197', '192', '140'), 5)
(('3', '3', '142', '142', '3'), 5)
(('142', '142', '265', '142', '142'), 5)
(('3', '142', '3', '175', '142'), 5)
(('265', '104', '3', '142', '3'), 5)
(('265', '43', '265', '265', '265'), 5)
(('3', '3', '142', '142', '265'), 5)
(('301', '301', '301', '300', '220'), 5)
(('3', '265', '142', '3', '3'), 5)
(('3', '3', '3', '3', '142'), 5)
(('3', '3', '3', '3', '45'), 5)
(('265', '43', '168', '265', '168'), 5)
(('3', '168', '168', '43', '168'), 5)
(('301', '221', '301', '301', '221'), 5)
(('3', '168', '265', '43', '3'), 5)
(('265', '168', '43', '265', '265'), 5)
(('265', '265', '265', '43', '168'), 5)
(('3', '3', '146', '168', '168'), 5)
(('168', '265', '146', '3', '265'), 5)
(('265', '146', '3', '168', '168'), 5)
(('3', '45', '3', '3', '3'), 5)
(('6', '5', '3', '3', '3'), 5)
(('33', '33', '195', '33', '33'), 5)
(('265', '168', '146', '168', '3'), 5)
(('43', '3', '265', '168', '168'), 5)
(('168', '265', '265', '168', '146'), 5)
(('5', '197', '192', '3', '3'), 5)
(('168', '43', '265', '265', '168'), 5)
(('265', '265', '265', '102', '168'), 5)
(('265', '168', '168', '146', '265'), 5)
(('168', '3', '168', '43', '3'), 5)
(('7', '142', '7', '142', '142'), 5)
(('168', '3', '43', '265', '265'), 5)
(('265', '3', '142', '3', '175'), 5)
(('265', '43', '3', '265', '168'), 5)
(('168', '168', '102', '102', '102'), 5)
(('3', '3', '43', '168', '168'), 5)
(('3', '168', '265', '43', '265'), 5)
(('4', '4', '4', '78', '4'), 5)
(('196', '196', '196', '196', '33'), 5)
(('43', '168', '265', '265', '168'), 5)
(('168', '265', '265', '265', '146'), 5)
(('104', '3', '3', '265', '3'), 5)
(('13', '4', '13', '4', '13'), 5)
(('3', '168', '265', '265', '43'), 5)
(('146', '168', '146', '168', '168'), 5)
(('168', '168', '265', '146', '265'), 5)
(('265', '168', '3', '43', '168'), 5)
(('142', '3', '175', '142', '3'), 5)
(('3', '142', '3', '265', '265'), 5)
(('3', '142', '265', '3', '142'), 5)
(('168', '265', '146', '3', '168'), 5)
(('3', '142', '3', '175', '3'), 5)
(('168', '168', '43', '43', '168'), 5)
(('3', '3', '265', '3', '142'), 5)
(('142', '265', '142', '142', '265'), 5)
(('301', '301', '301', '295', '301'), 5)
(('142', '3', '3', '265', '3'), 5)
(('3', '265', '3', '3', '142'), 5)
(('265', '43', '168', '3', '3'), 5)
(('3', '5', '3', '5', '3'), 5)
(('265', '168', '168', '3', '43'), 5)
(('43', '168', '43', '168', '168'), 5)
(('142', '265', '3', '142', '142'), 5)
(('265', '265', '265', '265', '102'), 5)
(('309', '309', '54', '309', '309'), 5)
(('54', '309', '309', '309', '54'), 5)
(('140', '197', '192', '140', '91'), 5)
(('168', '146', '168', '265', '3'), 5)
(('265', '168', '146', '168', '265'), 5)
(('142', '142', '142', '142', '7'), 5)
(('195', '195', '195', '195', '220'), 5)
(('168', '102', '102', '102', '102'), 5)
(('54', '54', '54', '54', '3'), 5)
(('3', '5', '3', '5', '6'), 5)
(('142', '3', '142', '175', '3'), 5)
(('3', '265', '104', '3', '142'), 5)
(('3', '265', '43', '3', '168'), 5)
(('3', '142', '3', '265', '142'), 5)
(('265', '168', '146', '265', '168'), 5)
(('146', '168', '168', '146', '3'), 5)
(('5', '5', '91', '5', '5'), 5)
(('3', '3', '45', '3', '3'), 5)
(('168', '102', '168', '102', '91'), 5)
(('43', '3', '168', '168', '265'), 5)
(('43', '3', '265', '43', '3'), 5)
(('3', '3', '142', '265', '142'), 5)
(('168', '265', '265', '43', '3'), 5)
(('3', '3', '3', '5', '5'), 5)
(('3', '168', '146', '3', '168'), 5)
(('3', '265', '142', '3', '142'), 5)
(('265', '43', '265', '168', '168'), 5)
(('5', '5', '5', '91', '5'), 5)
(('168', '168', '168', '168', '4'), 5)
(('104', '265', '3', '142', '3'), 5)
(('168', '168', '168', '102', '102'), 5)
(('146', '265', '265', '168', '168'), 5)
(('265', '142', '3', '142', '142'), 5)
(('43', '265', '265', '168', '265'), 5)
(('3', '3', '168', '3', '43'), 5)
(('43', '3', '168', '168', '3'), 5)
(('3', '265', '168', '43', '265'), 5)
(('240', '13', '4', '4', '4'), 5)
(('168', '168', '168', '3', '146'), 5)
(('146', '168', '3', '168', '3'), 5)
(('142', '142', '142', '265', '3'), 5)
(('3', '43', '265', '265', '265'), 5)
(('265', '265', '43', '168', '3'), 5)
(('3', '142', '265', '265', '3'), 5)
(('142', '265', '3', '3', '142'), 5)
(('265', '142', '142', '265', '142'), 5)
(('168', '3', '265', '43', '168'), 5)
(('168', '168', '43', '168', '3'), 5)
(('168', '168', '43', '265', '3'), 5)
(('3', '5', '6', '5', '5'), 5)
(('3', '142', '3', '265', '104'), 5)
(('265', '3', '265', '265', '43'), 5)
(('5', '5', '3', '3', '5'), 5)
(('146', '168', '168', '168', '146'), 5)
(('142', '142', '3', '3', '142'), 5)
(('168', '168', '3', '43', '265'), 5)
(('192', '3', '3', '6', '91'), 4)
(('3', '175', '265', '3', '3'), 4)
(('4', '4', '240', '4', '4'), 4)
(('340', '168', '168', '168', '168'), 4)
(('220', '221', '301', '301', '301'), 4)
(('168', '102', '168', '168', '45'), 4)
(('43', '168', '43', '168', '3'), 4)
(('240', '4', '4', '4', '13'), 4)
(('142', '265', '142', '3', '3'), 4)
(('142', '3', '142', '265', '3'), 4)
(('265', '265', '146', '168', '168'), 4)
(('265', '3', '3', '265', '142'), 4)
(('3', '142', '3', '142', '142'), 4)
(('43', '265', '3', '168', '265'), 4)
(('3', '265', '265', '142', '3'), 4)
(('168', '3', '43', '3', '265'), 4)
(('168', '102', '265', '265', '168'), 4)
(('265', '168', '43', '265', '168'), 4)
(('43', '3', '168', '265', '3'), 4)
(('197', '5', '5', '5', '5'), 4)
(('3', '142', '175', '142', '3'), 4)
(('265', '43', '265', '265', '3'), 4)
(('102', '102', '102', '102', '102'), 4)
(('265', '43', '43', '265', '168'), 4)
(('265', '102', '168', '265', '168'), 4)
(('13', '4', '4', '4', '78'), 4)
(('33', '33', '195', '196', '196'), 4)
(('265', '265', '43', '43', '168'), 4)
(('43', '3', '265', '43', '265'), 4)
(('43', '168', '265', '43', '3'), 4)
(('5', '5', '5', '192', '3'), 4)
(('104', '3', '142', '265', '142'), 4)
(('265', '265', '168', '102', '168'), 4)
(('142', '142', '3', '142', '142'), 4)
(('168', '265', '3', '168', '146'), 4)
(('265', '168', '168', '146', '3'), 4)
(('3', '168', '168', '168', '43'), 4)
(('168', '168', '265', '265', '102'), 4)
(('5', '5', '5', '5', '91'), 4)
(('3', '175', '142', '3', '175'), 4)
(('3', '265', '43', '265', '265'), 4)
(('168', '168', '3', '3', '146'), 4)
(('265', '3', '3', '104', '3'), 4)
(('104', '3', '142', '3', '3'), 4)
(('54', '54', '3', '54', '54'), 4)
(('301', '300', '220', '301', '301'), 4)
(('265', '168', '3', '146', '168'), 4)
(('168', '265', '43', '265', '168'), 4)
(('3', '3', '104', '3', '3'), 4)
(('3', '104', '3', '142', '3'), 4)
(('142', '3', '3', '142', '265'), 4)
(('265', '265', '265', '146', '168'), 4)
(('3', '104', '3', '265', '142'), 4)
(('3', '146', '265', '168', '168'), 4)
(('5', '3', '5', '6', '3'), 4)
(('265', '265', '168', '43', '265'), 4)
(('43', '168', '265', '265', '265'), 4)
(('3', '265', '3', '142', '142'), 4)
(('5', '5', '3', '3', '6'), 4)
(('168', '102', '168', '168', '78'), 4)
(('168', '168', '265', '3', '146'), 4)
(('265', '142', '265', '3', '3'), 4)
(('3', '175', '3', '175', '142'), 4)
(('3', '265', '265', '168', '43'), 4)
(('3', '142', '265', '3', '3'), 4)
(('3', '104', '265', '3', '3'), 4)
(('142', '3', '3', '175', '142'), 4)
(('5', '5', '3', '5', '6'), 4)
(('3', '3', '168', '265', '43'), 4)
(('5', '3', '3', '6', '5'), 4)
(('265', '265', '104', '265', '265'), 4)
(('168', '3', '3', '43', '168'), 4)
(('3', '3', '104', '265', '3'), 4)
(('43', '168', '3', '3', '168'), 4)
(('309', '54', '309', '309', '54'), 4)
(('142', '3', '104', '3', '142'), 4)
(('104', '265', '3', '3', '3'), 4)
(('43', '3', '168', '265', '265'), 4)
(('197', '192', '140', '91', '6'), 4)
(('168', '43', '3', '265', '168'), 4)
(('43', '168', '265', '3', '265'), 4)
(('142', '142', '146', '265', '142'), 4)
(('168', '3', '168', '168', '146'), 4)
(('3', '3', '3', '91', '3'), 4)
(('142', '265', '3', '142', '3'), 4)
(('4', '240', '4', '4', '13'), 4)
(('3', '168', '3', '43', '265'), 4)
(('104', '142', '3', '3', '3'), 4)
(('43', '265', '265', '3', '265'), 4)
(('265', '142', '142', '146', '265'), 4)
(('168', '265', '265', '168', '43'), 4)
(('3', '5', '3', '3', '5'), 4)
(('168', '3', '168', '146', '3'), 4)
(('265', '3', '43', '265', '168'), 4)
(('5', '5', '3', '91', '5'), 4)
(('301', '301', '301', '301', '295'), 4)
(('3', '6', '3', '5', '3'), 4)
(('265', '142', '265', '142', '142'), 4)
(('5', '197', '5', '5', '5'), 4)
(('168', '168', '168', '3', '4'), 4)
(('265', '104', '3', '3', '104'), 4)
(('3', '5', '5', '5', '3'), 4)
(('5', '5', '5', '3', '91'), 4)
(('3', '43', '3', '168', '168'), 4)
(('265', '265', '142', '142', '146'), 4)
(('142', '3', '142', '142', '104'), 4)
(('3', '43', '265', '168', '168'), 4)
(('265', '168', '146', '3', '168'), 4)
(('142', '104', '3', '104', '265'), 4)
(('265', '43', '168', '168', '43'), 4)
(('3', '3', '3', '146', '3'), 4)
(('3', '104', '142', '3', '3'), 4)
(('168', '168', '3', '265', '43'), 4)
(('142', '142', '265', '104', '3'), 4)
(('146', '3', '265', '168', '265'), 4)
(('142', '3', '3', '142', '146'), 4)
(('3', '175', '3', '3', '175'), 4)
(('146', '3', '3', '265', '168'), 4)
(('265', '168', '168', '168', '146'), 4)
(('3', '265', '265', '265', '43'), 4)
(('168', '265', '168', '3', '43'), 4)
(('265', '3', '168', '43', '43'), 4)
(('6', '6', '5', '3', '3'), 4)
(('3', '265', '142', '142', '3'), 4)
(('3', '146', '168', '168', '265'), 4)
(('3', '168', '3', '168', '146'), 4)
(('142', '3', '265', '142', '265'), 4)
(('168', '43', '168', '168', '3'), 4)
(('3', '3', '175', '142', '3'), 4)
(('4', '4', '4', '13', '13'), 4)
(('3', '175', '3', '3', '3'), 4)
(('168', '168', '3', '43', '3'), 4)
(('142', '142', '3', '3', '265'), 4)
(('168', '265', '43', '265', '43'), 4)
(('4', '4', '4', '240', '240'), 4)
(('265', '43', '43', '168', '168'), 4)
(('265', '3', '168', '265', '43'), 4)
(('3', '265', '168', '43', '168'), 4)
(('78', '102', '168', '102', '168'), 4)
(('43', '265', '265', '3', '168'), 4)
(('196', '196', '196', '33', '33'), 4)
(('102', '168', '168', '102', '45'), 4)
(('265', '43', '3', '265', '3'), 4)
(('6', '195', '195', '195', '195'), 4)
(('3', '3', '6', '91', '5'), 4)
(('3', '104', '3', '3', '3'), 4)
(('43', '168', '265', '3', '168'), 4)
(('3', '265', '142', '265', '142'), 4)
(('91', '5', '5', '5', '5'), 4)
(('195', '195', '195', '195', '5'), 4)
(('142', '142', '3', '104', '3'), 4)
(('265', '3', '3', '142', '142'), 4)
(('168', '265', '3', '43', '265'), 4)
(('4', '4', '4', '4', '4'), 4)
(('33', '33', '33', '33', '195'), 4)
(('3', '265', '3', '3', '104'), 4)
(('142', '3', '3', '265', '142'), 4)
(('43', '265', '43', '3', '168'), 4)
(('168', '43', '265', '3', '3'), 4)
(('91', '102', '102', '168', '168'), 4)
(('196', '196', '33', '33', '13'), 4)
(('3', '142', '142', '142', '142'), 4)
(('3', '142', '142', '3', '3'), 4)
(('43', '43', '265', '168', '265'), 4)
(('5', '6', '3', '5', '5'), 4)
(('54', '309', '309', '54', '309'), 4)
(('142', '265', '142', '3', '142'), 4)
(('168', '146', '3', '3', '265'), 4)
(('265', '146', '168', '265', '168'), 4)
(('265', '168', '265', '265', '43'), 4)
(('43', '168', '3', '168', '43'), 4)
(('4', '78', '13', '4', '13'), 4)
(('3', '104', '175', '142', '3'), 4)
(('6', '91', '5', '5', '5'), 4)
(('168', '168', '146', '265', '265'), 4)
(('4', '4', '13', '240', '240'), 4)
(('104', '265', '265', '142', '142'), 4)
(('3', '5', '5', '3', '91'), 4)
(('265', '168', '168', '43', '168'), 4)
(('3', '146', '168', '168', '168'), 4)
(('240', '4', '4', '13', '4'), 4)
(('265', '102', '168', '168', '265'), 4)
(('265', '168', '168', '102', '265'), 4)
(('3', '91', '3', '5', '5'), 4)
(('265', '3', '265', '142', '265'), 4)
(('168', '3', '43', '265', '168'), 4)
(('265', '43', '3', '168', '265'), 4)
(('196', '33', '33', '13', '13'), 4)
(('3', '43', '265', '3', '168'), 4)
(('265', '3', '168', '168', '146'), 4)
(('5', '3', '5', '197', '5'), 4)
(('168', '168', '43', '168', '43'), 4)
(('6', '3', '5', '5', '5'), 4)
(('5', '3', '91', '6', '5'), 4)
(('43', '265', '43', '265', '168'), 4)
(('142', '142', '142', '265', '142'), 4)
(('168', '168', '43', '43', '265'), 4)
(('168', '168', '102', '265', '265'), 4)
(('168', '265', '265', '102', '168'), 4)
(('102', '168', '168', '168', '78'), 4)
(('168', '3', '168', '146', '265'), 4)
(('3', '142', '3', '104', '265'), 4)
(('3', '175', '142', '3', '142'), 4)
(('3', '168', '265', '168', '43'), 4)
(('197', '192', '3', '3', '6'), 4)
(('168', '168', '265', '43', '265'), 4)
(('4', '4', '4', '4', '240'), 4)
(('265', '265', '102', '168', '265'), 4)
(('43', '3', '265', '265', '265'), 4)
(('146', '168', '168', '265', '146'), 4)
(('54', '54', '309', '54', '3'), 4)
(('168', '168', '168', '78', '104'), 4)
(('265', '142', '142', '142', '142'), 4)
(('142', '265', '142', '265', '3'), 4)
(('168', '3', '43', '3', '168'), 4)
(('265', '43', '265', '3', '168'), 4)
(('168', '168', '78', '168', '168'), 4)
(('54', '3', '54', '54', '54'), 4)
(('142', '3', '142', '3', '175'), 4)
(('3', '5', '5', '6', '3'), 4)
(('221', '301', '301', '221', '301'), 4)
(('195', '33', '33', '195', '33'), 4)
(('3', '168', '43', '168', '3'), 4)
(('104', '3', '142', '3', '142'), 4)
(('265', '265', '3', '168', '43'), 4)
(('91', '5', '91', '5', '6'), 4)
(('146', '168', '168', '168', '3'), 4)
(('265', '142', '265', '104', '3'), 4)
(('3', '168', '168', '43', '43'), 4)
(('309', '54', '309', '54', '309'), 4)
(('168', '43', '265', '168', '3'), 4)
(('265', '168', '265', '43', '43'), 4)
(('168', '3', '168', '3', '43'), 4)
(('3', '3', '3', '265', '142'), 4)
(('142', '3', '175', '3', '142'), 4)
(('265', '265', '168', '43', '168'), 4)
(('265', '265', '168', '146', '168'), 4)
(('168', '265', '265', '43', '43'), 4)
(('43', '43', '43', '168', '168'), 4)
(('265', '43', '43', '168', '265'), 4)
(('5', '3', '6', '5', '3'), 4)
(('146', '3', '168', '265', '265'), 4)
(('168', '265', '265', '265', '43'), 4)
(('3', '142', '3', '3', '265'), 4)
(('265', '168', '168', '43', '3'), 4)
(('168', '43', '3', '168', '3'), 4)
(('3', '43', '168', '265', '3'), 4)
(('168', '102', '265', '168', '265'), 4)
(('43', '168', '3', '265', '265'), 4)
(('265', '3', '142', '3', '142'), 4)
(('142', '3', '175', '3', '3'), 4)
(('5', '3', '91', '5', '3'), 4)
(('142', '265', '142', '142', '3'), 4)
(('3', '168', '146', '168', '265'), 4)
(('265', '43', '3', '265', '265'), 4)
(('300', '220', '301', '301', '301'), 4)
(('3', '3', '175', '3', '3'), 4)
(('146', '3', '168', '168', '146'), 4)
(('5', '3', '3', '5', '3'), 4)
(('168', '265', '146', '168', '3'), 4)
(('3', '78', '78', '78', '78'), 4)
(('168', '43', '168', '3', '265'), 4)
(('3', '6', '91', '5', '197'), 4)
(('4', '4', '13', '13', '240'), 4)
(('142', '3', '265', '265', '3'), 4)
(('142', '104', '265', '3', '3'), 3)
(('4', '13', '78', '4', '13'), 3)
(('168', '265', '265', '168', '102'), 3)
(('5', '168', '102', '102', '168'), 3)
(('168', '43', '265', '265', '3'), 3)
(('43', '43', '3', '265', '168'), 3)
(('122', '268', '45', '45', '5'), 3)
(('78', '13', '240', '240', '13'), 3)
(('168', '3', '265', '168', '43'), 3)
(('265', '265', '340', '168', '168'), 3)
(('104', '3', '142', '3', '265'), 3)
(('3', '142', '265', '265', '104'), 3)
(('142', '142', '142', '7', '7'), 3)
(('43', '3', '168', '43', '168'), 3)
(('3', '3', '168', '146', '168'), 3)
(('3', '6', '5', '3', '6'), 3)
(('197', '192', '6', '33', '5'), 3)
(('78', '78', '78', '78', '195'), 3)
(('6', '91', '3', '5', '5'), 3)
(('146', '265', '265', '3', '3'), 3)
(('142', '142', '142', '7', '142'), 3)
(('309', '309', '309', '54', '54'), 3)
(('265', '265', '3', '43', '265'), 3)
(('265', '265', '142', '142', '3'), 3)
(('104', '265', '142', '3', '142'), 3)
(('6', '174', '174', '174', '174'), 3)
(('265', '146', '265', '3', '3'), 3)
(('265', '43', '168', '265', '265'), 3)
(('102', '265', '265', '168', '265'), 3)
(('3', '91', '5', '5', '5'), 3)
(('168', '3', '265', '146', '168'), 3)
(('43', '43', '265', '168', '168'), 3)
(('3', '3', '3', '168', '146'), 3)
(('43', '265', '265', '168', '168'), 3)
(('5', '5', '5', '5', '192'), 3)
(('3', '3', '265', '168', '43'), 3)
(('3', '168', '43', '43', '265'), 3)
(('91', '3', '5', '5', '5'), 3)
(('125', '125', '125', '125', '91'), 3)
(('265', '43', '265', '265', '168'), 3)
(('265', '265', '146', '168', '3'), 3)
(('142', '3', '3', '104', '142'), 3)
(('102', '168', '102', '45', '168'), 3)
(('146', '168', '3', '3', '3'), 3)
(('3', '3', '5', '6', '5'), 3)
(('13', '13', '240', '4', '4'), 3)
(('301', '301', '300', '220', '301'), 3)
(('3', '265', '168', '265', '146'), 3)
(('142', '142', '142', '142', '265'), 3)
(('168', '265', '43', '43', '168'), 3)
(('174', '57', '175', '54', '175'), 3)
(('192', '33', '5', '197', '192'), 3)
(('3', '3', '3', '104', '142'), 3)
(('13', '4', '4', '4', '13'), 3)
(('7', '7', '142', '142', '7'), 3)
(('142', '265', '3', '265', '142'), 3)
(('91', '5', '5', '3', '3'), 3)
(('265', '43', '265', '3', '265'), 3)
(('3', '104', '265', '265', '142'), 3)
(('3', '3', '3', '175', '3'), 3)
(('265', '142', '142', '3', '265'), 3)
(('5', '3', '3', '6', '3'), 3)
(('4', '4', '4', '240', '4'), 3)
(('91', '258', '311', '240', '240'), 3)
(('3', '265', '142', '146', '3'), 3)
(('78', '168', '102', '168', '102'), 3)
(('3', '168', '340', '168', '265'), 3)
(('265', '168', '43', '168', '3'), 3)
(('3', '265', '19', '168', '168'), 3)
(('91', '5', '5', '5', '192'), 3)
(('3', '265', '265', '3', '43'), 3)
(('175', '142', '175', '3', '142'), 3)
(('240', '240', '4', '13', '4'), 3)
(('265', '3', '3', '43', '168'), 3)
(('265', '265', '265', '265', '43'), 3)
(('43', '3', '168', '3', '3'), 3)
(('168', '265', '102', '265', '168'), 3)
(('4', '78', '240', '4', '4'), 3)
(('168', '168', '265', '146', '146'), 3)
(('175', '3', '175', '142', '175'), 3)
(('221', '102', '168', '168', '102'), 3)
(('3', '142', '175', '3', '3'), 3)
(('265', '146', '3', '168', '3'), 3)
(('43', '3', '3', '3', '168'), 3)
(('3', '3', '168', '168', '43'), 3)
(('91', '5', '5', '197', '192'), 3)
(('5', '3', '5', '3', '91'), 3)
(('3', '142', '142', '104', '265'), 3)
(('3', '91', '5', '3', '91'), 3)
(('168', '168', '102', '168', '45'), 3)
(('243', '125', '125', '125', '125'), 3)
(('3', '142', '265', '142', '265'), 3)
(('104', '3', '3', '142', '142'), 3)
(('3', '54', '3', '54', '54'), 3)
(('175', '265', '3', '3', '142'), 3)
(('168', '168', '168', '340', '168'), 3)
(('175', '142', '104', '3', '104'), 3)
(('13', '4', '4', '4', '240'), 3)
(('175', '142', '3', '142', '175'), 3)
(('78', '13', '4', '13', '13'), 3)
(('60', '102', '168', '168', '102'), 3)
(('168', '3', '146', '168', '265'), 3)
(('265', '3', '43', '3', '3'), 3)
(('33', '195', '33', '195', '195'), 3)
(('43', '43', '265', '265', '265'), 3)
(('168', '168', '265', '3', '43'), 3)
(('168', '168', '78', '3', '168'), 3)
(('3', '142', '142', '265', '104'), 3)
(('45', '5', '197', '192', '3'), 3)
(('3', '3', '3', '265', '104'), 3)
(('3', '146', '3', '265', '142'), 3)
(('13', '5', '197', '192', '6'), 3)
(('240', '240', '13', '13', '13'), 3)
(('78', '104', '13', '5', '197'), 3)
(('142', '265', '265', '104', '265'), 3)
(('168', '265', '265', '3', '43'), 3)
(('3', '168', '3', '340', '168'), 3)
(('57', '175', '54', '175', '6'), 3)
(('78', '78', '102', '168', '168'), 3)
(('168', '3', '3', '168', '43'), 3)
(('265', '43', '265', '168', '265'), 3)
(('168', '168', '3', '146', '3'), 3)
(('3', '3', '265', '104', '3'), 3)
(('13', '240', '4', '4', '4'), 3)
(('142', '142', '104', '3', '104'), 3)
(('102', '265', '265', '168', '168'), 3)
(('5', '3', '5', '6', '91'), 3)
(('265', '175', '3', '175', '142'), 3)
(('5', '197', '192', '6', '91'), 3)
(('3', '43', '168', '168', '265'), 3)
(('142', '175', '3', '175', '175'), 3)
(('125', '125', '125', '91', '258'), 3)
(('104', '13', '5', '197', '192'), 3)
(('3', '3', '91', '5', '5'), 3)
(('265', '265', '265', '146', '3'), 3)
(('168', '146', '168', '146', '265'), 3)
(('265', '3', '265', '265', '142'), 3)
(('265', '142', '265', '3', '142'), 3)
(('142', '104', '142', '265', '3'), 3)
(('175', '142', '3', '3', '175'), 3)
(('175', '3', '142', '175', '142'), 3)
(('4', '4', '78', '13', '4'), 3)
(('4', '13', '240', '4', '13'), 3)
(('168', '43', '265', '265', '265'), 3)
(('265', '265', '168', '3', '43'), 3)
(('195', '195', '196', '196', '33'), 3)
(('104', '3', '3', '104', '265'), 3)
(('168', '102', '168', '192', '168'), 3)
(('146', '265', '168', '168', '3'), 3)
(('142', '3', '146', '142', '142'), 3)
(('168', '146', '3', '265', '168'), 3)
(('146', '3', '168', '3', '265'), 3)
(('13', '13', '4', '4', '4'), 3)
(('3', '104', '3', '142', '265'), 3)
(('168', '265', '146', '265', '168'), 3)
(('168', '168', '3', '265', '146'), 3)
(('33', '33', '33', '195', '195'), 3)
(('5', '3', '91', '3', '5'), 3)
(('54', '54', '54', '3', '54'), 3)
(('220', '301', '301', '301', '300'), 3)
(('146', '3', '168', '146', '168'), 3)
(('11', '45', '33', '192', '33'), 3)
(('168', '146', '265', '146', '168'), 3)
(('265', '43', '43', '43', '168'), 3)
(('91', '5', '91', '5', '5'), 3)
(('102', '221', '102', '102', '102'), 3)
(('142', '3', '104', '3', '175'), 3)
(('142', '142', '7', '7', '142'), 3)
(('5', '3', '5', '3', '6'), 3)
(('265', '146', '265', '168', '146'), 3)
(('3', '91', '3', '3', '3'), 3)
(('104', '142', '3', '142', '3'), 3)
(('5', '197', '192', '6', '33'), 3)
(('3', '78', '265', '4', '168'), 3)
(('265', '3', '43', '168', '265'), 3)
(('195', '195', '195', '220', '220'), 3)
(('309', '309', '54', '54', '309'), 3)
(('5', '5', '3', '5', '197'), 3)
(('3', '3', '5', '5', '5'), 3)
(('196', '196', '33', '33', '33'), 3)
(('168', '168', '168', '168', '78'), 3)
(('13', '4', '4', '13', '13'), 3)
(('4', '168', '168', '168', '168'), 3)
(('265', '265', '3', '43', '3'), 3)
(('3', '146', '142', '142', '3'), 3)
(('265', '265', '3', '142', '265'), 3)
(('7', '142', '142', '7', '7'), 3)
(('91', '5', '3', '5', '3'), 3)
(('168', '3', '78', '265', '4'), 3)
(('142', '3', '265', '265', '142'), 3)
(('168', '168', '43', '3', '265'), 3)
(('146', '168', '265', '168', '3'), 3)
(('168', '265', '43', '168', '43'), 3)
(('168', '340', '265', '265', '168'), 3)
(('221', '102', '102', '102', '168'), 3)
(('142', '142', '3', '146', '142'), 3)
(('3', '3', '5', '197', '3'), 3)
(('258', '311', '240', '240', '174'), 3)
(('168', '102', '221', '102', '102'), 3)
(('91', '3', '5', '5', '91'), 3)
(('168', '146', '3', '265', '265'), 3)
(('3', '91', '5', '5', '3'), 3)
(('195', '220', '220', '6', '195'), 3)
(('78', '3', '168', '168', '168'), 3)
(('197', '192', '6', '91', '13'), 3)
(('3', '5', '5', '6', '5'), 3)
(('191', '122', '268', '45', '45'), 3)
(('3', '142', '3', '104', '146'), 3)
(('142', '265', '142', '265', '142'), 3)
(('3', '104', '265', '142', '3'), 3)
(('168', '3', '146', '168', '168'), 3)
(('265', '43', '265', '3', '3'), 3)
(('91', '3', '91', '5', '5'), 3)
(('174', '175', '191', '122', '268'), 3)
(('3', '104', '3', '142', '142'), 3)
(('3', '3', '175', '142', '142'), 3)
(('3', '142', '3', '104', '3'), 3)
(('265', '168', '3', '146', '3'), 3)
(('54', '3', '54', '54', '309'), 3)
(('265', '146', '3', '3', '3'), 3)
(('168', '102', '168', '102', '5'), 3)
(('104', '265', '142', '142', '142'), 3)
(('91', '3', '5', '5', '3'), 3)
(('142', '142', '3', '3', '104'), 3)
(('104', '142', '142', '3', '3'), 3)
(('6', '91', '5', '197', '192'), 3)
(('5', '5', '3', '5', '91'), 3)
(('174', '174', '11', '45', '33'), 3)
(('78', '168', '168', '168', '102'), 3)
(('3', '142', '142', '146', '142'), 3)
(('265', '3', '265', '3', '142'), 3)
(('265', '265', '43', '43', '265'), 3)
(('3', '265', '142', '265', '265'), 3)
(('265', '104', '3', '3', '146'), 3)
(('175', '142', '3', '175', '3'), 3)
(('3', '146', '3', '3', '265'), 3)
(('142', '265', '3', '3', '3'), 3)
(('33', '13', '33', '33', '195'), 3)
(('3', '3', '168', '146', '3'), 3)
(('301', '301', '197', '301', '301'), 3)
(('4', '240', '78', '4', '13'), 3)
(('142', '3', '104', '142', '3'), 3)
(('168', '265', '146', '168', '265'), 3)
(('3', '3', '175', '265', '3'), 3)
(('192', '6', '192', '192', '243'), 3)
(('340', '265', '168', '168', '168'), 3)
(('104', '175', '3', '265', '3'), 3)
(('340', '168', '168', '265', '43'), 3)
(('4', '13', '4', '78', '240'), 3)
(('4', '4', '240', '4', '13'), 3)
(('91', '102', '168', '168', '168'), 3)
(('104', '3', '3', '3', '3'), 3)
(('104', '3', '3', '142', '3'), 3)
(('192', '192', '243', '125', '125'), 3)
(('3', '265', '142', '3', '265'), 3)
(('3', '6', '174', '174', '174'), 3)
(('13', '4', '13', '4', '4'), 3)
(('5', '5', '5', '91', '91'), 3)
(('265', '168', '168', '168', '340'), 3)
(('6', '3', '6', '174', '174'), 3)
(('192', '168', '102', '168', '102'), 3)
