(('78', '78', '78', '78', '78', '78', '78'), 1595)
(('265', '3', '3', '265', '3', '168', '265'), 7)
(('78', '140', '78', '78', '78', '140', '78'), 7)
(('265', '3', '168', '265', '265', '168', '3'), 7)
(('168', '168', '265', '168', '3', '265', '265'), 7)
(('240', '78', '240', '240', '240', '265', '78'), 7)
(('3', '168', '3', '265', '168', '265', '168'), 7)
(('168', '3', '168', '168', '168', '3', '168'), 7)
(('3', '168', '168', '265', '265', '168', '168'), 7)
(('3', '168', '3', '168', '168', '265', '168'), 7)
(('265', '265', '3', '168', '168', '265', '3'), 7)
(('265', '265', '168', '168', '3', '168', '265'), 7)
(('265', '3', '265', '3', '265', '265', '265'), 7)
(('3', '265', '265', '265', '265', '265', '3'), 7)
(('265', '3', '265', '265', '265', '265', '168'), 7)
(('265', '168', '168', '3', '3', '265', '3'), 7)
(('168', '168', '265', '168', '3', '265', '3'), 7)
(('240', '240', '240', '240', '265', '240', '265'), 7)
(('265', '168', '265', '265', '3', '168', '168'), 7)
(('265', '3', '168', '3', '168', '265', '168'), 7)
(('168', '168', '265', '168', '265', '265', '3'), 7)
(('78', '78', '78', '78', '240', '78', '78'), 7)
(('140', '78', '78', '78', '3', '78', '78'), 7)
(('3', '265', '3', '168', '168', '168', '265'), 7)
(('265', '168', '168', '3', '168', '265', '168'), 7)
(('240', '240', '78', '265', '240', '240', '240'), 7)
(('168', '265', '265', '265', '3', '168', '265'), 7)
(('168', '3', '265', '168', '168', '3', '168'), 7)
(('240', '78', '265', '78', '265', '240', '240'), 7)
(('168', '168', '168', '168', '168', '3', '265'), 7)
(('3', '168', '265', '168', '265', '3', '265'), 7)
(('78', '265', '240', '240', '240', '240', '78'), 7)
(('240', '78', '240', '78', '265', '240', '240'), 7)
(('240', '240', '240', '78', '78', '78', '265'), 7)
(('168', '265', '265', '3', '168', '3', '168'), 7)
(('265', '3', '168', '265', '265', '265', '3'), 7)
(('265', '168', '265', '265', '168', '3', '3'), 7)
(('168', '3', '3', '265', '168', '168', '168'), 7)
(('168', '265', '265', '168', '265', '3', '168'), 7)
(('78', '78', '78', '78', '78', '5', '78'), 7)
(('265', '168', '265', '3', '265', '265', '265'), 7)
(('3', '3', '265', '265', '168', '168', '168'), 7)
(('3', '168', '265', '265', '168', '265', '168'), 7)
(('265', '265', '168', '3', '168', '168', '168'), 7)
(('265', '3', '168', '265', '168', '168', '168'), 7)
(('168', '3', '265', '168', '3', '265', '168'), 7)
(('168', '168', '265', '265', '3', '168', '265'), 7)
(('168', '3', '168', '3', '3', '265', '168'), 7)
(('168', '168', '3', '265', '265', '3', '168'), 7)
(('3', '265', '168', '3', '168', '168', '265'), 7)
(('3', '78', '78', '78', '78', '140', '78'), 7)
(('265', '168', '265', '265', '265', '3', '168'), 7)
(('114', '114', '114', '162', '162', '162', '162'), 7)
(('3', '168', '265', '265', '168', '168', '265'), 6)
(('168', '265', '265', '265', '168', '3', '265'), 6)
(('78', '78', '78', '3', '78', '140', '78'), 6)
(('168', '265', '3', '168', '168', '3', '168'), 6)
(('3', '265', '3', '168', '3', '265', '265'), 6)
(('265', '240', '240', '240', '78', '240', '78'), 6)
(('3', '168', '168', '265', '3', '168', '168'), 6)
(('168', '168', '265', '168', '168', '168', '3'), 6)
(('78', '140', '3', '140', '3', '78', '78'), 6)
(('168', '3', '168', '168', '168', '265', '265'), 6)
(('240', '78', '240', '240', '78', '240', '78'), 6)
(('265', '168', '168', '265', '3', '3', '3'), 6)
(('168', '168', '3', '265', '168', '265', '168'), 6)
(('240', '240', '78', '265', '78', '240', '240'), 6)
(('265', '265', '265', '168', '3', '265', '168'), 6)
(('3', '265', '265', '168', '265', '265', '3'), 6)
(('3', '168', '168', '265', '265', '265', '265'), 6)
(('78', '78', '140', '78', '78', '78', '3'), 6)
(('265', '240', '240', '78', '240', '78', '240'), 6)
(('265', '3', '168', '265', '265', '265', '168'), 6)
(('78', '13', '13', '78', '13', '13', '4'), 6)
(('168', '3', '3', '168', '168', '168', '168'), 6)
(('168', '265', '3', '265', '265', '168', '3'), 6)
(('265', '168', '168', '168', '265', '3', '168'), 6)
(('3', '3', '265', '265', '3', '265', '168'), 6)
(('3', '168', '168', '3', '168', '168', '265'), 6)
(('168', '168', '168', '265', '168', '168', '3'), 6)
(('240', '240', '78', '240', '265', '78', '240'), 6)
(('168', '168', '3', '3', '265', '3', '168'), 6)
(('168', '3', '265', '265', '3', '265', '168'), 6)
(('309', '54', '54', '309', '54', '309', '54'), 6)
(('168', '265', '265', '168', '168', '168', '3'), 6)
(('3', '168', '265', '265', '265', '168', '265'), 6)
(('168', '168', '168', '265', '265', '265', '3'), 6)
(('168', '3', '168', '265', '168', '168', '3'), 6)
(('168', '168', '168', '3', '265', '265', '265'), 6)
(('240', '265', '240', '240', '240', '78', '78'), 6)
(('168', '3', '168', '3', '168', '168', '168'), 6)
(('168', '265', '3', '168', '265', '168', '3'), 6)
(('168', '265', '265', '3', '265', '3', '265'), 6)
(('78', '265', '78', '240', '240', '240', '240'), 6)
(('265', '265', '265', '3', '265', '3', '265'), 6)
(('265', '168', '3', '265', '3', '3', '265'), 6)
(('3', '3', '3', '3', '3', '3', '168'), 6)
(('78', '78', '78', '78', '78', '196', '196'), 6)
(('3', '265', '3', '3', '168', '3', '265'), 6)
(('54', '54', '54', '309', '54', '309', '54'), 6)
(('54', '54', '54', '309', '54', '54', '309'), 6)
(('3', '168', '168', '3', '168', '168', '168'), 6)
(('168', '168', '3', '3', '168', '3', '3'), 6)
(('3', '265', '168', '168', '265', '265', '3'), 6)
(('3', '168', '3', '168', '168', '168', '265'), 6)
(('240', '78', '78', '240', '78', '240', '240'), 6)
(('309', '54', '54', '54', '54', '309', '54'), 6)
(('309', '54', '309', '54', '54', '309', '54'), 6)
(('3', '168', '265', '3', '168', '3', '168'), 6)
(('78', '140', '140', '78', '78', '78', '78'), 6)
(('3', '168', '168', '3', '168', '265', '168'), 6)
(('78', '240', '240', '265', '78', '240', '240'), 6)
(('3', '265', '168', '265', '168', '168', '3'), 6)
(('265', '265', '168', '3', '265', '265', '168'), 6)
(('265', '3', '168', '168', '168', '265', '3'), 6)
(('168', '265', '3', '265', '265', '3', '265'), 6)
(('265', '3', '265', '168', '168', '3', '265'), 6)
(('78', '78', '78', '78', '78', '140', '140'), 6)
(('168', '3', '265', '265', '168', '168', '265'), 6)
(('240', '240', '78', '78', '78', '78', '78'), 6)
(('168', '265', '168', '265', '168', '168', '3'), 6)
(('168', '168', '3', '168', '168', '265', '168'), 6)
(('240', '78', '78', '78', '240', '240', '78'), 6)
(('168', '3', '3', '168', '3', '3', '3'), 6)
(('3', '3', '168', '3', '3', '168', '3'), 6)
(('240', '78', '240', '78', '78', '78', '78'), 6)
(('265', '265', '3', '3', '3', '265', '265'), 6)
(('78', '78', '240', '240', '240', '240', '265'), 6)
(('265', '3', '265', '3', '3', '168', '3'), 6)
(('265', '3', '168', '265', '265', '168', '168'), 6)
(('240', '78', '78', '78', '78', '240', '240'), 6)
(('3', '265', '265', '3', '265', '265', '168'), 6)
(('168', '168', '168', '3', '265', '3', '265'), 6)
(('3', '168', '168', '3', '265', '265', '168'), 6)
(('4', '78', '13', '13', '78', '13', '13'), 6)
(('265', '3', '168', '265', '3', '168', '265'), 6)
(('78', '240', '240', '78', '265', '78', '265'), 6)
(('265', '3', '168', '265', '265', '3', '168'), 6)
(('168', '3', '3', '168', '168', '265', '168'), 6)
(('265', '265', '168', '168', '168', '168', '3'), 6)
(('168', '3', '3', '168', '3', '168', '3'), 6)
(('265', '265', '265', '3', '3', '168', '265'), 6)
(('3', '3', '265', '265', '168', '265', '168'), 6)
(('240', '265', '240', '240', '240', '265', '240'), 6)
(('3', '168', '3', '3', '3', '3', '3'), 6)
(('168', '265', '168', '3', '168', '168', '265'), 6)
(('3', '168', '168', '3', '265', '168', '265'), 6)
(('168', '3', '3', '168', '265', '265', '168'), 6)
(('265', '168', '168', '168', '168', '3', '265'), 6)
(('265', '168', '168', '265', '3', '168', '3'), 6)
(('197', '192', '6', '33', '5', '3', '197'), 6)
(('78', '78', '265', '78', '240', '240', '240'), 6)
(('240', '240', '78', '240', '265', '240', '78'), 6)
(('3', '265', '265', '265', '265', '168', '265'), 6)
(('265', '265', '3', '168', '265', '168', '265'), 6)
(('3', '265', '168', '3', '168', '265', '168'), 6)
(('168', '265', '3', '3', '168', '3', '265'), 6)
(('168', '265', '168', '168', '3', '265', '265'), 6)
(('265', '3', '168', '265', '3', '265', '168'), 6)
(('240', '240', '265', '265', '240', '240', '240'), 6)
(('168', '3', '168', '168', '265', '3', '3'), 6)
(('265', '168', '3', '168', '3', '168', '168'), 6)
(('3', '168', '168', '168', '3', '265', '265'), 6)
(('78', '240', '78', '240', '78', '78', '240'), 6)
(('265', '3', '265', '3', '168', '265', '168'), 6)
(('168', '265', '3', '265', '3', '265', '3'), 6)
(('265', '168', '265', '168', '265', '168', '3'), 6)
(('265', '168', '168', '3', '265', '168', '168'), 6)
(('3', '168', '168', '168', '3', '168', '265'), 6)
(('168', '168', '168', '3', '265', '168', '3'), 6)
(('265', '168', '3', '168', '265', '265', '168'), 6)
(('3', '168', '265', '3', '168', '265', '265'), 6)
(('54', '309', '54', '309', '54', '54', '54'), 6)
(('265', '265', '265', '265', '3', '265', '3'), 6)
(('265', '168', '265', '3', '265', '265', '168'), 6)
(('78', '240', '78', '78', '78', '240', '240'), 6)
(('3', '265', '168', '168', '3', '265', '168'), 6)
(('3', '168', '265', '265', '265', '3', '3'), 6)
(('168', '265', '265', '3', '265', '265', '168'), 6)
(('265', '265', '240', '78', '240', '240', '240'), 6)
(('265', '168', '3', '265', '168', '168', '3'), 6)
(('265', '3', '265', '168', '168', '265', '168'), 6)
(('3', '3', '168', '3', '168', '3', '3'), 6)
(('168', '3', '168', '168', '265', '3', '265'), 6)
(('3', '3', '168', '3', '265', '265', '265'), 6)
(('265', '3', '168', '3', '168', '168', '265'), 6)
(('3', '3', '168', '168', '168', '265', '265'), 6)
(('78', '78', '240', '240', '78', '78', '78'), 6)
(('168', '3', '265', '3', '265', '168', '168'), 6)
(('3', '168', '265', '168', '168', '265', '265'), 6)
(('265', '240', '265', '240', '240', '240', '78'), 6)
(('265', '78', '265', '240', '240', '240', '240'), 6)
(('265', '265', '168', '168', '3', '265', '168'), 6)
(('5', '197', '192', '6', '33', '5', '3'), 6)
(('168', '168', '3', '168', '3', '3', '168'), 6)
(('168', '3', '168', '265', '265', '265', '3'), 6)
(('168', '265', '3', '265', '168', '168', '3'), 6)
(('240', '240', '78', '78', '240', '78', '240'), 6)
(('78', '78', '78', '3', '140', '78', '78'), 6)
(('265', '265', '168', '3', '168', '3', '168'), 6)
(('3', '3', '3', '168', '265', '3', '168'), 6)
(('168', '168', '3', '168', '3', '168', '265'), 6)
(('265', '168', '168', '3', '168', '3', '265'), 6)
(('265', '3', '265', '265', '168', '168', '265'), 6)
(('4', '13', '4', '78', '13', '13', '78'), 6)
(('78', '78', '3', '140', '78', '78', '78'), 6)
(('168', '3', '265', '168', '168', '265', '3'), 6)
(('3', '265', '3', '265', '168', '265', '265'), 6)
(('265', '78', '265', '240', '78', '240', '240'), 6)
(('3', '265', '168', '265', '265', '265', '265'), 6)
(('265', '168', '265', '3', '265', '168', '3'), 6)
(('3', '168', '3', '168', '265', '168', '3'), 6)
(('3', '265', '168', '168', '265', '265', '168'), 6)
(('265', '168', '3', '265', '168', '168', '168'), 6)
(('168', '3', '265', '168', '265', '265', '265'), 6)
(('168', '3', '3', '3', '3', '3', '3'), 6)
(('265', '265', '168', '265', '168', '3', '3'), 6)
(('240', '265', '240', '240', '78', '240', '78'), 6)
(('240', '240', '265', '240', '78', '240', '78'), 6)
(('265', '168', '3', '168', '265', '168', '168'), 6)
(('3', '168', '265', '3', '265', '265', '168'), 6)
(('3', '265', '265', '168', '168', '168', '265'), 6)
(('13', '4', '78', '13', '13', '78', '13'), 6)
(('265', '3', '168', '3', '168', '168', '3'), 6)
(('168', '265', '265', '265', '265', '168', '3'), 6)
(('3', '168', '168', '3', '3', '3', '168'), 6)
(('168', '3', '265', '168', '265', '168', '168'), 6)
(('265', '168', '168', '265', '3', '265', '3'), 6)
(('265', '3', '265', '265', '3', '168', '265'), 6)
(('168', '3', '168', '265', '168', '265', '168'), 6)
(('78', '78', '78', '140', '78', '78', '3'), 6)
(('3', '265', '265', '3', '265', '168', '168'), 6)
(('265', '265', '168', '265', '168', '3', '265'), 6)
(('265', '265', '265', '168', '168', '168', '3'), 6)
(('3', '265', '265', '168', '168', '168', '168'), 6)
(('265', '265', '265', '168', '3', '265', '265'), 6)
(('240', '240', '240', '78', '240', '78', '265'), 6)
(('265', '265', '3', '168', '3', '168', '265'), 6)
(('240', '240', '78', '240', '240', '265', '78'), 6)
(('162', '162', '114', '114', '162', '114', '114'), 6)
(('240', '240', '78', '240', '78', '265', '240'), 6)
(('265', '168', '265', '168', '3', '3', '168'), 6)
(('3', '78', '78', '78', '78', '78', '195'), 6)
(('265', '3', '3', '168', '265', '265', '265'), 6)
(('3', '168', '168', '265', '265', '168', '265'), 6)
(('3', '265', '168', '265', '265', '3', '168'), 6)
(('240', '78', '240', '240', '78', '265', '78'), 6)
(('168', '3', '168', '168', '3', '3', '168'), 6)
(('265', '168', '3', '265', '265', '168', '3'), 6)
(('240', '78', '78', '240', '78', '78', '78'), 6)
(('265', '168', '265', '168', '168', '265', '3'), 6)
(('168', '168', '3', '265', '265', '265', '265'), 6)
(('13', '78', '13', '13', '4', '13', '4'), 6)
(('3', '168', '168', '265', '3', '3', '265'), 6)
(('162', '114', '114', '162', '114', '162', '114'), 6)
(('240', '240', '265', '240', '265', '240', '78'), 6)
(('168', '265', '265', '168', '168', '3', '3'), 6)
(('265', '265', '168', '168', '265', '3', '265'), 6)
(('265', '78', '78', '240', '240', '240', '240'), 6)
(('168', '265', '3', '265', '265', '265', '265'), 6)
(('54', '309', '54', '309', '54', '54', '309'), 6)
(('265', '3', '265', '265', '168', '168', '168'), 6)
(('3', '265', '3', '3', '3', '168', '265'), 6)
(('265', '168', '168', '3', '265', '168', '265'), 6)
(('168', '265', '3', '3', '168', '265', '168'), 6)
(('78', '240', '240', '240', '78', '240', '265'), 6)
(('240', '78', '78', '240', '240', '265', '240'), 6)
(('168', '3', '3', '265', '265', '168', '168'), 6)
(('3', '265', '168', '265', '168', '265', '3'), 6)
(('265', '3', '168', '168', '168', '265', '265'), 6)
(('3', '168', '168', '3', '168', '168', '3'), 6)
(('240', '265', '240', '78', '240', '78', '240'), 6)
(('3', '265', '265', '3', '168', '265', '265'), 6)
(('265', '3', '265', '168', '265', '3', '265'), 6)
(('3', '168', '168', '168', '168', '3', '3'), 6)
(('265', '78', '240', '240', '240', '78', '240'), 6)
(('265', '3', '3', '265', '265', '168', '265'), 6)
(('265', '168', '265', '265', '3', '265', '265'), 6)
(('3', '3', '168', '168', '265', '168', '168'), 6)
(('3', '168', '265', '3', '3', '168', '3'), 6)
(('3', '168', '3', '168', '3', '3', '265'), 6)
(('240', '240', '78', '240', '240', '78', '265'), 6)
(('3', '265', '168', '265', '168', '3', '168'), 6)
(('168', '265', '168', '3', '168', '265', '3'), 6)
(('168', '168', '265', '3', '168', '3', '168'), 6)
(('114', '114', '162', '114', '114', '162', '162'), 6)
(('3', '168', '168', '168', '168', '265', '3'), 6)
(('3', '265', '3', '168', '168', '3', '265'), 6)
(('3', '265', '168', '168', '265', '168', '3'), 6)
(('265', '168', '3', '265', '168', '265', '168'), 6)
(('265', '168', '168', '3', '168', '3', '168'), 6)
(('3', '168', '168', '265', '168', '3', '265'), 6)
(('265', '168', '265', '168', '265', '3', '265'), 6)
(('78', '78', '78', '78', '140', '78', '3'), 6)
(('3', '3', '168', '265', '265', '265', '3'), 6)
(('240', '240', '240', '78', '78', '240', '265'), 6)
(('168', '265', '168', '265', '168', '265', '3'), 6)
(('265', '168', '265', '3', '168', '3', '168'), 6)
(('78', '240', '240', '265', '240', '265', '240'), 6)
(('168', '265', '3', '265', '168', '265', '265'), 6)
(('168', '265', '265', '168', '3', '168', '265'), 6)
(('13', '13', '78', '13', '13', '4', '13'), 6)
(('3', '265', '3', '265', '168', '168', '265'), 5)
(('168', '168', '168', '168', '265', '265', '102'), 5)
(('174', '174', '174', '174', '174', '11', '45'), 5)
(('265', '3', '265', '168', '3', '265', '168'), 5)
(('265', '3', '168', '168', '168', '3', '265'), 5)
(('265', '240', '78', '78', '240', '240', '240'), 5)
(('3', '265', '265', '265', '168', '3', '3'), 5)
(('168', '3', '3', '168', '3', '168', '168'), 5)
(('168', '265', '265', '168', '265', '3', '3'), 5)
(('3', '265', '265', '265', '265', '3', '168'), 5)
(('192', '192', '243', '125', '125', '125', '125'), 5)
(('240', '265', '78', '240', '240', '240', '78'), 5)
(('240', '78', '78', '240', '265', '240', '240'), 5)
(('168', '265', '3', '168', '168', '168', '265'), 5)
(('265', '168', '168', '168', '265', '265', '3'), 5)
(('3', '6', '174', '174', '174', '174', '174'), 5)
(('78', '78', '78', '196', '78', '78', '196'), 5)
(('3', '265', '3', '3', '265', '168', '265'), 5)
(('3', '3', '3', '168', '3', '3', '168'), 5)
(('240', '78', '240', '78', '240', '78', '240'), 5)
(('265', '3', '168', '265', '265', '168', '265'), 5)
(('78', '240', '240', '78', '240', '78', '78'), 5)
(('265', '3', '265', '168', '265', '168', '3'), 5)
(('168', '168', '3', '265', '3', '265', '168'), 5)
(('240', '78', '240', '240', '265', '240', '265'), 5)
(('6', '3', '6', '174', '174', '174', '174'), 5)
(('168', '3', '265', '168', '168', '168', '168'), 5)
(('175', '6', '3', '6', '174', '174', '174'), 5)
(('168', '3', '3', '265', '3', '168', '265'), 5)
(('168', '3', '3', '265', '265', '3', '265'), 5)
(('3', '265', '265', '3', '265', '168', '265'), 5)
(('192', '6', '192', '192', '243', '125', '125'), 5)
(('168', '265', '168', '3', '265', '168', '3'), 5)
(('168', '265', '265', '3', '265', '168', '168'), 5)
(('265', '265', '265', '265', '3', '3', '168'), 5)
(('265', '240', '240', '265', '240', '240', '78'), 5)
(('168', '3', '168', '265', '265', '168', '265'), 5)
(('33', '5', '197', '192', '6', '33', '5'), 5)
(('174', '174', '11', '45', '33', '192', '33'), 5)
(('265', '3', '265', '3', '265', '168', '168'), 5)
(('3', '168', '265', '3', '265', '3', '168'), 5)
(('258', '311', '240', '240', '174', '174', '175'), 5)
(('78', '78', '78', '78', '240', '78', '240'), 5)
(('3', '265', '168', '265', '3', '265', '3'), 5)
(('125', '125', '125', '125', '125', '91', '258'), 5)
(('265', '168', '3', '265', '265', '168', '265'), 5)
(('265', '168', '3', '168', '168', '3', '265'), 5)
(('265', '168', '3', '3', '168', '3', '265'), 5)
(('168', '265', '265', '3', '3', '3', '265'), 5)
(('240', '78', '240', '240', '78', '78', '78'), 5)
(('162', '114', '114', '114', '162', '162', '114'), 5)
(('243', '125', '125', '125', '125', '125', '125'), 5)
(('265', '240', '240', '240', '240', '240', '265'), 5)
(('3', '265', '265', '168', '168', '265', '265'), 5)
(('265', '168', '168', '3', '265', '265', '265'), 5)
(('265', '168', '3', '168', '168', '168', '3'), 5)
(('57', '175', '54', '175', '6', '3', '6'), 5)
(('265', '3', '168', '265', '265', '265', '265'), 5)
(('168', '3', '265', '265', '168', '265', '3'), 5)
(('240', '78', '240', '265', '240', '240', '265'), 5)
(('265', '168', '168', '265', '265', '3', '168'), 5)
(('265', '265', '3', '265', '265', '3', '265'), 5)
(('168', '265', '168', '3', '265', '168', '168'), 5)
(('175', '54', '175', '6', '3', '6', '174'), 5)
(('240', '240', '265', '265', '240', '265', '240'), 5)
(('3', '3', '168', '3', '265', '265', '168'), 5)
(('265', '168', '168', '168', '265', '168', '3'), 5)
(('3', '168', '3', '265', '265', '168', '265'), 5)
(('78', '78', '3', '78', '78', '78', '140'), 5)
(('3', '3', '265', '3', '168', '168', '265'), 5)
(('3', '168', '3', '168', '265', '265', '168'), 5)
(('168', '265', '3', '265', '265', '168', '168'), 5)
(('240', '78', '265', '240', '240', '78', '78'), 5)
(('54', '309', '54', '54', '309', '54', '309'), 5)
(('265', '265', '265', '168', '168', '3', '265'), 5)
(('265', '265', '265', '168', '168', '265', '3'), 5)
(('174', '11', '45', '33', '192', '33', '5'), 5)
(('265', '3', '265', '168', '168', '168', '265'), 5)
(('168', '168', '3', '168', '168', '3', '265'), 5)
(('265', '265', '265', '3', '3', '265', '265'), 5)
(('3', '3', '3', '265', '168', '3', '265'), 5)
(('168', '168', '3', '265', '168', '3', '168'), 5)
(('168', '168', '265', '3', '3', '3', '3'), 5)
(('3', '265', '168', '168', '168', '265', '265'), 5)
(('78', '265', '78', '265', '240', '78', '240'), 5)
(('265', '3', '3', '265', '3', '265', '168'), 5)
(('6', '174', '174', '174', '174', '174', '174'), 5)
(('33', '192', '33', '5', '197', '192', '6'), 5)
(('3', '168', '265', '265', '3', '168', '265'), 5)
(('174', '174', '57', '175', '54', '175', '6'), 5)
(('168', '3', '3', '265', '168', '265', '168'), 5)
(('3', '168', '168', '168', '265', '265', '168'), 5)
(('309', '54', '54', '54', '54', '54', '309'), 5)
(('265', '3', '168', '3', '168', '168', '168'), 5)
(('45', '33', '192', '33', '5', '197', '192'), 5)
(('168', '168', '168', '3', '3', '265', '265'), 5)
(('168', '168', '168', '168', '102', '168', '265'), 5)
(('265', '3', '265', '265', '168', '265', '265'), 5)
(('168', '168', '3', '168', '3', '265', '3'), 5)
(('3', '265', '168', '265', '265', '3', '265'), 5)
(('265', '240', '240', '78', '240', '240', '78'), 5)
(('265', '265', '265', '3', '3', '265', '168'), 5)
(('3', '168', '3', '3', '265', '265', '168'), 5)
(('265', '3', '265', '265', '265', '168', '168'), 5)
(('240', '78', '240', '240', '265', '265', '240'), 5)
(('78', '78', '265', '240', '240', '240', '240'), 5)
(('265', '168', '168', '265', '3', '265', '265'), 5)
(('265', '3', '3', '265', '168', '3', '265'), 5)
(('265', '168', '3', '265', '265', '265', '3'), 5)
(('265', '168', '3', '168', '265', '265', '265'), 5)
(('168', '168', '168', '168', '3', '3', '3'), 5)
(('162', '114', '114', '162', '114', '114', '162'), 5)
(('265', '265', '3', '3', '265', '265', '3'), 5)
(('265', '265', '168', '3', '168', '168', '265'), 5)
(('265', '3', '168', '3', '265', '265', '265'), 5)
(('3', '168', '3', '168', '265', '3', '3'), 5)
(('265', '3', '265', '168', '3', '265', '265'), 5)
(('168', '3', '168', '265', '3', '3', '265'), 5)
(('174', '57', '175', '54', '175', '6', '3'), 5)
(('265', '3', '168', '265', '3', '3', '168'), 5)
(('265', '168', '168', '265', '168', '3', '265'), 5)
(('168', '265', '265', '265', '265', '3', '3'), 5)
(('168', '265', '3', '168', '265', '3', '168'), 5)
(('3', '78', '140', '78', '78', '78', '78'), 5)
(('54', '54', '309', '309', '54', '54', '54'), 5)
(('78', '240', '78', '78', '240', '240', '78'), 5)
(('168', '265', '265', '3', '168', '3', '265'), 5)
(('3', '168', '3', '168', '168', '168', '3'), 5)
(('240', '265', '265', '240', '240', '240', '240'), 5)
(('3', '168', '265', '168', '168', '265', '3'), 5)
(('78', '265', '240', '240', '78', '240', '240'), 5)
(('78', '78', '192', '78', '78', '78', '78'), 5)
(('265', '265', '265', '3', '3', '265', '3'), 5)
(('265', '265', '3', '265', '3', '265', '265'), 5)
(('11', '45', '33', '192', '33', '5', '197'), 5)
(('3', '168', '265', '168', '3', '168', '168'), 5)
(('3', '265', '168', '265', '3', '265', '168'), 5)
(('168', '265', '168', '168', '265', '3', '3'), 5)
(('168', '265', '265', '168', '265', '265', '3'), 5)
(('3', '168', '3', '3', '265', '3', '168'), 5)
(('168', '265', '265', '168', '168', '265', '3'), 5)
(('265', '3', '168', '265', '168', '265', '168'), 5)
(('3', '168', '3', '265', '265', '3', '168'), 5)
(('3', '265', '3', '168', '168', '168', '168'), 5)
(('265', '168', '168', '265', '3', '168', '265'), 5)
(('265', '265', '168', '168', '3', '168', '3'), 5)
(('168', '3', '168', '168', '3', '265', '265'), 5)
(('240', '240', '240', '265', '265', '240', '240'), 5)
(('168', '168', '3', '3', '168', '168', '168'), 5)
(('168', '168', '265', '168', '3', '3', '168'), 5)
(('3', '265', '3', '168', '265', '3', '3'), 5)
(('240', '240', '265', '78', '78', '240', '240'), 5)
(('168', '265', '265', '265', '265', '3', '168'), 5)
(('168', '3', '168', '168', '3', '265', '168'), 5)
(('265', '265', '265', '3', '168', '3', '265'), 5)
(('168', '168', '3', '168', '168', '265', '265'), 5)
(('168', '168', '265', '168', '3', '265', '168'), 5)
(('3', '3', '168', '265', '168', '168', '168'), 5)
(('240', '240', '174', '174', '175', '191', '122'), 5)
(('78', '78', '3', '78', '78', '140', '3'), 5)
(('168', '265', '168', '3', '168', '168', '3'), 5)
(('175', '174', '174', '174', '57', '175', '54'), 5)
(('168', '168', '168', '3', '265', '168', '265'), 5)
(('125', '91', '258', '311', '240', '240', '174'), 5)
(('192', '192', '6', '192', '192', '243', '125'), 5)
(('54', '175', '6', '3', '6', '174', '174'), 5)
(('168', '3', '265', '265', '168', '3', '168'), 5)
(('240', '78', '240', '265', '240', '240', '78'), 5)
(('240', '240', '265', '265', '240', '78', '240'), 5)
(('265', '265', '3', '265', '3', '168', '265'), 5)
(('125', '125', '125', '125', '91', '258', '311'), 5)
(('3', '265', '3', '265', '265', '168', '265'), 5)
(('3', '168', '168', '3', '265', '168', '3'), 5)
(('125', '125', '91', '258', '311', '240', '240'), 5)
(('168', '3', '168', '265', '265', '265', '265'), 5)
(('265', '3', '3', '265', '168', '265', '3'), 5)
(('168', '265', '265', '168', '3', '3', '168'), 5)
(('168', '168', '3', '168', '265', '168', '3'), 5)
(('240', '78', '78', '240', '78', '78', '240'), 5)
(('78', '78', '78', '78', '78', '3', '195'), 5)
(('168', '265', '3', '3', '3', '3', '265'), 5)
(('3', '265', '168', '265', '3', '3', '168'), 5)
(('168', '265', '168', '168', '3', '3', '168'), 5)
(('265', '3', '3', '168', '168', '168', '265'), 5)
(('265', '168', '3', '265', '3', '168', '3'), 5)
(('168', '168', '265', '3', '265', '265', '3'), 5)
(('168', '3', '3', '3', '168', '168', '265'), 5)
(('78', '265', '78', '78', '240', '240', '240'), 5)
(('168', '3', '265', '265', '3', '168', '265'), 5)
(('168', '168', '3', '168', '265', '3', '265'), 5)
(('78', '78', '78', '78', '195', '3', '78'), 5)
(('265', '3', '3', '168', '3', '168', '265'), 5)
(('265', '265', '3', '265', '265', '3', '168'), 5)
(('102', '102', '240', '102', '102', '102', '102'), 5)
(('265', '265', '265', '265', '3', '168', '3'), 5)
(('168', '265', '168', '3', '3', '168', '3'), 5)
(('3', '265', '265', '168', '265', '168', '3'), 5)
(('3', '3', '168', '168', '168', '265', '3'), 5)
(('265', '240', '240', '78', '78', '240', '240'), 5)
(('265', '240', '240', '240', '265', '240', '240'), 5)
(('78', '240', '240', '240', '78', '78', '78'), 5)
(('3', '3', '168', '265', '265', '168', '265'), 5)
(('3', '197', '192', '192', '6', '192', '192'), 5)
(('240', '240', '78', '265', '78', '265', '78'), 5)
(('265', '168', '3', '265', '265', '168', '168'), 5)
(('265', '265', '3', '168', '265', '168', '3'), 5)
(('168', '168', '3', '3', '3', '265', '168'), 5)
(('168', '3', '168', '3', '168', '265', '3'), 5)
(('78', '78', '78', '265', '78', '240', '240'), 5)
(('168', '168', '3', '265', '168', '3', '3'), 5)
(('54', '309', '3', '54', '54', '54', '54'), 5)
(('78', '3', '78', '140', '78', '78', '78'), 5)
(('168', '3', '3', '168', '3', '3', '168'), 5)
(('3', '3', '168', '3', '3', '3', '168'), 5)
(('102', '168', '265', '168', '168', '168', '168'), 5)
(('265', '240', '78', '240', '240', '78', '240'), 5)
