(('168', '168', '168', '168', '168', '168', '168'), 381)
(('78', '142', '142', '78', '78', '78', '142'), 3)
(('78', '142', '142', '142', '78', '78', '142'), 3)
(('142', '102', '142', '78', '102', '13', '78'), 3)
(('78', '142', '78', '102', '142', '78', '142'), 3)
(('265', '265', '265', '265', '265', '142', '142'), 3)
(('3', '265', '168', '168', '265', '265', '168'), 3)
(('43', '3', '168', '168', '168', '265', '168'), 3)
(('168', '3', '168', '265', '168', '265', '3'), 3)
(('3', '168', '265', '168', '3', '3', '168'), 3)
(('146', '104', '265', '142', '265', '104', '3'), 3)
(('168', '168', '168', '3', '3', '168', '3'), 3)
(('3', '265', '168', '168', '168', '3', '265'), 3)
(('265', '146', '168', '168', '168', '3', '168'), 3)
(('3', '3', '6', '91', '5', '3', '197'), 3)
(('3', '168', '265', '265', '168', '3', '265'), 3)
(('3', '3', '168', '265', '168', '265', '168'), 3)
(('142', '78', '102', '142', '142', '142', '78'), 3)
(('102', '142', '142', '78', '102', '78', '78'), 3)
(('168', '265', '3', '168', '168', '168', '3'), 3)
(('265', '265', '3', '168', '168', '146', '168'), 3)
(('78', '102', '142', '78', '142', '78', '142'), 3)
(('265', '43', '3', '265', '43', '168', '3'), 3)
(('265', '265', '168', '265', '3', '265', '3'), 3)
(('168', '265', '3', '168', '3', '3', '168'), 3)
(('3', '3', '265', '168', '265', '265', '168'), 3)
(('168', '168', '265', '265', '168', '168', '3'), 3)
(('168', '168', '168', '265', '102', '168', '168'), 3)
(('168', '168', '265', '265', '265', '3', '3'), 3)
(('265', '265', '168', '265', '168', '3', '168'), 3)
(('3', '168', '168', '265', '265', '168', '3'), 3)
(('240', '13', '4', '265', '265', '240', '78'), 3)
(('168', '168', '265', '3', '3', '3', '265'), 3)
(('265', '168', '102', '168', '168', '168', '168'), 3)
(('195', '85', '85', '195', '85', '195', '102'), 3)
(('265', '43', '3', '168', '168', '168', '265'), 3)
(('168', '3', '168', '265', '3', '168', '265'), 3)
(('13', '78', '13', '13', '4', '13', '4'), 3)
(('3', '265', '265', '168', '168', '265', '3'), 3)
(('168', '168', '265', '265', '265', '3', '168'), 3)
(('168', '168', '265', '3', '168', '3', '3'), 3)
(('265', '265', '168', '3', '168', '168', '265'), 3)
(('197', '192', '3', '195', '5', '197', '192'), 3)
(('168', '43', '3', '3', '265', '168', '168'), 3)
(('3', '3', '265', '3', '168', '168', '168'), 3)
(('168', '3', '168', '168', '265', '168', '3'), 3)
(('168', '168', '168', '3', '3', '3', '168'), 3)
(('168', '265', '3', '168', '168', '3', '265'), 3)
(('102', '27', '85', '195', '85', '195', '196'), 3)
(('3', '168', '3', '168', '265', '3', '3'), 3)
(('168', '265', '3', '168', '265', '265', '265'), 3)
(('168', '265', '3', '265', '265', '168', '3'), 3)
(('3', '265', '43', '168', '168', '265', '168'), 3)
(('265', '3', '168', '265', '265', '3', '168'), 3)
(('78', '142', '78', '102', '6', '142', '78'), 3)
(('265', '265', '265', '3', '168', '168', '168'), 3)
(('3', '3', '146', '104', '265', '142', '265'), 3)
(('142', '142', '142', '142', '6', '142', '78'), 3)
(('4', '4', '78', '240', '240', '13', '4'), 3)
(('168', '265', '265', '168', '3', '265', '3'), 3)
(('265', '265', '240', '240', '240', '13', '4'), 3)
(('265', '168', '265', '265', '265', '265', '265'), 3)
(('168', '168', '168', '168', '265', '146', '168'), 3)
(('265', '168', '265', '3', '265', '265', '265'), 3)
(('168', '265', '3', '3', '265', '265', '168'), 3)
(('265', '3', '265', '3', '168', '168', '168'), 3)
(('142', '78', '146', '78', '78', '78', '78'), 3)
(('265', '265', '3', '265', '168', '168', '3'), 3)
(('142', '142', '142', '265', '142', '142', '142'), 3)
(('265', '168', '3', '3', '168', '168', '265'), 3)
(('192', '6', '33', '5', '192', '192', '6'), 3)
(('168', '168', '168', '168', '168', '168', '146'), 3)
(('3', '168', '265', '3', '168', '3', '168'), 3)
(('13', '78', '13', '265', '265', '4', '13'), 3)
(('168', '3', '3', '3', '168', '146', '3'), 3)
(('3', '168', '168', '3', '168', '3', '168'), 3)
(('3', '265', '168', '168', '168', '3', '168'), 3)
(('174', '174', '172', '102', '174', '174', '122'), 3)
(('3', '168', '265', '168', '3', '168', '265'), 3)
(('78', '13', '13', '240', '240', '13', '4'), 3)
(('3', '168', '265', '168', '3', '265', '168'), 3)
(('4', '4', '240', '240', '13', '4', '265'), 3)
(('3', '6', '91', '5', '3', '197', '192'), 3)
(('3', '3', '6', '91', '5', '197', '192'), 3)
(('265', '265', '265', '265', '3', '265', '168'), 3)
(('240', '240', '4', '240', '240', '13', '4'), 3)
(('265', '265', '3', '168', '265', '168', '265'), 3)
(('3', '168', '168', '168', '3', '168', '3'), 3)
(('3', '265', '168', '265', '168', '265', '168'), 3)
(('3', '168', '168', '3', '3', '168', '265'), 3)
(('142', '265', '265', '142', '265', '142', '265'), 3)
(('3', '168', '168', '3', '168', '3', '265'), 3)
(('5', '3', '192', '6', '125', '125', '125'), 3)
(('265', '265', '142', '3', '265', '142', '3'), 3)
(('3', '168', '146', '3', '3', '265', '168'), 3)
(('265', '168', '265', '168', '3', '3', '265'), 3)
(('78', '142', '78', '102', '142', '142', '142'), 3)
(('5', '3', '192', '6', '5', '33', '5'), 3)
(('265', '168', '265', '168', '3', '3', '168'), 3)
(('168', '3', '168', '265', '3', '3', '168'), 3)
(('168', '146', '168', '265', '168', '3', '168'), 3)
(('5', '192', '6', '33', '5', '192', '6'), 3)
(('168', '265', '43', '168', '265', '43', '3'), 3)
(('168', '265', '3', '168', '265', '3', '3'), 3)
(('142', '78', '78', '142', '78', '78', '78'), 3)
(('142', '142', '265', '142', '142', '142', '142'), 3)
(('265', '142', '265', '102', '265', '265', '265'), 3)
(('91', '4', '3', '3', '3', '3', '3'), 3)
(('168', '168', '168', '43', '3', '168', '265'), 3)
(('162', '162', '162', '162', '162', '162', '114'), 3)
(('265', '168', '3', '265', '168', '265', '168'), 3)
(('168', '168', '3', '168', '265', '265', '168'), 3)
(('102', '102', '102', '102', '102', '102', '102'), 3)
(('3', '168', '265', '3', '3', '168', '168'), 3)
(('265', '3', '265', '3', '168', '265', '168'), 3)
(('78', '78', '142', '78', '102', '6', '142'), 3)
(('168', '168', '168', '265', '3', '3', '168'), 3)
(('168', '168', '168', '265', '146', '168', '168'), 3)
(('168', '265', '265', '168', '265', '168', '265'), 3)
(('78', '78', '142', '142', '78', '142', '142'), 3)
(('78', '78', '78', '78', '78', '142', '78'), 3)
(('168', '3', '3', '168', '168', '168', '3'), 3)
(('168', '3', '265', '265', '168', '3', '168'), 3)
(('142', '142', '142', '78', '78', '78', '78'), 3)
(('3', '265', '168', '265', '265', '168', '168'), 3)
(('265', '168', '265', '168', '3', '265', '265'), 3)
(('13', '4', '13', '4', '78', '13', '13'), 3)
(('265', '168', '3', '3', '168', '168', '3'), 3)
(('168', '146', '168', '168', '168', '168', '168'), 3)
(('5', '5', '3', '5', '5', '5', '5'), 3)
(('3', '168', '168', '265', '3', '3', '168'), 3)
(('3', '168', '265', '265', '168', '3', '168'), 3)
(('168', '265', '265', '168', '3', '3', '168'), 3)
(('168', '3', '265', '168', '168', '168', '3'), 3)
(('85', '195', '309', '102', '27', '85', '195'), 3)
(('102', '174', '174', '172', '102', '174', '174'), 3)
(('3', '5', '5', '3', '5', '5', '5'), 3)
(('4', '4', '13', '4', '4', '240', '240'), 3)
(('168', '265', '168', '265', '3', '3', '3'), 3)
(('168', '265', '265', '168', '265', '3', '168'), 3)
(('3', '168', '265', '265', '3', '168', '265'), 3)
(('168', '168', '265', '3', '3', '168', '265'), 3)
(('265', '168', '265', '3', '3', '3', '168'), 3)
(('78', '142', '142', '142', '6', '142', '78'), 3)
(('265', '168', '3', '265', '168', '265', '265'), 3)
(('91', '258', '311', '240', '240', '174', '174'), 3)
(('168', '168', '168', '3', '265', '3', '265'), 3)
(('265', '3', '168', '3', '168', '168', '265'), 3)
(('3', '3', '168', '168', '168', '168', '3'), 3)
(('3', '265', '43', '265', '168', '265', '3'), 3)
(('168', '265', '265', '265', '168', '265', '265'), 3)
(('265', '168', '265', '3', '3', '168', '265'), 3)
(('4', '78', '13', '240', '240', '13', '4'), 3)
(('3', '168', '265', '168', '168', '3', '3'), 3)
(('168', '3', '3', '168', '265', '168', '3'), 3)
(('240', '240', '240', '240', '13', '4', '265'), 3)
(('265', '265', '168', '265', '168', '265', '265'), 3)
(('265', '168', '168', '168', '102', '168', '265'), 3)
(('5', '197', '192', '3', '195', '5', '197'), 3)
(('168', '265', '3', '265', '3', '265', '265'), 3)
(('265', '3', '168', '168', '168', '3', '3'), 3)
(('114', '162', '162', '114', '162', '162', '162'), 3)
(('168', '3', '265', '168', '3', '3', '168'), 3)
(('168', '168', '265', '168', '146', '168', '265'), 3)
(('265', '265', '3', '168', '3', '168', '168'), 3)
(('168', '168', '3', '168', '168', '265', '43'), 3)
(('265', '142', '265', '265', '142', '265', '142'), 3)
(('168', '265', '43', '3', '265', '3', '168'), 3)
(('192', '192', '125', '125', '125', '91', '5'), 3)
(('168', '168', '3', '168', '3', '168', '3'), 3)
(('13', '265', '265', '240', '240', '240', '13'), 3)
(('168', '265', '168', '265', '3', '168', '3'), 3)
(('85', '85', '195', '85', '195', '196', '102'), 3)
(('168', '168', '3', '168', '168', '3', '3'), 3)
(('4', '4', '4', '13', '4', '4', '240'), 3)
(('3', '265', '3', '168', '168', '265', '3'), 3)
(('3', '265', '265', '168', '168', '168', '3'), 3)
(('168', '168', '168', '168', '168', '265', '146'), 3)
(('3', '265', '168', '265', '168', '168', '265'), 3)
(('4', '240', '240', '240', '13', '4', '78'), 3)
(('142', '6', '142', '78', '102', '13', '78'), 3)
(('78', '78', '142', '78', '78', '142', '102'), 3)
(('265', '43', '168', '168', '168', '168', '3'), 3)
(('3', '3', '265', '168', '168', '265', '168'), 3)
(('168', '265', '265', '265', '168', '265', '3'), 3)
(('3', '265', '168', '3', '168', '168', '3'), 3)
(('142', '265', '142', '142', '142', '142', '142'), 3)
(('102', '168', '265', '168', '168', '168', '168'), 3)
(('168', '3', '265', '168', '265', '265', '265'), 3)
(('197', '192', '192', '6', '5', '197', '192'), 3)
(('265', '3', '168', '168', '265', '265', '168'), 3)
(('265', '265', '3', '168', '168', '265', '168'), 3)
(('3', '3', '3', '168', '146', '3', '3'), 3)
(('265', '168', '168', '3', '265', '168', '3'), 3)
(('265', '168', '265', '168', '168', '168', '146'), 3)
(('162', '162', '162', '162', '114', '162', '162'), 3)
(('78', '78', '78', '78', '142', '78', '142'), 3)
(('240', '240', '240', '240', '4', '4', '240'), 3)
(('3', '168', '265', '265', '3', '3', '265'), 3)
(('168', '3', '168', '265', '265', '168', '265'), 3)
(('168', '168', '265', '43', '3', '265', '3'), 3)
(('265', '265', '168', '3', '265', '168', '265'), 3)
(('265', '265', '168', '168', '168', '265', '3'), 3)
(('168', '168', '168', '265', '43', '168', '265'), 3)
(('78', '142', '142', '142', '78', '102', '13'), 3)
(('265', '265', '142', '265', '102', '265', '142'), 3)
(('168', '3', '168', '265', '265', '168', '3'), 3)
(('78', '240', '240', '240', '240', '13', '4'), 3)
(('240', '4', '240', '240', '13', '4', '78'), 3)
(('168', '265', '168', '3', '168', '265', '265'), 3)
(('265', '265', '3', '168', '265', '168', '3'), 3)
(('142', '265', '104', '3', '3', '104', '265'), 3)
(('265', '265', '240', '240', '13', '265', '265'), 3)
(('168', '3', '3', '168', '3', '265', '168'), 3)
(('162', '162', '162', '114', '162', '162', '162'), 3)
(('78', '4', '240', '240', '13', '4', '78'), 3)
(('265', '265', '168', '168', '3', '3', '265'), 3)
(('78', '146', '142', '78', '102', '13', '78'), 3)
(('265', '265', '265', '168', '265', '3', '265'), 3)
(('43', '3', '265', '43', '3', '168', '168'), 3)
(('168', '168', '265', '265', '168', '3', '3'), 3)
(('146', '168', '168', '168', '168', '168', '168'), 3)
(('3', '265', '168', '3', '3', '168', '168'), 3)
(('102', '265', '142', '265', '102', '265', '142'), 3)
(('168', '3', '168', '265', '3', '265', '265'), 3)
(('168', '168', '168', '168', '102', '265', '168'), 3)
(('102', '265', '142', '265', '102', '265', '265'), 3)
(('168', '168', '168', '3', '168', '3', '265'), 3)
(('168', '265', '3', '3', '265', '3', '168'), 3)
(('142', '78', '78', '78', '78', '142', '78'), 3)
(('162', '162', '162', '114', '162', '114', '162'), 3)
(('3', '168', '265', '168', '265', '265', '3'), 3)
(('102', '102', '174', '174', '172', '102', '174'), 3)
(('265', '3', '3', '168', '3', '168', '168'), 3)
(('168', '168', '168', '265', '3', '3', '3'), 3)
(('4', '78', '240', '240', '13', '4', '4'), 3)
(('78', '4', '78', '13', '13', '78', '13'), 3)
(('265', '265', '3', '168', '168', '265', '3'), 3)
(('6', '91', '5', '3', '197', '192', '192'), 3)
(('265', '168', '3', '265', '265', '168', '3'), 3)
(('168', '265', '265', '168', '3', '265', '265'), 3)
(('142', '142', '142', '265', '142', '3', '142'), 3)
(('125', '3', '6', '91', '5', '197', '192'), 3)
(('142', '78', '102', '6', '142', '78', '102'), 3)
(('168', '168', '3', '3', '3', '168', '168'), 3)
(('78', '13', '265', '265', '240', '13', '240'), 3)
(('3', '3', '265', '168', '265', '3', '265'), 3)
(('168', '168', '265', '168', '3', '265', '265'), 3)
(('168', '265', '3', '168', '265', '168', '265'), 3)
(('43', '168', '168', '168', '168', '168', '168'), 3)
(('104', '3', '3', '146', '104', '265', '142'), 3)
(('3', '265', '168', '3', '265', '168', '3'), 3)
(('168', '168', '168', '265', '43', '3', '3'), 3)
(('168', '265', '3', '265', '265', '265', '265'), 3)
(('265', '142', '265', '102', '265', '142', '142'), 3)
(('265', '168', '3', '265', '168', '265', '3'), 3)
(('142', '78', '78', '78', '142', '78', '78'), 3)
(('168', '3', '3', '3', '168', '265', '168'), 3)
(('78', '78', '142', '102', '78', '78', '78'), 3)
(('168', '3', '3', '265', '168', '168', '265'), 3)
(('168', '3', '265', '168', '3', '265', '265'), 3)
(('265', '142', '265', '102', '265', '142', '265'), 3)
(('168', '265', '3', '265', '168', '168', '3'), 3)
(('265', '240', '240', '13', '4', '4', '78'), 3)
(('78', '78', '142', '78', '102', '102', '142'), 3)
(('3', '3', '168', '146', '3', '3', '265'), 3)
(('168', '168', '265', '168', '265', '265', '3'), 3)
(('78', '13', '265', '265', '240', '240', '4'), 3)
(('168', '3', '265', '265', '168', '265', '168'), 3)
(('265', '168', '265', '3', '265', '3', '265'), 3)
(('265', '168', '168', '168', '265', '43', '3'), 3)
(('142', '265', '265', '265', '265', '142', '265'), 3)
(('168', '265', '168', '168', '3', '3', '265'), 3)
(('33', '5', '6', '125', '125', '125', '268'), 3)
(('13', '4', '4', '240', '240', '13', '4'), 3)
(('78', '142', '142', '78', '78', '142', '78'), 3)
(('265', '265', '3', '265', '168', '265', '168'), 3)
(('168', '146', '3', '3', '265', '168', '265'), 3)
(('168', '3', '265', '168', '3', '168', '265'), 3)
(('168', '265', '265', '265', '3', '168', '265'), 3)
(('168', '168', '265', '265', '168', '3', '168'), 3)
(('265', '168', '265', '3', '168', '3', '3'), 3)
(('168', '168', '265', '168', '146', '168', '168'), 3)
(('265', '3', '3', '265', '265', '168', '265'), 3)
(('240', '4', '240', '240', '240', '240', '240'), 3)
(('6', '142', '78', '102', '78', '78', '142'), 3)
(('3', '265', '168', '168', '265', '3', '168'), 3)
(('102', '102', '102', '174', '174', '172', '102'), 3)
(('265', '3', '265', '3', '265', '265', '168'), 3)
(('168', '168', '168', '265', '265', '3', '3'), 3)
(('265', '3', '3', '168', '3', '168', '3'), 3)
(('3', '168', '3', '3', '168', '168', '168'), 3)
(('114', '162', '162', '162', '162', '162', '114'), 3)
(('142', '78', '142', '142', '78', '102', '142'), 3)
(('168', '3', '3', '3', '168', '265', '3'), 3)
(('3', '265', '3', '168', '265', '168', '265'), 3)
(('3', '265', '168', '265', '168', '3', '168'), 3)
(('265', '43', '3', '265', '43', '168', '43'), 3)
(('168', '265', '168', '168', '168', '168', '102'), 3)
(('6', '91', '5', '197', '192', '3', '195'), 3)
(('168', '265', '3', '3', '168', '265', '3'), 3)
(('102', '168', '168', '265', '168', '168', '168'), 3)
(('78', '240', '240', '13', '4', '265', '265'), 3)
(('142', '78', '78', '78', '102', '142', '78'), 3)
(('168', '265', '265', '265', '3', '3', '168'), 3)
(('142', '142', '6', '142', '78', '102', '13'), 3)
(('125', '91', '258', '311', '240', '240', '174'), 3)
(('265', '240', '240', '240', '240', '240', '240'), 3)
(('168', '3', '265', '3', '265', '265', '168'), 3)
(('168', '168', '168', '146', '168', '168', '168'), 3)
(('265', '3', '265', '168', '3', '3', '168'), 3)
(('265', '265', '168', '265', '265', '168', '3'), 3)
(('3', '168', '3', '3', '265', '265', '265'), 3)
(('102', '168', '168', '168', '265', '168', '168'), 3)
(('3', '168', '3', '168', '168', '168', '3'), 3)
(('168', '168', '265', '3', '3', '265', '168'), 3)
(('162', '162', '162', '162', '114', '162', '114'), 3)
(('192', '6', '125', '3', '6', '91', '5'), 3)
(('265', '168', '168', '168', '265', '3', '3'), 3)
(('192', '6', '125', '5', '192', '6', '125'), 3)
(('265', '265', '3', '3', '168', '168', '3'), 3)
(('168', '168', '168', '265', '3', '168', '3'), 3)
(('192', '3', '3', '6', '91', '5', '197'), 3)
(('265', '142', '142', '265', '102', '265', '142'), 3)
(('3', '168', '3', '168', '265', '3', '265'), 3)
(('168', '265', '168', '168', '265', '265', '3'), 3)
(('265', '168', '265', '265', '265', '168', '3'), 3)
(('265', '168', '3', '168', '3', '168', '3'), 3)
(('3', '3', '265', '265', '168', '168', '168'), 3)
(('3', '265', '265', '168', '168', '265', '43'), 3)
(('3', '197', '192', '192', '6', '5', '197'), 3)
(('78', '142', '6', '78', '142', '78', '142'), 3)
(('3', '168', '265', '168', '265', '43', '3'), 3)
(('168', '265', '265', '168', '265', '168', '3'), 3)
(('265', '168', '265', '3', '168', '3', '168'), 3)
(('78', '142', '78', '78', '78', '142', '78'), 3)
(('91', '5', '197', '192', '3', '195', '5'), 3)
(('309', '102', '102', '309', '102', '27', '85'), 3)
(('265', '168', '3', '265', '168', '3', '3'), 3)
(('265', '265', '168', '168', '168', '265', '265'), 3)
(('43', '168', '265', '43', '3', '265', '43'), 3)
(('142', '142', '78', '142', '78', '142', '142'), 3)
(('3', '265', '168', '168', '265', '168', '3'), 3)
(('102', '168', '168', '168', '168', '168', '265'), 3)
(('192', '140', '91', '6', '5', '140', '197'), 2)
(('3', '3', '3', '265', '265', '265', '102'), 2)
(('78', '78', '142', '102', '102', '78', '78'), 2)
(('142', '142', '3', '265', '142', '265', '3'), 2)
(('142', '142', '78', '78', '78', '142', '78'), 2)
(('78', '102', '6', '78', '78', '78', '78'), 2)
(('168', '168', '168', '168', '265', '265', '102'), 2)
(('3', '168', '168', '265', '265', '3', '3'), 2)
(('3', '168', '265', '265', '168', '168', '265'), 2)
(('6', '27', '5', '102', '102', '309', '85'), 2)
(('265', '168', '265', '3', '3', '265', '3'), 2)
(('168', '168', '3', '168', '168', '146', '168'), 2)
(('240', '240', '4', '4', '240', '13', '13'), 2)
(('174', '174', '174', '5', '221', '220', '196'), 2)
(('3', '265', '168', '3', '168', '3', '168'), 2)
(('45', '45', '45', '45', '45', '45', '175'), 2)
(('6', '78', '78', '78', '78', '6', '78'), 2)
(('146', '78', '78', '142', '142', '78', '142'), 2)
(('102', '142', '265', '142', '265', '142', '265'), 2)
(('102', '142', '78', '102', '6', '78', '78'), 2)
(('91', '6', '195', '5', '197', '192', '3'), 2)
(('142', '142', '142', '142', '142', '265', '142'), 2)
(('27', '309', '102', '27', '85', '195', '85'), 2)
(('13', '13', '240', '240', '4', '240', '240'), 2)
(('197', '192', '4', '174', '174', '174', '174'), 2)
(('265', '265', '3', '265', '168', '265', '3'), 2)
(('4', '4', '240', '240', '13', '4', '78'), 2)
(('265', '265', '3', '168', '168', '168', '3'), 2)
(('265', '265', '168', '168', '3', '3', '3'), 2)
(('3', '3', '265', '168', '168', '43', '168'), 2)
(('43', '3', '265', '168', '265', '3', '265'), 2)
(('54', '174', '174', '174', '174', '174', '174'), 2)
(('168', '168', '265', '43', '168', '265', '168'), 2)
(('142', '78', '78', '142', '142', '146', '78'), 2)
(('102', '102', '102', '309', '5', '102', '102'), 2)
(('240', '78', '240', '240', '240', '240', '240'), 2)
(('168', '168', '265', '3', '168', '265', '265'), 2)
(('142', '78', '146', '78', '78', '195', '78'), 2)
(('33', '5', '3', '192', '6', '125', '125'), 2)
(('102', '5', '309', '102', '27', '85', '195'), 2)
(('78', '4', '240', '240', '13', '4', '265'), 2)
(('102', '6', '102', '102', '6', '5', '197'), 2)
(('5', '3', '192', '192', '6', '5', '33'), 2)
(('168', '146', '168', '168', '168', '3', '168'), 2)
(('265', '265', '240', '240', '13', '4', '4'), 2)
(('168', '3', '168', '265', '168', '3', '168'), 2)
(('43', '3', '168', '168', '168', '265', '265'), 2)
(('102', '102', '102', '309', '102', '102', '309'), 2)
(('168', '3', '265', '3', '3', '168', '3'), 2)
(('3', '3', '265', '168', '3', '168', '168'), 2)
(('221', '221', '102', '6', '142', '4', '142'), 2)
(('5', '6', '125', '125', '125', '268', '5'), 2)
(('265', '168', '168', '265', '3', '3', '3'), 2)
(('3', '3', '168', '168', '265', '168', '3'), 2)
(('3', '3', '168', '168', '3', '3', '168'), 2)
(('265', '265', '265', '168', '265', '3', '3'), 2)
(('240', '4', '78', '240', '4', '78', '240'), 2)
(('3', '265', '265', '168', '168', '3', '3'), 2)
(('265', '265', '43', '168', '265', '265', '168'), 2)
(('3', '3', '265', '3', '168', '168', '3'), 2)
(('27', '85', '195', '309', '102', '27', '85'), 2)
(('265', '168', '168', '168', '146', '168', '3'), 2)
(('78', '78', '142', '78', '195', '78', '146'), 2)
(('78', '142', '102', '78', '78', '142', '78'), 2)
(('265', '3', '168', '168', '168', '195', '168'), 2)
(('168', '265', '168', '265', '168', '3', '265'), 2)
(('265', '168', '265', '3', '265', '3', '168'), 2)
(('168', '265', '168', '265', '265', '168', '102'), 2)
(('265', '265', '168', '265', '265', '265', '265'), 2)
(('3', '168', '146', '265', '168', '168', '168'), 2)
(('3', '3', '168', '43', '3', '168', '265'), 2)
(('168', '168', '265', '168', '102', '265', '265'), 2)
(('265', '102', '265', '142', '142', '265', '102'), 2)
(('162', '162', '114', '162', '162', '162', '114'), 2)
(('3', '3', '168', '3', '3', '265', '265'), 2)
(('3', '265', '43', '168', '168', '265', '43'), 2)
(('27', '5', '102', '102', '102', '102', '10'), 2)
(('91', '195', '5', '6', '125', '3', '91'), 2)
(('3', '168', '3', '168', '265', '168', '43'), 2)
(('3', '168', '168', '265', '265', '265', '265'), 2)
(('142', '142', '78', '78', '142', '142', '78'), 2)
(('142', '142', '146', '78', '78', '142', '78'), 2)
(('168', '168', '3', '168', '168', '168', '195'), 2)
(('78', '78', '146', '78', '78', '142', '78'), 2)
(('6', '102', '102', '6', '5', '197', '192'), 2)
(('27', '85', '265', '10', '102', '102', '5'), 2)
(('5', '102', '102', '309', '309', '102', '27'), 2)
(('102', '6', '5', '197', '192', '3', '3'), 2)
(('265', '240', '240', '13', '240', '240', '13'), 2)
(('78', '102', '142', '102', '142', '78', '102'), 2)
(('3', '3', '3', '265', '3', '168', '265'), 2)
(('102', '102', '309', '5', '102', '102', '5'), 2)
(('5', '197', '192', '192', '6', '54', '54'), 2)
(('6', '125', '3', '5', '3', '5', '3'), 2)
(('91', '5', '197', '192', '6', '33', '5'), 2)
(('3', '265', '265', '265', '102', '265', '265'), 2)
(('265', '3', '265', '168', '265', '168', '3'), 2)
(('168', '168', '265', '265', '102', '168', '168'), 2)
(('5', '192', '6', '125', '125', '125', '268'), 2)
(('142', '78', '102', '102', '78', '78', '142'), 2)
(('13', '13', '4', '240', '240', '13', '4'), 2)
(('174', '174', '175', '191', '122', '268', '45'), 2)
(('3', '265', '168', '3', '265', '265', '265'), 2)
(('265', '265', '265', '265', '142', '265', '102'), 2)
(('142', '3', '142', '142', '3', '142', '142'), 2)
(('240', '240', '78', '4', '240', '240', '13'), 2)
(('162', '162', '162', '114', '162', '162', '114'), 2)
(('102', '102', '102', '102', '309', '5', '102'), 2)
(('13', '240', '4', '4', '78', '240', '13'), 2)
(('3', '3', '3', '142', '265', '104', '3'), 2)
(('78', '78', '78', '142', '78', '102', '13'), 2)
(('85', '195', '85', '309', '102', '27', '85'), 2)
(('43', '168', '3', '265', '168', '168', '168'), 2)
(('142', '78', '102', '142', '142', '142', '142'), 2)
(('3', '265', '168', '168', '168', '43', '168'), 2)
(('142', '3', '142', '142', '142', '142', '265'), 2)
(('3', '3', '3', '265', '3', '3', '3'), 2)
(('168', '168', '168', '168', '265', '168', '146'), 2)
(('265', '3', '168', '168', '3', '168', '265'), 2)
(('78', '78', '78', '78', '168', '3', '78'), 2)
(('5', '102', '102', '309', '85', '196', '102'), 2)
(('168', '168', '146', '168', '168', '265', '3'), 2)
(('142', '78', '146', '78', '78', '102', '13'), 2)
(('265', '43', '265', '168', '3', '168', '168'), 2)
(('85', '195', '85', '195', '196', '102', '102'), 2)
(('3', '3', '3', '3', '168', '168', '3'), 2)
(('240', '78', '13', '240', '240', '240', '240'), 2)
(('265', '265', '265', '146', '265', '168', '168'), 2)
(('91', '91', '3', '3', '3', '3', '3'), 2)
(('5', '3', '3', '5', '5', '5', '5'), 2)
(('265', '265', '142', '265', '142', '265', '142'), 2)
(('265', '168', '3', '3', '265', '168', '265'), 2)
(('168', '168', '168', '265', '168', '265', '43'), 2)
(('3', '265', '168', '265', '3', '168', '265'), 2)
(('102', '142', '78', '78', '142', '142', '78'), 2)
(('102', '265', '265', '142', '265', '3', '3'), 2)
(('168', '265', '168', '3', '265', '168', '3'), 2)
(('5', '221', '220', '196', '220', '6', '197'), 2)
(('43', '3', '265', '43', '168', '3', '265'), 2)
(('5', '192', '6', '125', '3', '6', '91'), 2)
(('3', '168', '3', '168', '168', '3', '168'), 2)
(('192', '4', '174', '174', '174', '174', '174'), 2)
(('102', '146', '142', '78', '102', '142', '78'), 2)
(('168', '3', '265', '168', '265', '3', '168'), 2)
(('265', '3', '3', '3', '265', '168', '265'), 2)
(('168', '168', '146', '168', '265', '168', '168'), 2)
(('265', '168', '168', '3', '265', '3', '168'), 2)
(('78', '78', '142', '102', '142', '142', '142'), 2)
(('3', '3', '265', '265', '265', '3', '3'), 2)
(('102', '102', '309', '85', '196', '102', '102'), 2)
(('265', '3', '3', '168', '168', '3', '265'), 2)
(('13', '4', '265', '265', '240', '13', '265'), 2)
(('78', '195', '78', '78', '146', '78', '78'), 2)
(('265', '265', '240', '78', '240', '240', '13'), 2)
(('3', '3', '5', '3', '6', '5', '5'), 2)
(('142', '142', '142', '142', '102', '265', '142'), 2)
(('142', '265', '3', '142', '142', '3', '3'), 2)
(('125', '125', '268', '5', '197', '3', '91'), 2)
(('196', '309', '102', '102', '102', '6', '102'), 2)
(('265', '265', '265', '168', '168', '3', '3'), 2)
(('192', '192', '6', '33', '5', '197', '192'), 2)
(('13', '265', '265', '240', '4', '240', '240'), 2)
(('168', '265', '265', '43', '168', '265', '265'), 2)
(('265', '168', '146', '168', '265', '168', '3'), 2)
(('168', '265', '265', '265', '3', '3', '265'), 2)
(('102', '265', '168', '168', '265', '168', '168'), 2)
(('6', '78', '78', '142', '78', '102', '142'), 2)
(('4', '13', '240', '4', '240', '240', '240'), 2)
(('91', '91', '4', '3', '3', '3', '3'), 2)
(('265', '168', '168', '168', '168', '265', '43'), 2)
(('265', '3', '265', '265', '3', '265', '168'), 2)
(('102', '142', '78', '142', '102', '142', '78'), 2)
(('91', '5', '197', '192', '192', '6', '54'), 2)
(('125', '125', '125', '91', '5', '3', '192'), 2)
