(('162', '162', '162', '162', '162', '162', '162'), 555)
(('265', '265', '265', '168', '265', '168', '265'), 7)
(('168', '265', '168', '168', '3', '265', '168'), 7)
(('168', '168', '265', '168', '3', '168', '3'), 7)
(('168', '168', '265', '168', '3', '3', '168'), 7)
(('114', '162', '162', '162', '114', '114', '162'), 7)
(('54', '54', '54', '54', '3', '54', '309'), 7)
(('168', '265', '168', '265', '168', '265', '3'), 7)
(('3', '168', '3', '168', '3', '265', '168'), 7)
(('265', '168', '265', '168', '265', '168', '3'), 7)
(('3', '168', '265', '168', '168', '3', '168'), 7)
(('265', '3', '168', '3', '168', '168', '168'), 7)
(('168', '3', '3', '168', '168', '168', '3'), 7)
(('162', '114', '162', '114', '114', '162', '114'), 6)
(('168', '168', '168', '168', '168', '265', '102'), 6)
(('54', '54', '54', '3', '54', '309', '54'), 6)
(('265', '168', '168', '265', '168', '265', '3'), 6)
(('168', '3', '168', '3', '168', '168', '3'), 6)
(('265', '168', '265', '265', '168', '168', '265'), 6)
(('168', '3', '265', '265', '168', '168', '168'), 6)
(('54', '54', '54', '309', '54', '3', '54'), 6)
(('3', '168', '168', '168', '265', '265', '265'), 6)
(('265', '168', '168', '168', '3', '3', '168'), 6)
(('265', '3', '168', '168', '3', '265', '168'), 6)
(('168', '168', '265', '3', '3', '168', '265'), 6)
(('265', '265', '265', '168', '168', '168', '265'), 6)
(('168', '3', '168', '168', '3', '168', '265'), 6)
(('265', '265', '265', '265', '265', '168', '168'), 6)
(('265', '168', '265', '265', '265', '265', '168'), 6)
(('168', '265', '3', '168', '168', '265', '3'), 6)
(('265', '3', '265', '168', '265', '168', '168'), 6)
(('168', '265', '3', '265', '168', '168', '3'), 6)
(('54', '54', '309', '54', '54', '3', '54'), 6)
(('265', '168', '168', '168', '168', '102', '168'), 6)
(('309', '54', '3', '54', '54', '54', '54'), 6)
(('265', '265', '265', '168', '3', '168', '168'), 6)
(('168', '3', '168', '3', '168', '168', '265'), 6)
(('265', '168', '265', '3', '168', '265', '168'), 6)
(('265', '265', '3', '168', '168', '265', '168'), 6)
(('3', '265', '168', '265', '168', '265', '168'), 6)
(('168', '168', '168', '3', '3', '265', '3'), 6)
(('265', '168', '168', '3', '265', '168', '3'), 6)
(('168', '3', '168', '265', '168', '168', '3'), 6)
(('168', '168', '168', '265', '265', '168', '3'), 6)
(('265', '168', '265', '168', '265', '265', '265'), 6)
(('168', '3', '3', '265', '168', '168', '168'), 6)
(('309', '54', '309', '54', '309', '54', '309'), 6)
(('168', '168', '3', '3', '3', '168', '168'), 6)
(('3', '265', '265', '265', '168', '168', '168'), 6)
(('309', '54', '54', '54', '54', '54', '3'), 6)
(('54', '54', '309', '54', '309', '309', '54'), 6)
(('3', '54', '54', '54', '309', '3', '54'), 6)
(('168', '168', '265', '3', '3', '168', '168'), 6)
(('54', '54', '54', '309', '54', '54', '3'), 6)
(('168', '265', '168', '3', '3', '168', '168'), 6)
(('114', '162', '114', '162', '114', '114', '162'), 6)
(('54', '3', '54', '54', '54', '54', '309'), 6)
(('3', '265', '168', '168', '168', '168', '265'), 6)
(('168', '168', '3', '265', '168', '168', '3'), 6)
(('162', '114', '162', '114', '162', '114', '114'), 6)
(('265', '3', '168', '168', '168', '265', '3'), 6)
(('168', '3', '168', '168', '3', '3', '168'), 6)
(('265', '168', '168', '168', '3', '168', '3'), 6)
(('3', '265', '168', '3', '168', '168', '265'), 6)
(('3', '168', '168', '168', '265', '265', '168'), 6)
(('309', '309', '54', '54', '54', '309', '54'), 6)
(('168', '265', '168', '265', '3', '168', '265'), 6)
(('168', '3', '3', '3', '168', '265', '168'), 6)
(('168', '3', '3', '265', '168', '168', '265'), 6)
(('168', '168', '168', '265', '3', '3', '265'), 6)
(('309', '3', '54', '54', '309', '54', '54'), 6)
(('168', '168', '3', '3', '168', '265', '168'), 6)
(('3', '265', '3', '168', '168', '168', '265'), 6)
(('168', '3', '168', '168', '265', '3', '168'), 6)
(('265', '3', '168', '168', '168', '265', '265'), 6)
(('3', '168', '265', '168', '265', '3', '168'), 6)
(('168', '265', '102', '168', '168', '168', '168'), 6)
(('3', '265', '168', '265', '168', '265', '265'), 6)
(('54', '309', '54', '3', '54', '54', '54'), 6)
(('162', '162', '114', '114', '114', '162', '162'), 6)
(('3', '265', '168', '168', '3', '3', '168'), 6)
(('309', '3', '54', '54', '54', '309', '3'), 6)
(('162', '162', '162', '114', '114', '114', '162'), 6)
(('3', '3', '168', '265', '265', '168', '168'), 6)
(('54', '54', '54', '309', '309', '54', '309'), 6)
(('3', '168', '265', '168', '3', '168', '265'), 6)
(('54', '54', '309', '54', '54', '54', '3'), 6)
(('265', '168', '265', '265', '168', '265', '168'), 6)
(('265', '3', '168', '265', '168', '265', '168'), 6)
(('168', '168', '265', '3', '168', '3', '168'), 6)
(('168', '265', '265', '265', '168', '265', '265'), 6)
(('168', '265', '168', '168', '265', '265', '265'), 6)
(('168', '168', '168', '3', '3', '168', '265'), 6)
(('265', '168', '168', '265', '265', '168', '3'), 6)
(('168', '168', '168', '265', '3', '168', '3'), 6)
(('3', '168', '265', '3', '168', '168', '168'), 6)
(('168', '168', '168', '265', '3', '265', '3'), 6)
(('54', '309', '54', '309', '54', '54', '3'), 6)
(('265', '265', '168', '3', '168', '168', '265'), 6)
(('168', '168', '265', '265', '3', '168', '265'), 6)
(('168', '265', '3', '3', '168', '265', '168'), 6)
(('168', '265', '168', '265', '265', '265', '265'), 6)
(('265', '265', '168', '265', '3', '168', '168'), 6)
(('54', '309', '309', '54', '309', '54', '309'), 5)
(('168', '265', '3', '265', '168', '3', '168'), 5)
(('174', '174', '174', '174', '174', '11', '45'), 5)
(('309', '54', '54', '309', '3', '54', '54'), 5)
(('43', '265', '168', '168', '168', '168', '168'), 5)
(('168', '265', '3', '168', '168', '3', '168'), 5)
(('125', '125', '91', '258', '311', '240', '240'), 5)
(('168', '168', '168', '3', '168', '265', '3'), 5)
(('265', '168', '265', '168', '168', '3', '265'), 5)
(('3', '265', '168', '168', '168', '265', '265'), 5)
(('6', '3', '6', '174', '174', '174', '174'), 5)
(('168', '168', '265', '3', '168', '265', '265'), 5)
(('168', '168', '3', '3', '168', '168', '3'), 5)
(('197', '192', '3', '3', '6', '91', '5'), 5)
(('192', '192', '243', '125', '125', '125', '125'), 5)
(('265', '265', '265', '265', '168', '168', '3'), 5)
(('122', '268', '45', '45', '5', '197', '192'), 5)
(('265', '265', '168', '265', '265', '265', '265'), 5)
(('265', '168', '265', '168', '168', '265', '3'), 5)
(('168', '168', '168', '3', '265', '3', '265'), 5)
(('265', '168', '3', '3', '3', '168', '265'), 5)
(('146', '168', '168', '168', '168', '168', '168'), 5)
(('3', '6', '174', '174', '174', '174', '174'), 5)
(('240', '174', '174', '175', '191', '122', '268'), 5)
(('3', '168', '265', '168', '168', '265', '265'), 5)
(('168', '3', '168', '3', '168', '3', '265'), 5)
(('265', '265', '168', '168', '3', '265', '168'), 5)
(('5', '197', '192', '6', '33', '5', '3'), 5)
(('168', '3', '168', '265', '168', '265', '265'), 5)
(('114', '114', '162', '162', '114', '162', '114'), 5)
(('265', '168', '168', '265', '265', '265', '168'), 5)
(('174', '174', '175', '191', '122', '268', '45'), 5)
(('125', '125', '125', '125', '91', '258', '311'), 5)
(('168', '3', '3', '168', '265', '168', '3'), 5)
(('168', '168', '3', '265', '3', '265', '168'), 5)
(('3', '265', '265', '168', '168', '265', '168'), 5)
(('33', '192', '33', '5', '197', '192', '6'), 5)
(('265', '168', '168', '3', '168', '3', '265'), 5)
(('54', '309', '54', '54', '309', '3', '54'), 5)
(('3', '3', '168', '265', '265', '168', '265'), 5)
(('54', '54', '54', '309', '309', '309', '309'), 5)
(('175', '6', '3', '6', '174', '174', '174'), 5)
(('3', '197', '192', '192', '6', '192', '192'), 5)
(('3', '3', '265', '168', '168', '168', '265'), 5)
(('3', '3', '168', '3', '168', '168', '168'), 5)
(('168', '3', '168', '168', '168', '3', '265'), 5)
(('33', '5', '197', '192', '6', '33', '5'), 5)
(('174', '174', '11', '45', '33', '192', '33'), 5)
(('3', '265', '168', '265', '168', '168', '265'), 5)
(('3', '168', '3', '168', '265', '168', '265'), 5)
(('54', '54', '54', '54', '309', '309', '309'), 5)
(('3', '168', '3', '168', '265', '168', '3'), 5)
(('258', '311', '240', '240', '174', '174', '175'), 5)
(('168', '168', '168', '265', '265', '265', '3'), 5)
(('265', '168', '3', '168', '3', '168', '265'), 5)
(('192', '6', '192', '192', '243', '125', '125'), 5)
(('168', '265', '265', '168', '265', '265', '265'), 5)
(('54', '3', '54', '54', '3', '54', '54'), 5)
(('125', '125', '125', '125', '125', '91', '258'), 5)
(('168', '3', '168', '3', '3', '168', '168'), 5)
(('3', '54', '54', '3', '54', '54', '54'), 5)
(('197', '192', '6', '33', '5', '3', '197'), 5)
(('168', '3', '265', '168', '168', '168', '265'), 5)
(('174', '174', '57', '175', '54', '175', '6'), 5)
(('168', '265', '3', '265', '168', '265', '265'), 5)
(('45', '45', '5', '197', '192', '3', '3'), 5)
(('265', '168', '168', '3', '168', '168', '265'), 5)
(('268', '45', '45', '5', '197', '192', '3'), 5)
(('3', '168', '168', '265', '3', '168', '168'), 5)
(('243', '125', '125', '125', '125', '125', '125'), 5)
(('168', '265', '3', '168', '265', '168', '3'), 5)
(('125', '125', '125', '125', '125', '125', '91'), 5)
(('3', '309', '54', '54', '54', '54', '54'), 5)
(('3', '168', '168', '3', '3', '3', '168'), 5)
(('265', '3', '3', '168', '265', '168', '265'), 5)
(('57', '175', '54', '175', '6', '3', '6'), 5)
(('168', '3', '265', '265', '3', '168', '168'), 5)
(('265', '168', '168', '265', '265', '3', '168'), 5)
(('54', '175', '6', '3', '6', '174', '174'), 5)
(('265', '168', '168', '3', '265', '168', '168'), 5)
(('3', '265', '168', '168', '168', '265', '3'), 5)
(('3', '265', '168', '168', '3', '168', '265'), 5)
(('175', '191', '122', '268', '45', '45', '5'), 5)
(('168', '265', '168', '265', '168', '3', '3'), 5)
(('174', '174', '174', '57', '175', '54', '175'), 5)
(('3', '54', '309', '54', '54', '309', '54'), 5)
(('3', '168', '168', '168', '3', '3', '168'), 5)
(('175', '54', '175', '6', '3', '6', '174'), 5)
(('3', '168', '3', '265', '265', '168', '168'), 5)
(('168', '265', '168', '168', '3', '265', '265'), 5)
(('168', '265', '3', '168', '168', '265', '265'), 5)
(('3', '168', '3', '3', '265', '168', '168'), 5)
(('265', '168', '168', '3', '3', '168', '265'), 5)
(('168', '265', '265', '168', '3', '265', '168'), 5)
(('265', '168', '265', '3', '168', '265', '265'), 5)
(('168', '265', '168', '265', '3', '3', '265'), 5)
(('168', '3', '168', '265', '265', '3', '3'), 5)
(('168', '168', '265', '3', '265', '168', '265'), 5)
(('3', '168', '3', '265', '168', '168', '265'), 5)
(('174', '11', '45', '33', '192', '33', '5'), 5)
(('168', '168', '168', '3', '168', '3', '265'), 5)
(('168', '168', '168', '3', '168', '3', '3'), 5)
(('309', '54', '309', '54', '54', '3', '54'), 5)
(('168', '168', '3', '168', '265', '3', '168'), 5)
(('3', '3', '168', '168', '168', '265', '168'), 5)
(('3', '265', '168', '168', '168', '168', '3'), 5)
(('168', '265', '168', '168', '265', '43', '168'), 5)
(('3', '168', '168', '168', '3', '168', '3'), 5)
(('168', '168', '168', '168', '102', '168', '265'), 5)
(('6', '174', '174', '174', '174', '174', '174'), 5)
(('168', '3', '265', '265', '168', '168', '265'), 5)
(('311', '240', '240', '174', '174', '175', '191'), 5)
(('265', '3', '168', '168', '265', '265', '168'), 5)
(('174', '174', '174', '174', '174', '174', '11'), 5)
(('168', '168', '168', '168', '265', '102', '168'), 5)
(('45', '33', '192', '33', '5', '197', '192'), 5)
(('168', '265', '3', '168', '168', '168', '3'), 5)
(('168', '168', '168', '265', '265', '3', '265'), 5)
(('265', '265', '168', '168', '168', '168', '102'), 5)
(('309', '54', '309', '54', '54', '54', '3'), 5)
(('54', '54', '309', '54', '54', '309', '3'), 5)
(('265', '3', '265', '265', '265', '168', '168'), 5)
(('3', '168', '168', '265', '265', '168', '3'), 5)
(('309', '309', '54', '54', '309', '54', '54'), 5)
(('265', '168', '168', '168', '3', '3', '265'), 5)
(('265', '168', '168', '265', '3', '168', '168'), 5)
(('168', '168', '168', '168', '3', '3', '3'), 5)
(('265', '168', '265', '265', '3', '168', '168'), 5)
(('168', '265', '3', '3', '168', '168', '168'), 5)
(('265', '168', '168', '265', '3', '265', '168'), 5)
(('168', '168', '168', '3', '3', '3', '168'), 5)
(('265', '168', '265', '168', '265', '265', '3'), 5)
(('168', '265', '3', '168', '265', '265', '265'), 5)
(('191', '122', '268', '45', '45', '5', '197'), 5)
(('3', '168', '168', '265', '168', '265', '265'), 5)
(('174', '174', '174', '11', '45', '33', '192'), 5)
(('197', '192', '192', '6', '192', '192', '243'), 5)
(('125', '125', '125', '91', '258', '311', '240'), 5)
(('174', '57', '175', '54', '175', '6', '3'), 5)
(('3', '3', '3', '168', '265', '168', '168'), 5)
(('3', '168', '3', '168', '265', '168', '168'), 5)
(('265', '168', '3', '168', '168', '265', '265'), 5)
(('3', '168', '265', '265', '265', '168', '168'), 5)
(('5', '3', '197', '192', '192', '6', '192'), 5)
(('3', '54', '54', '54', '54', '309', '3'), 5)
(('265', '168', '168', '168', '265', '265', '265'), 5)
(('3', '265', '168', '265', '168', '168', '3'), 5)
(('3', '3', '168', '168', '265', '168', '168'), 5)
(('3', '168', '265', '3', '168', '265', '168'), 5)
(('168', '3', '265', '3', '265', '168', '168'), 5)
(('192', '33', '5', '197', '192', '6', '33'), 5)
(('168', '265', '43', '168', '3', '265', '168'), 5)
(('265', '265', '168', '168', '3', '168', '265'), 5)
(('6', '192', '192', '243', '125', '125', '125'), 5)
(('3', '168', '265', '3', '168', '3', '168'), 5)
(('309', '54', '54', '3', '54', '54', '309'), 5)
(('3', '265', '168', '168', '168', '3', '168'), 5)
(('174', '174', '174', '174', '11', '45', '33'), 5)
(('3', '265', '3', '168', '168', '168', '168'), 5)
(('168', '265', '3', '168', '265', '265', '168'), 5)
(('11', '45', '33', '192', '33', '5', '197'), 5)
(('265', '265', '265', '265', '168', '265', '168'), 5)
(('265', '168', '168', '265', '3', '168', '3'), 5)
(('174', '175', '191', '122', '268', '45', '45'), 5)
(('168', '265', '168', '265', '3', '265', '168'), 5)
(('168', '168', '265', '3', '168', '3', '265'), 5)
(('3', '54', '54', '309', '3', '54', '54'), 5)
(('168', '168', '168', '146', '168', '168', '168'), 5)
(('192', '243', '125', '125', '125', '125', '125'), 5)
(('168', '3', '265', '3', '168', '168', '168'), 5)
(('5', '197', '192', '3', '3', '6', '91'), 5)
(('91', '258', '311', '240', '240', '174', '174'), 5)
(('168', '3', '168', '3', '168', '265', '3'), 5)
(('168', '265', '168', '168', '168', '102', '168'), 5)
(('3', '3', '3', '3', '168', '168', '168'), 5)
(('45', '5', '197', '192', '3', '3', '6'), 5)
(('168', '168', '265', '102', '168', '168', '168'), 5)
(('54', '309', '54', '54', '54', '309', '309'), 5)
(('168', '3', '3', '168', '265', '265', '168'), 5)
(('168', '265', '265', '168', '265', '168', '3'), 5)
(('265', '168', '3', '265', '168', '265', '168'), 5)
(('240', '240', '174', '174', '175', '191', '122'), 5)
(('114', '162', '114', '114', '162', '114', '162'), 5)
(('3', '265', '168', '3', '168', '168', '168'), 5)
(('175', '174', '174', '174', '57', '175', '54'), 5)
(('3', '265', '168', '265', '265', '168', '168'), 5)
(('168', '265', '265', '3', '168', '168', '3'), 5)
(('125', '91', '258', '311', '240', '240', '174'), 5)
(('192', '192', '6', '192', '192', '243', '125'), 5)
(('3', '168', '168', '168', '265', '265', '3'), 5)
(('265', '168', '3', '168', '265', '168', '3'), 5)
(('3', '265', '168', '265', '3', '168', '265'), 4)
(('265', '3', '168', '168', '168', '3', '265'), 4)
(('114', '114', '162', '114', '162', '162', '114'), 4)
(('168', '168', '265', '265', '3', '265', '3'), 4)
(('3', '168', '265', '265', '168', '168', '265'), 4)
(('309', '3', '54', '54', '309', '54', '309'), 4)
(('168', '265', '265', '265', '265', '168', '265'), 4)
(('265', '265', '168', '168', '3', '265', '3'), 4)
(('3', '3', '168', '168', '168', '265', '3'), 4)
(('265', '265', '168', '168', '168', '3', '3'), 4)
(('168', '168', '168', '3', '3', '265', '168'), 4)
(('168', '168', '3', '168', '265', '168', '3'), 4)
(('3', '168', '168', '265', '3', '168', '3'), 4)
(('168', '3', '168', '3', '168', '3', '3'), 4)
(('168', '168', '265', '168', '168', '168', '102'), 4)
(('265', '168', '3', '3', '168', '265', '168'), 4)
(('168', '168', '3', '265', '3', '168', '168'), 4)
(('168', '3', '168', '168', '265', '168', '3'), 4)
(('3', '168', '265', '168', '3', '265', '168'), 4)
(('3', '3', '168', '168', '3', '265', '168'), 4)
(('168', '3', '265', '168', '168', '3', '3'), 4)
(('168', '168', '168', '3', '168', '168', '146'), 4)
(('168', '3', '3', '168', '168', '168', '265'), 4)
(('54', '54', '3', '54', '54', '3', '54'), 4)
(('3', '54', '54', '309', '54', '309', '54'), 4)
(('3', '168', '3', '265', '3', '265', '168'), 4)
(('265', '168', '168', '3', '168', '3', '3'), 4)
(('168', '168', '3', '3', '3', '168', '265'), 4)
(('168', '168', '146', '168', '168', '168', '265'), 4)
(('54', '54', '309', '309', '309', '309', '309'), 4)
(('265', '168', '265', '168', '3', '3', '168'), 4)
(('3', '168', '265', '168', '265', '265', '168'), 4)
(('265', '168', '265', '265', '3', '168', '265'), 4)
(('168', '168', '3', '265', '168', '3', '265'), 4)
(('3', '265', '168', '168', '168', '265', '168'), 4)
(('265', '265', '265', '3', '265', '168', '168'), 4)
(('3', '168', '168', '3', '265', '168', '168'), 4)
(('265', '265', '265', '265', '168', '265', '265'), 4)
(('3', '168', '168', '3', '168', '265', '3'), 4)
(('3', '168', '168', '265', '168', '3', '168'), 4)
(('168', '3', '265', '168', '3', '3', '168'), 4)
(('265', '265', '168', '265', '168', '168', '3'), 4)
(('168', '265', '168', '265', '3', '168', '3'), 4)
(('265', '168', '265', '265', '168', '265', '265'), 4)
(('265', '168', '168', '3', '265', '3', '168'), 4)
(('3', '168', '3', '168', '168', '265', '168'), 4)
(('265', '168', '3', '168', '265', '3', '168'), 4)
(('3', '265', '265', '265', '168', '3', '168'), 4)
(('265', '3', '265', '3', '265', '168', '168'), 4)
(('114', '162', '114', '162', '114', '162', '114'), 4)
(('54', '54', '309', '54', '309', '309', '309'), 4)
(('168', '265', '265', '265', '168', '265', '3'), 4)
(('168', '3', '168', '168', '168', '265', '3'), 4)
(('265', '265', '168', '3', '168', '168', '3'), 4)
(('265', '265', '265', '265', '265', '265', '265'), 4)
(('265', '168', '168', '168', '102', '168', '168'), 4)
(('168', '168', '3', '265', '3', '3', '168'), 4)
(('309', '54', '309', '54', '309', '309', '54'), 4)
(('3', '168', '168', '265', '265', '265', '168'), 4)
(('3', '168', '168', '265', '3', '168', '265'), 4)
(('168', '168', '168', '168', '3', '3', '265'), 4)
(('3', '168', '43', '168', '168', '168', '168'), 4)
(('265', '102', '168', '168', '168', '168', '168'), 4)
(('168', '168', '265', '265', '265', '3', '3'), 4)
(('54', '309', '54', '309', '54', '309', '309'), 4)
(('168', '3', '168', '168', '3', '3', '3'), 4)
(('168', '265', '3', '3', '168', '168', '3'), 4)
(('142', '3', '265', '142', '3', '3', '142'), 4)
(('265', '265', '168', '3', '265', '168', '265'), 4)
(('265', '168', '168', '3', '265', '265', '265'), 4)
(('265', '3', '265', '3', '168', '168', '168'), 4)
(('265', '265', '168', '168', '265', '265', '3'), 4)
(('168', '265', '3', '168', '3', '168', '265'), 4)
(('168', '3', '168', '265', '265', '168', '3'), 4)
(('3', '265', '265', '168', '265', '168', '168'), 4)
(('309', '54', '54', '54', '309', '309', '54'), 4)
(('168', '168', '3', '168', '168', '265', '3'), 4)
(('168', '3', '265', '265', '168', '168', '3'), 4)
(('3', '3', '3', '168', '168', '3', '168'), 4)
(('168', '168', '168', '3', '265', '3', '168'), 4)
(('3', '265', '265', '3', '265', '168', '168'), 4)
(('168', '168', '3', '265', '168', '265', '3'), 4)
(('3', '265', '168', '168', '265', '265', '168'), 4)
(('265', '168', '168', '3', '168', '265', '265'), 4)
(('309', '3', '54', '54', '309', '3', '54'), 4)
(('3', '265', '168', '168', '168', '3', '265'), 4)
(('142', '142', '142', '142', '142', '142', '142'), 4)
(('309', '309', '54', '309', '309', '54', '54'), 4)
(('265', '3', '265', '168', '265', '265', '168'), 4)
(('168', '265', '265', '3', '265', '265', '265'), 4)
(('168', '3', '3', '168', '3', '265', '168'), 4)
(('168', '3', '168', '265', '168', '3', '265'), 4)
(('3', '3', '168', '168', '3', '168', '265'), 4)
(('54', '3', '54', '54', '309', '309', '54'), 4)
(('265', '3', '3', '168', '265', '168', '168'), 4)
(('168', '265', '168', '265', '43', '168', '3'), 4)
(('3', '168', '265', '265', '265', '265', '168'), 4)
(('3', '6', '91', '5', '197', '192', '192'), 4)
(('168', '168', '168', '168', '102', '265', '168'), 4)
(('265', '3', '265', '168', '168', '168', '265'), 4)
(('168', '265', '3', '265', '168', '265', '168'), 4)
(('168', '265', '3', '3', '265', '3', '168'), 4)
(('168', '168', '265', '168', '146', '168', '168'), 4)
(('168', '3', '168', '265', '265', '265', '168'), 4)
(('309', '54', '309', '54', '54', '309', '309'), 4)
(('265', '168', '168', '168', '265', '3', '265'), 4)
(('3', '168', '168', '168', '3', '168', '265'), 4)
(('168', '265', '265', '3', '168', '265', '265'), 4)
(('168', '43', '43', '168', '265', '168', '168'), 4)
(('168', '168', '168', '3', '3', '168', '3'), 4)
(('54', '309', '3', '309', '54', '54', '54'), 4)
(('265', '168', '265', '168', '168', '3', '3'), 4)
(('3', '265', '265', '3', '168', '168', '168'), 4)
(('168', '3', '168', '265', '265', '168', '168'), 4)
(('309', '309', '54', '309', '54', '309', '54'), 4)
(('309', '309', '309', '309', '309', '309', '309'), 4)
(('265', '168', '265', '43', '168', '3', '265'), 4)
(('265', '265', '3', '168', '265', '168', '168'), 4)
(('168', '168', '265', '168', '265', '3', '3'), 4)
(('309', '309', '54', '309', '54', '54', '309'), 4)
(('168', '265', '3', '168', '265', '168', '265'), 4)
(('265', '168', '168', '265', '168', '3', '3'), 4)
(('3', '168', '3', '168', '3', '168', '3'), 4)
(('114', '162', '162', '114', '162', '114', '114'), 4)
(('265', '265', '265', '265', '265', '168', '265'), 4)
(('309', '309', '3', '54', '54', '54', '54'), 4)
(('43', '168', '168', '168', '168', '168', '168'), 4)
(('3', '168', '168', '168', '265', '168', '3'), 4)
(('3', '168', '168', '3', '265', '168', '265'), 4)
(('265', '168', '168', '168', '3', '265', '3'), 4)
(('142', '142', '142', '142', '142', '175', '142'), 4)
(('265', '168', '168', '265', '265', '265', '265'), 4)
(('265', '168', '102', '168', '168', '168', '168'), 4)
(('265', '168', '168', '3', '265', '168', '265'), 4)
(('3', '54', '54', '54', '309', '54', '309'), 4)
(('265', '3', '168', '265', '265', '168', '168'), 4)
(('168', '265', '265', '3', '168', '168', '168'), 4)
(('265', '168', '168', '265', '43', '168', '168'), 4)
(('114', '162', '114', '114', '162', '162', '114'), 4)
(('168', '3', '168', '168', '168', '3', '3'), 4)
(('265', '3', '168', '265', '3', '168', '265'), 4)
(('3', '3', '168', '265', '3', '3', '168'), 4)
(('168', '168', '265', '168', '265', '265', '3'), 4)
(('3', '265', '3', '265', '168', '168', '168'), 4)
(('168', '3', '3', '265', '265', '168', '168'), 4)
(('168', '265', '168', '102', '168', '168', '168'), 4)
(('43', '168', '168', '168', '265', '168', '168'), 4)
(('168', '3', '3', '168', '168', '265', '168'), 4)
(('3', '168', '265', '3', '265', '168', '168'), 4)
(('168', '168', '3', '265', '168', '265', '265'), 4)
(('168', '168', '265', '3', '168', '168', '3'), 4)
(('3', '168', '3', '3', '168', '3', '168'), 4)
(('265', '168', '265', '265', '168', '3', '3'), 4)
(('54', '309', '309', '309', '54', '54', '54'), 4)
(('168', '3', '265', '168', '168', '3', '168'), 4)
(('168', '265', '3', '168', '168', '3', '265'), 4)
(('54', '309', '54', '3', '54', '54', '3'), 4)
(('54', '54', '54', '309', '3', '54', '309'), 4)
(('265', '168', '265', '265', '265', '265', '265'), 4)
(('168', '3', '265', '168', '168', '265', '265'), 4)
(('309', '54', '309', '309', '54', '309', '54'), 4)
(('168', '168', '168', '265', '265', '3', '3'), 4)
(('265', '265', '168', '265', '265', '265', '168'), 4)
(('168', '168', '3', '265', '265', '3', '168'), 4)
(('265', '265', '3', '265', '3', '168', '168'), 4)
(('168', '168', '265', '168', '3', '3', '265'), 4)
(('265', '265', '265', '3', '168', '168', '168'), 4)
(('265', '168', '265', '168', '265', '3', '168'), 4)
(('3', '168', '265', '168', '168', '265', '3'), 4)
(('3', '168', '3', '3', '168', '168', '168'), 4)
(('54', '309', '3', '54', '54', '309', '3'), 4)
(('3', '168', '3', '168', '168', '265', '3'), 4)
(('309', '54', '54', '309', '309', '309', '54'), 4)
(('168', '265', '168', '3', '3', '168', '265'), 4)
(('168', '265', '265', '168', '3', '3', '3'), 4)
(('168', '168', '168', '3', '3', '3', '265'), 4)
(('54', '54', '54', '309', '309', '3', '54'), 4)
(('168', '265', '265', '168', '168', '3', '265'), 4)
(('114', '114', '162', '114', '114', '162', '162'), 4)
(('168', '3', '3', '168', '265', '168', '168'), 4)
(('265', '265', '168', '168', '3', '168', '3'), 4)
(('3', '3', '6', '91', '5', '197', '192'), 4)
(('168', '168', '168', '3', '265', '265', '265'), 4)
(('265', '168', '265', '168', '168', '265', '265'), 4)
(('168', '265', '265', '265', '3', '168', '168'), 4)
(('168', '265', '265', '3', '265', '3', '265'), 4)
(('168', '265', '168', '168', '265', '3', '265'), 4)
(('168', '3', '3', '168', '3', '168', '168'), 4)
(('3', '168', '3', '168', '265', '3', '168'), 4)
(('168', '265', '265', '168', '265', '3', '168'), 4)
(('168', '3', '3', '168', '168', '265', '3'), 4)
(('192', '3', '3', '6', '91', '5', '197'), 4)
(('168', '265', '3', '265', '265', '265', '168'), 4)
(('3', '168', '168', '168', '265', '3', '3'), 4)
(('168', '146', '168', '168', '168', '146', '168'), 4)
(('3', '3', '168', '3', '265', '168', '265'), 4)
(('3', '168', '168', '3', '3', '168', '3'), 4)
(('3', '3', '265', '265', '168', '168', '168'), 4)
(('168', '265', '43', '168', '168', '3', '3'), 4)
(('168', '168', '265', '265', '168', '265', '265'), 4)
(('168', '146', '168', '265', '168', '168', '168'), 4)
(('3', '3', '3', '3', '3', '168', '168'), 4)
(('102', '168', '265', '168', '168', '265', '168'), 4)
(('168', '168', '102', '168', '168', '168', '265'), 4)
(('168', '265', '168', '3', '168', '265', '3'), 4)
(('265', '265', '3', '265', '168', '168', '168'), 4)
(('265', '168', '265', '3', '168', '3', '168'), 4)
(('265', '168', '3', '3', '168', '3', '265'), 4)
(('168', '3', '265', '168', '3', '168', '265'), 4)
(('265', '3', '168', '265', '265', '168', '265'), 4)
(('168', '265', '3', '3', '168', '265', '265'), 4)
(('168', '168', '3', '265', '265', '265', '168'), 4)
(('168', '168', '265', '3', '265', '3', '168'), 4)
(('3', '3', '168', '168', '168', '3', '265'), 4)
(('168', '168', '168', '168', '168', '102', '265'), 4)
(('3', '168', '168', '168', '168', '265', '3'), 4)
(('168', '168', '168', '102', '168', '168', '265'), 4)
(('3', '265', '3', '265', '168', '168', '3'), 4)
(('3', '168', '3', '3', '168', '265', '265'), 4)
(('265', '168', '265', '265', '265', '3', '168'), 4)
(('265', '168', '3', '3', '168', '168', '3'), 4)
(('265', '168', '3', '168', '265', '265', '168'), 3)
(('168', '146', '168', '168', '168', '168', '168'), 3)
(('3', '265', '3', '168', '3', '265', '168'), 3)
