(('3', '3', '3', '3', '3', '3', '3'), 18000)
(('78', '168', '78', '102', '168', '3', '168'), 5)
(('102', '221', '221', '142', '4', '221', '78'), 5)
(('195', '195', '3', '45', '3', '6', '3'), 5)
(('4', '78', '4', '91', '6', '78', '78'), 5)
(('4', '78', '4', '78', '4', '91', '6'), 5)
(('5', '54', '140', '197', '221', '4', '6'), 5)
(('195', '5', '195', '195', '195', '5', '195'), 5)
(('91', '102', '168', '54', '102', '6', '265'), 5)
(('146', '168', '146', '146', '168', '146', '146'), 5)
(('91', '91', '5', '91', '91', '5', '91'), 5)
(('175', '195', '120', '175', '175', '175', '175'), 5)
(('125', '125', '125', '125', '240', '91', '6'), 5)
(('4', '78', '168', '78', '102', '78', '168'), 5)
(('195', '195', '3', '45', '140', '140', '6'), 5)
(('33', '33', '33', '33', '91', '33', '33'), 5)
(('196', '195', '195', '196', '10', '6', '195'), 5)
(('125', '125', '125', '258', '311', '240', '240'), 5)
(('4', '6', '91', '10', '10', '91', '4'), 5)
(('102', '6', '102', '102', '6', '102', '102'), 5)
(('265', '265', '265', '265', '265', '168', '3'), 5)
(('6', '6', '168', '4', '240', '168', '42'), 5)
(('7', '7', '142', '7', '142', '7', '7'), 5)
(('3', '45', '3', '6', '3', '6', '3'), 5)
(('4', '4', '4', '4', '6', '91', '4'), 5)
(('240', '78', '78', '265', '240', '78', '265'), 5)
(('240', '240', '196', '240', '240', '196', '240'), 5)
(('6', '195', '195', '195', '240', '5', '3'), 5)
(('168', '3', '168', '168', '3', '3', '3'), 5)
(('174', '174', '174', '45', '45', '13', '5'), 5)
(('192', '192', '6', '195', '195', '195', '5'), 5)
(('195', '5', '54', '54', '54', '54', '175'), 5)
(('5', '197', '192', '3', '140', '3', '140'), 5)
(('195', '6', '6', '6', '6', '195', '5'), 5)
(('3', '140', '140', '6', '195', '195', '140'), 5)
(('192', '6', '195', '195', '195', '5', '5'), 5)
(('45', '45', '175', '175', '175', '175', '45'), 5)
(('45', '3', '6', '195', '5', '3', '3'), 5)
(('3', '4', '3', '4', '3', '4', '33'), 5)
(('191', '122', '45', '45', '199', '102', '102'), 5)
(('195', '195', '195', '195', '45', '3', '6'), 5)
(('191', '45', '175', '5', '54', '140', '3'), 5)
(('168', '240', '168', '240', '3', '240', '240'), 5)
(('240', '240', '240', '240', '78', '240', '33'), 5)
(('102', '221', '221', '221', '102', '201', '202'), 5)
(('265', '265', '265', '265', '265', '140', '4'), 5)
(('78', '195', '5', '221', '197', '3', '3'), 5)
(('3', '6', '91', '45', '64', '78', '45'), 5)
(('45', '3', '45', '45', '3', '6', '91'), 5)
(('45', '175', '5', '54', '140', '3', '140'), 5)
(('140', '140', '6', '195', '195', '195', '45'), 5)
(('45', '45', '45', '3', '45', '3', '45'), 5)
(('45', '45', '45', '45', '45', '168', '146'), 5)
(('174', '175', '174', '175', '4', '175', '175'), 5)
(('240', '240', '240', '195', '240', '240', '240'), 5)
(('5', '5', '5', '5', '5', '5', '3'), 5)
(('5', '197', '78', '265', '240', '240', '240'), 5)
(('1', '252', '252', '252', '1', '1', '1'), 5)
(('240', '240', '240', '5', '197', '78', '265'), 5)
(('78', '175', '175', '4', '142', '3', '142'), 5)
(('221', '45', '141', '195', '141', '6', '33'), 5)
(('196', '5', '3', '6', '85', '195', '196'), 5)
(('6', '78', '78', '4', '5', '197', '192'), 5)
(('240', '240', '240', '196', '240', '240', '196'), 5)
(('3', '3', '6', '140', '140', '6', '195'), 5)
(('3', '7', '240', '5', '197', '192', '6'), 5)
(('265', '240', '240', '240', '240', '265', '265'), 5)
(('3', '6', '3', '6', '5', '3', '6'), 5)
(('265', '265', '19', '4', '265', '4', '78'), 5)
(('201', '195', '201', '5', '221', '6', '221'), 5)
(('78', '5', '3', '6', '78', '78', '196'), 5)
(('3', '6', '91', '91', '45', '45', '45'), 5)
(('3', '6', '3', '195', '3', '3', '3'), 5)
(('120', '114', '195', '120', '114', '195', '120'), 5)
(('195', '33', '195', '33', '195', '33', '33'), 5)
(('240', '240', '265', '265', '19', '3', '78'), 5)
(('240', '240', '240', '78', '240', '33', '195'), 5)
(('174', '13', '175', '54', '175', '174', '175'), 5)
(('102', '102', '78', '168', '78', '102', '4'), 5)
(('33', '195', '33', '195', '33', '33', '195'), 5)
(('125', '258', '311', '240', '240', '174', '174'), 5)
(('3', '45', '3', '45', '45', '45', '45'), 5)
(('140', '3', '140', '3', '140', '3', '125'), 5)
(('195', '195', '5', '3', '140', '140', '6'), 5)
(('140', '6', '195', '195', '195', '240', '5'), 5)
(('221', '168', '146', '3', '168', '3', '3'), 5)
(('168', '146', '3', '3', '265', '168', '168'), 5)
(('91', '6', '5', '220', '220', '6', '5'), 5)
(('168', '240', '3', '6', '6', '78', '78'), 5)
(('195', '195', '195', '195', '120', '114', '120'), 5)
(('221', '6', '221', '63', '6', '195', '195'), 5)
(('3', '3', '265', '168', '168', '265', '78'), 5)
(('3', '3', '175', '54', '140', '3', '3'), 5)
(('168', '102', '6', '6', '168', '240', '240'), 5)
(('221', '197', '192', '3', '6', '7', '91'), 5)
(('45', '91', '6', '5', '220', '220', '6'), 5)
(('265', '240', '240', '196', '78', '240', '240'), 5)
(('192', '3', '3', '6', '91', '60', '5'), 5)
(('3', '140', '3', '3', '6', '91', '78'), 5)
(('125', '125', '125', '125', '258', '311', '240'), 5)
(('5', '6', '6', '195', '5', '5', '5'), 5)
(('3', '3', '3', '3', '3', '3', '7'), 5)
(('45', '199', '200', '201', '202', '175', '13'), 5)
(('3', '3', '3', '3', '7', '240', '5'), 5)
(('265', '102', '265', '168', '265', '102', '102'), 5)
(('102', '168', '168', '102', '168', '102', '6'), 5)
(('78', '78', '168', '78', '102', '78', '168'), 5)
(('265', '265', '265', '265', '140', '4', '265'), 5)
(('142', '4', '6', '13', '30', '4', '3'), 5)
(('3', '3', '5', '197', '3', '3', '6'), 5)
(('6', '54', '195', '201', '195', '201', '5'), 5)
(('240', '240', '78', '240', '265', '102', '102'), 5)
(('265', '265', '265', '4', '265', '265', '265'), 5)
(('197', '4', '240', '78', '265', '240', '240'), 5)
(('240', '240', '78', '33', '195', '196', '78'), 5)
(('309', '3', '309', '3', '54', '54', '54'), 5)
(('5', '5', '5', '6', '6', '195', '5'), 5)
(('168', '102', '102', '168', '6', '6', '168'), 5)
(('240', '265', '240', '221', '265', '140', '3'), 5)
(('78', '78', '240', '265', '240', '78', '78'), 5)
(('3', '3', '3', '180', '180', '6', '91'), 5)
(('141', '196', '195', '5', '141', '141', '196'), 5)
(('4', '91', '6', '78', '78', '4', '5'), 5)
(('195', '5', '221', '221', '3', '45', '45'), 5)
(('195', '5', '197', '192', '4', '6', '91'), 5)
(('3', '168', '146', '3', '168', '168', '3'), 5)
(('174', '174', '174', '174', '6', '63', '6'), 5)
(('6', '195', '5', '3', '197', '192', '192'), 5)
(('196', '19', '196', '196', '196', '196', '196'), 5)
(('78', '265', '240', '240', '240', '240', '33'), 5)
(('3', '45', '6', '195', '42', '54', '140'), 5)
(('3', '6', '3', '6', '3', '6', '3'), 5)
(('91', '122', '4', '78', '4', '78', '4'), 5)
(('240', '240', '195', '240', '240', '240', '195'), 5)
(('102', '265', '265', '265', '168', '265', '102'), 5)
(('195', '91', '195', '5', '221', '197', '192'), 5)
(('180', '180', '180', '180', '78', '240', '240'), 5)
(('3', '3', '3', '3', '221', '6', '221'), 5)
(('6', '6', '6', '5', '6', '6', '6'), 5)
(('6', '195', '6', '6', '6', '6', '195'), 5)
(('3', '19', '3', '3', '19', '19', '19'), 5)
(('221', '221', '197', '140', '3', '221', '221'), 5)
(('19', '4', '265', '4', '78', '78', '265'), 5)
(('5', '60', '197', '192', '3', '3', '6'), 5)
(('197', '78', '265', '240', '240', '240', '3'), 5)
(('195', '91', '91', '192', '45', '195', '5'), 5)
(('192', '140', '140', '197', '140', '3', '140'), 5)
(('78', '265', '240', '78', '240', '78', '219'), 5)
(('195', '5', '141', '141', '196', '195', '195'), 5)
(('265', '102', '102', '33', '5', '3', '6'), 5)
(('120', '6', '6', '175', '174', '175', '4'), 5)
(('221', '221', '265', '265', '240', '265', '240'), 5)
(('3', '3', '3', '6', '195', '3', '3'), 5)
(('175', '174', '13', '175', '54', '175', '174'), 5)
(('195', '5', '5', '5', '197', '192', '3'), 5)
(('3', '3', '6', '91', '201', '102', '102'), 5)
(('195', '195', '195', '195', '168', '4', '4'), 5)
(('45', '6', '196', '195', '5', '221', '221'), 5)
(('265', '240', '221', '265', '140', '3', '265'), 5)
(('102', '78', '78', '42', '160', '159', '120'), 5)
(('4', '6', '3', '4', '13', '142', '3'), 5)
(('174', '174', '174', '175', '174', '175', '4'), 5)
(('4', '4', '265', '265', '265', '4', '6'), 5)
(('5', '140', '27', '174', '27', '221', '3'), 5)
(('33', '195', '33', '195', '33', '195', '78'), 5)
(('265', '265', '240', '240', '265', '265', '265'), 5)
(('3', '3', '6', '91', '91', '45', '45'), 5)
(('221', '221', '221', '221', '221', '102', '168'), 5)
(('119', '174', '175', '175', '175', '120', '175'), 5)
(('3', '102', '102', '168', '102', '168', '102'), 5)
(('195', '195', '5', '3', '3', '6', '195'), 5)
(('195', '195', '5', '5', '197', '192', '3'), 5)
(('122', '4', '78', '4', '78', '4', '78'), 5)
(('3', '3', '45', '3', '3', '3', '195'), 5)
(('3', '45', '45', '3', '6', '91', '45'), 5)
(('65', '174', '191', '45', '175', '5', '54'), 5)
(('45', '45', '3', '45', '45', '3', '6'), 5)
(('175', '175', '45', '45', '175', '175', '175'), 5)
(('3', '168', '3', '3', '3', '168', '146'), 5)
(('146', '168', '146', '168', '146', '3', '3'), 5)
(('3', '3', '3', '45', '6', '195', '42'), 5)
(('175', '120', '175', '7', '175', '7', '119'), 5)
(('174', '174', '174', '174', '175', '174', '122'), 5)
(('195', '33', '33', '195', '33', '195', '33'), 5)
(('5', '175', '175', '175', '175', '175', '175'), 5)
(('6', '6', '6', '195', '5', '3', '6'), 5)
(('4', '4', '4', '4', '168', '4', '3'), 5)
(('168', '265', '265', '168', '168', '265', '78'), 5)
(('5', '3', '33', '3', '6', '33', '195'), 5)
(('54', '54', '54', '54', '175', '175', '174'), 5)
(('168', '146', '168', '146', '168', '146', '3'), 5)
(('91', '45', '174', '174', '174', '174', '174'), 5)
(('3', '5', '54', '140', '197', '63', '6'), 5)
(('6', '6', '11', '45', '33', '192', '33'), 5)
(('102', '3', '168', '3', '102', '168', '102'), 5)
(('91', '91', '91', '91', '91', '91', '5'), 5)
(('197', '192', '140', '197', '91', '6', '206'), 5)
(('195', '195', '195', '195', '45', '3', '3'), 5)
(('195', '195', '195', '195', '195', '195', '192'), 5)
(('240', '195', '240', '240', '240', '195', '240'), 5)
(('3', '6', '91', '102', '221', '221', '221'), 5)
(('168', '265', '168', '265', '265', '168', '265'), 5)
(('102', '168', '168', '102', '102', '6', '6'), 5)
(('6', '6', '195', '5', '5', '6', '6'), 5)
(('45', '199', '102', '102', '221', '221', '201'), 5)
(('6', '195', '195', '140', '140', '6', '3'), 5)
(('78', '78', '78', '78', '3', '265', '168'), 5)
(('3', '3', '265', '3', '3', '265', '3'), 5)
(('91', '6', '78', '78', '4', '5', '197'), 5)
(('78', '4', '78', '4', '91', '6', '78'), 5)
(('42', '120', '6', '174', '174', '7', '3'), 5)
(('3', '6', '114', '195', '195', '195', '195'), 5)
(('175', '174', '175', '175', '3', '175', '175'), 5)
(('6', '6', '6', '5', '3', '6', '3'), 5)
(('265', '168', '265', '102', '3', '265', '168'), 5)
(('19', '19', '3', '19', '3', '3', '19'), 5)
(('196', '40', '196', '195', '5', '141', '141'), 5)
(('140', '6', '195', '195', '3', '140', '140'), 5)
(('120', '6', '221', '197', '192', '3', '7'), 5)
(('4', '142', '3', '38', '78', '175', '175'), 5)
(('6', '6', '5', '6', '6', '3', '6'), 5)
(('195', '195', '195', '5', '195', '195', '3'), 5)
(('91', '201', '102', '102', '6', '102', '102'), 5)
(('195', '195', '195', '195', '196', '196', '195'), 5)
(('196', '195', '195', '195', '195', '195', '195'), 5)
(('54', '54', '54', '54', '175', '54', '54'), 5)
(('175', '3', '3', '175', '175', '175', '175'), 5)
(('3', '45', '3', '6', '3', '3', '3'), 5)
(('78', '168', '5', '197', '3', '6', '168'), 5)
(('3', '3', '3', '3', '5', '5', '5'), 5)
(('6', '6', '11', '11', '11', '11', '45'), 5)
(('265', '265', '265', '265', '5', '5', '5'), 5)
(('3', '3', '3', '3', '3', '3', '42'), 5)
(('196', '196', '196', '196', '196', '196', '19'), 5)
(('265', '240', '240', '240', '240', '33', '196'), 5)
(('142', '6', '7', '142', '7', '7', '142'), 5)
(('3', '195', '195', '3', '3', '6', '3'), 5)
(('221', '197', '140', '3', '221', '221', '221'), 5)
(('78', '5', '197', '3', '3', '6', '78'), 5)
(('221', '221', '221', '221', '63', '6', '4'), 5)
(('174', '174', '174', '174', '175', '174', '175'), 5)
(('5', '220', '5', '220', '5', '5', '5'), 5)
(('78', '78', '6', '195', '195', '91', '91'), 5)
(('168', '3', '168', '3', '168', '168', '3'), 5)
(('78', '4', '78', '4', '91', '78', '4'), 5)
(('265', '102', '265', '168', '265', '3', '201'), 5)
(('78', '78', '78', '6', '195', '195', '91'), 5)
(('54', '175', '175', '174', '174', '174', '174'), 5)
(('3', '6', '7', '91', '122', '4', '78'), 5)
(('102', '102', '102', '265', '102', '102', '102'), 5)
(('174', '175', '174', '175', '175', '3', '175'), 5)
(('265', '265', '19', '3', '78', '78', '265'), 5)
(('78', '78', '240', '240', '78', '78', '78'), 5)
(('143', '3', '195', '195', '195', '195', '3'), 5)
(('78', '4', '42', '120', '6', '3', '3'), 5)
(('197', '3', '3', '78', '78', '78', '78'), 5)
(('168', '168', '3', '168', '3', '3', '168'), 5)
(('125', '125', '125', '91', '175', '5', '6'), 5)
(('146', '168', '146', '168', '146', '146', '168'), 5)
(('168', '265', '102', '3', '265', '168', '3'), 5)
(('265', '102', '102', '102', '102', '265', '168'), 5)
(('197', '197', '192', '3', '140', '3', '3'), 5)
(('140', '3', '265', '221', '265', '265', '240'), 5)
(('3', '3', '78', '78', '78', '265', '265'), 5)
(('4', '42', '120', '6', '3', '3', '3'), 5)
(('174', '175', '54', '54', '54', '54', '54'), 5)
(('3', '3', '3', '63', '3', '3', '3'), 5)
(('240', '78', '240', '4', '240', '240', '4'), 5)
(('240', '240', '240', '240', '78', '78', '240'), 5)
(('174', '174', '174', '174', '174', '6', '63'), 5)
(('102', '168', '168', '168', '102', '168', '168'), 5)
(('5', '3', '3', '3', '6', '33', '195'), 5)
(('265', '265', '265', '265', '168', '3', '265'), 5)
(('195', '195', '195', '195', '42', '120', '6'), 5)
(('54', '54', '54', '175', '54', '54', '54'), 5)
(('140', '3', '3', '6', '195', '195', '3'), 5)
(('221', '197', '192', '4', '4', '140', '5'), 5)
(('78', '4', '78', '4', '5', '197', '197'), 5)
(('7', '119', '174', '175', '175', '175', '120'), 5)
(('3', '195', '195', '195', '3', '45', '3'), 5)
(('3', '3', '3', '3', '3', '221', '6'), 5)
(('197', '221', '197', '192', '140', '3', '3'), 5)
(('5', '192', '192', '125', '125', '125', '125'), 5)
(('195', '195', '120', '114', '42', '120', '6'), 5)
(('78', '240', '4', '240', '240', '4', '219'), 5)
(('265', '265', '4', '240', '240', '265', '221'), 5)
(('196', '78', '240', '240', '240', '196', '78'), 5)
(('3', '3', '3', '3', '3', '3', '174'), 5)
(('174', '174', '174', '174', '174', '174', '120'), 5)
(('195', '5', '195', '91', '78', '78', '78'), 5)
(('175', '7', '119', '174', '175', '175', '3'), 5)
(('221', '63', '195', '195', '195', '120', '114'), 5)
(('6', '91', '195', '195', '5', '197', '192'), 5)
(('175', '174', '175', '174', '175', '175', '175'), 5)
(('3', '6', '78', '78', '196', '195', '85'), 5)
(('5', '221', '6', '221', '63', '6', '42'), 5)
(('5', '221', '197', '3', '3', '78', '78'), 5)
(('125', '125', '125', '125', '125', '258', '311'), 5)
(('140', '4', '140', '4', '140', '4', '221'), 5)
(('45', '3', '6', '91', '45', '64', '78'), 5)
(('33', '265', '168', '265', '168', '265', '265'), 5)
(('33', '33', '33', '78', '33', '78', '33'), 5)
(('102', '3', '265', '168', '3', '265', '3'), 5)
(('140', '197', '63', '6', '221', '195', '195'), 5)
(('3', '6', '195', '140', '140', '6', '195'), 5)
(('78', '78', '195', '5', '221', '197', '3'), 5)
(('240', '196', '78', '240', '240', '240', '196'), 5)
(('5', '197', '192', '3', '45', '3', '45'), 5)
(('6', '6', '6', '195', '5', '5', '6'), 5)
(('5', '3', '6', '6', '195', '5', '5'), 5)
(('195', '33', '195', '33', '33', '195', '33'), 5)
(('7', '142', '7', '142', '7', '142', '142'), 5)
(('3', '265', '168', '265', '102', '3', '265'), 5)
(('168', '265', '78', '5', '4', '118', '6'), 5)
(('78', '140', '3', '78', '78', '5', '33'), 5)
(('3', '102', '168', '3', '3', '102', '3'), 5)
(('221', '221', '102', '265', '265', '265', '168'), 5)
(('91', '102', '221', '221', '221', '168', '146'), 5)
(('141', '141', '6', '5', '141', '141', '6'), 5)
(('91', '5', '221', '197', '192', '6', '5'), 5)
(('3', '19', '19', '19', '3', '3', '3'), 5)
(('102', '168', '265', '102', '265', '168', '102'), 5)
(('192', '45', '195', '5', '221', '197', '3'), 5)
(('141', '141', '45', '6', '5', '3', '3'), 5)
(('6', '221', '63', '4', '63', '6', '120'), 5)
(('192', '3', '3', '6', '91', '91', '45'), 5)
(('174', '45', '45', '13', '5', '197', '197'), 5)
(('91', '91', '91', '91', '91', '5', '91'), 5)
(('195', '5', '5', '197', '192', '4', '197'), 5)
(('265', '265', '265', '140', '4', '265', '265'), 5)
(('78', '240', '240', '78', '78', '78', '78'), 5)
(('195', '120', '114', '195', '195', '120', '114'), 5)
(('3', '3', '3', '6', '91', '201', '102'), 5)
(('102', '265', '102', '102', '102', '265', '102'), 5)
(('5', '221', '197', '192', '6', '45', '91'), 5)
(('3', '6', '3', '195', '195', '195', '195'), 5)
(('174', '174', '45', '45', '13', '5', '197'), 5)
(('168', '168', '168', '3', '168', '3', '3'), 5)
(('6', '221', '197', '192', '3', '6', '7'), 5)
(('54', '54', '54', '54', '54', '175', '175'), 5)
(('125', '125', '91', '45', '45', '5', '5'), 5)
(('192', '3', '3', '3', '3', '3', '45'), 5)
(('3', '45', '45', '45', '45', '45', '6'), 5)
(('3', '3', '3', '3', '3', '3', '180'), 5)
(('6', '6', '174', '174', '174', '7', '174'), 5)
(('240', '240', '240', '6', '78', '265', '240'), 5)
(('45', '141', '141', '45', '6', '5', '3'), 5)
(('6', '195', '196', '10', '5', '54', '140'), 5)
(('195', '195', '5', '197', '192', '197', '140'), 5)
(('4', '5', '221', '78', '5', '6', '9'), 5)
(('202', '199', '200', '33', '175', '175', '175'), 5)
(('6', '33', '195', '5', '3', '33', '3'), 5)
(('175', '175', '175', '175', '175', '175', '3'), 5)
(('45', '45', '45', '175', '175', '45', '175'), 5)
(('240', '265', '240', '78', '78', '240', '265'), 5)
(('4', '13', '195', '4', '4', '5', '5'), 5)
(('114', '195', '195', '120', '114', '195', '195'), 5)
(('6', '195', '5', '5', '5', '5', '5'), 5)
(('4', '78', '4', '78', '4', '91', '78'), 5)
(('195', '240', '240', '240', '195', '240', '240'), 5)
(('125', '125', '180', '125', '180', '125', '180'), 5)
(('175', '175', '175', '45', '175', '175', '45'), 5)
(('196', '196', '78', '265', '240', '240', '240'), 5)
(('6', '125', '195', '5', '197', '192', '3'), 5)
(('168', '168', '168', '146', '168', '146', '168'), 5)
(('292', '292', '3', '265', '265', '168', '292'), 5)
(('3', '4', '4', '4', '4', '4', '168'), 5)
(('140', '140', '6', '195', '195', '3', '140'), 5)
(('78', '42', '160', '159', '120', '168', '240'), 5)
(('146', '168', '3', '168', '168', '3', '3'), 5)
(('6', '91', '5', '221', '45', '141', '141'), 5)
(('265', '240', '240', '5', '5', '197', '78'), 5)
(('265', '265', '265', '168', '3', '265', '168'), 5)
(('4', '4', '4', '168', '4', '3', '168'), 5)
(('168', '168', '168', '3', '168', '168', '168'), 5)
(('168', '4', '168', '168', '3', '4', '168'), 5)
(('5', '3', '3', '3', '3', '6', '91'), 5)
(('102', '6', '6', '168', '168', '102', '168'), 5)
(('195', '195', '120', '114', '3', '6', '5'), 5)
(('3', '54', '140', '3', '3', '54', '140'), 5)
(('180', '180', '240', '240', '180', '180', '180'), 5)
(('180', '180', '180', '180', '180', '91', '91'), 5)
(('6', '3', '6', '3', '3', '3', '3'), 5)
(('3', '140', '3', '140', '3', '125', '3'), 5)
(('78', '5', '197', '192', '3', '3', '6'), 5)
(('196', '196', '4', '78', '265', '240', '240'), 5)
(('5', '197', '221', '197', '192', '140', '3'), 5)
(('5', '3', '3', '3', '6', '45', '195'), 5)
(('180', '180', '180', '240', '240', '180', '180'), 5)
(('195', '5', '3', '3', '3', '6', '33'), 5)
(('45', '45', '199', '102', '102', '221', '221'), 5)
(('85', '85', '195', '85', '195', '85', '195'), 5)
(('168', '4', '168', '42', '168', '3', '102'), 5)
(('220', '220', '220', '220', '220', '220', '6'), 5)
(('13', '175', '54', '175', '174', '175', '54'), 5)
(('168', '168', '3', '3', '168', '3', '3'), 5)
(('3', '3', '6', '91', '102', '221', '221'), 5)
(('54', '54', '195', '5', '54', '54', '54'), 5)
(('199', '200', '201', '202', '175', '13', '45'), 5)
(('265', '19', '4', '265', '4', '78', '78'), 5)
(('4', '3', '168', '4', '3', '168', '168'), 5)
(('102', '102', '265', '102', '102', '102', '265'), 5)
(('175', '120', '175', '3', '7', '175', '175'), 5)
(('1', '1', '252', '252', '252', '1', '1'), 5)
(('45', '45', '3', '6', '91', '45', '64'), 5)
(('78', '240', '265', '240', '78', '78', '240'), 5)
(('221', '221', '221', '102', '201', '202', '201'), 5)
(('120', '175', '3', '7', '175', '175', '175'), 5)
(('3', '265', '168', '3', '265', '265', '168'), 5)
(('240', '265', '265', '19', '3', '78', '78'), 5)
(('6', '3', '45', '45', '45', '45', '45'), 5)
(('63', '6', '221', '195', '195', '195', '195'), 5)
(('91', '195', '5', '221', '197', '192', '91'), 5)
(('220', '6', '195', '195', '195', '5', '197'), 5)
(('196', '196', '195', '195', '196', '196', '196'), 5)
(('168', '102', '221', '221', '142', '4', '221'), 5)
(('197', '192', '3', '3', '6', '91', '60'), 5)
(('196', '78', '196', '78', '196', '78', '196'), 5)
(('78', '265', '240', '240', '240', '33', '195'), 5)
(('265', '78', '5', '4', '118', '6', '78'), 5)
(('195', '196', '10', '6', '195', '196', '40'), 5)
(('6', '91', '201', '102', '102', '6', '102'), 5)
(('195', '5', '221', '197', '3', '3', '78'), 5)
(('3', '6', '91', '78', '4', '42', '120'), 5)
(('4', '4', '4', '4', '195', '195', '195'), 5)
(('6', '78', '78', '168', '102', '78', '168'), 5)
(('33', '33', '140', '33', '33', '33', '33'), 5)
(('6', '5', '197', '3', '6', '6', '6'), 5)
(('3', '3', '3', '19', '3', '19', '3'), 5)
(('120', '6', '3', '6', '6', '6', '142'), 5)
(('33', '33', '3', '33', '33', '33', '3'), 5)
(('10', '195', '5', '140', '3', '195', '3'), 5)
(('265', '168', '168', '265', '78', '78', '265'), 5)
(('196', '196', '196', '196', '196', '196', '85'), 5)
(('122', '45', '45', '199', '102', '102', '221'), 5)
(('301', '301', '301', '301', '6', '301', '301'), 5)
(('175', '191', '122', '45', '45', '199', '102'), 5)
(('221', '174', '11', '45', '221', '221', '221'), 5)
(('6', '3', '6', '3', '3', '6', '195'), 5)
(('196', '78', '265', '240', '240', '78', '265'), 5)
(('3', '3', '6', '91', '5', '221', '45'), 5)
(('91', '195', '5', '221', '197', '192', '45'), 5)
(('19', '19', '19', '19', '19', '3', '19'), 5)
(('102', '78', '168', '78', '78', '168', '78'), 5)
(('175', '175', '174', '174', '174', '174', '174'), 5)
(('5', '195', '5', '195', '91', '78', '4'), 5)
(('6', '3', '3', '3', '3', '3', '45'), 5)
(('6', '13', '30', '4', '3', '4', '13'), 5)
(('78', '3', '3', '3', '3', '78', '3'), 5)
(('221', '6', '195', '196', '10', '5', '54'), 5)
(('221', '265', '265', '240', '265', '240', '221'), 5)
(('3', '6', '175', '174', '175', '174', '175'), 5)
(('3', '168', '3', '168', '102', '102', '168'), 5)
(('6', '6', '78', '78', '168', '102', '78'), 5)
(('192', '4', '4', '4', '4', '140', '4'), 5)
(('78', '6', '195', '195', '91', '91', '192'), 5)
(('265', '240', '240', '240', '5', '197', '78'), 5)
(('33', '33', '33', '33', '33', '195', '5'), 5)
(('78', '78', '42', '160', '159', '120', '168'), 5)
(('140', '140', '6', '195', '195', '195', '140'), 5)
(('240', '240', '240', '240', '196', '78', '240'), 5)
(('120', '114', '3', '6', '5', '221', '6'), 5)
(('168', '3', '3', '168', '168', '168', '3'), 5)
(('19', '19', '19', '19', '3', '19', '3'), 5)
(('119', '174', '175', '175', '175', '175', '175'), 5)
(('3', '7', '7', '119', '3', '6', '175'), 5)
(('221', '221', '102', '201', '202', '201', '202'), 5)
(('3', '3', '3', '168', '7', '3', '3'), 5)
(('6', '5', '6', '5', '3', '6', '5'), 5)
(('78', '168', '78', '78', '168', '78', '102'), 5)
(('168', '3', '168', '168', '3', '3', '168'), 5)
(('91', '5', '221', '45', '141', '141', '45'), 5)
(('78', '265', '5', '4', '118', '6', '78'), 5)
(('146', '168', '3', '3', '5', '197', '3'), 5)
(('5', '141', '141', '196', '195', '195', '196'), 5)
(('125', '91', '175', '5', '6', '45', '45'), 5)
(('5', '197', '192', '192', '6', '195', '195'), 5)
(('5', '54', '54', '54', '54', '175', '54'), 5)
(('146', '168', '3', '3', '168', '3', '3'), 5)
(('91', '45', '64', '78', '45', '45', '65'), 5)
(('45', '5', '197', '192', '3', '45', '3'), 5)
(('195', '195', '3', '195', '3', '140', '140'), 5)
(('5', '5', '221', '221', '221', '221', '140'), 5)
(('3', '195', '195', '3', '3', '6', '45'), 5)
(('220', '5', '220', '5', '220', '5', '5'), 5)
(('3', '195', '3', '45', '140', '140', '6'), 5)
(('4', '5', '197', '197', '192', '3', '140'), 5)
(('265', '265', '265', '265', '265', '265', '33'), 5)
(('6', '142', '6', '7', '142', '7', '7'), 5)
(('102', '102', '102', '168', '102', '168', '168'), 5)
(('33', '140', '33', '33', '33', '33', '33'), 5)
(('3', '3', '3', '3', '6', '45', '5'), 5)
(('168', '146', '3', '168', '168', '3', '3'), 5)
(('195', '140', '140', '6', '3', '6', '3'), 5)
(('3', '6', '195', '195', '195', '5', '3'), 5)
(('168', '3', '168', '168', '168', '3', '168'), 5)
(('240', '240', '265', '221', '265', '140', '3'), 5)
(('45', '3', '3', '3', '6', '195', '195'), 5)
(('4', '4', '4', '4', '4', '168', '4'), 5)
(('54', '195', '5', '54', '54', '54', '54'), 5)
(('54', '175', '174', '175', '54', '54', '54'), 5)
(('78', '4', '78', '4', '78', '4', '4'), 5)
(('19', '19', '19', '3', '3', '3', '19'), 5)
(('3', '3', '6', '91', '78', '4', '42'), 5)
(('196', '196', '195', '196', '196', '196', '195'), 5)
(('168', '265', '78', '168', '146', '168', '168'), 5)
(('5', '220', '5', '220', '220', '5', '220'), 5)
(('195', '195', '195', '5', '3', '3', '3'), 5)
(('195', '91', '78', '78', '78', '78', '78'), 5)
(('54', '54', '175', '175', '174', '174', '174'), 5)
(('6', '3', '3', '7', '7', '119', '6'), 5)
(('3', '3', '4', '6', '91', '3', '4'), 5)
(('197', '45', '3', '6', '5', '197', '3'), 5)
(('6', '221', '195', '195', '195', '195', '195'), 5)
(('265', '3', '3', '265', '168', '265', '168'), 5)
(('197', '85', '85', '174', '174', '174', '174'), 5)
(('91', '5', '197', '192', '3', '140', '3'), 5)
(('78', '78', '78', '78', '4', '4', '4'), 5)
