(('195', '195', '195', '195', '195', '195', '195'), 368)
(('265', '3', '168', '265', '168', '265', '265'), 8)
(('265', '3', '265', '3', '168', '265', '168'), 8)
(('168', '265', '168', '265', '3', '265', '265'), 8)
(('265', '265', '168', '168', '3', '168', '168'), 8)
(('3', '168', '3', '168', '168', '265', '168'), 8)
(('265', '265', '3', '265', '168', '3', '168'), 8)
(('265', '3', '265', '265', '265', '3', '265'), 8)
(('168', '265', '3', '168', '265', '168', '168'), 8)
(('168', '3', '265', '265', '168', '168', '168'), 8)
(('168', '168', '265', '168', '265', '168', '3'), 8)
(('265', '168', '168', '168', '265', '168', '3'), 8)
(('265', '168', '265', '168', '168', '168', '3'), 8)
(('168', '168', '265', '3', '3', '168', '265'), 8)
(('265', '3', '265', '265', '168', '168', '265'), 8)
(('168', '265', '168', '3', '265', '168', '265'), 8)
(('168', '3', '265', '265', '265', '3', '265'), 8)
(('3', '265', '265', '168', '265', '168', '3'), 8)
(('3', '3', '3', '19', '19', '19', '19'), 8)
(('3', '168', '3', '168', '265', '265', '265'), 8)
(('3', '168', '3', '168', '265', '168', '265'), 8)
(('265', '3', '265', '168', '265', '168', '265'), 8)
(('168', '265', '168', '3', '265', '3', '265'), 8)
(('168', '3', '168', '3', '265', '265', '168'), 8)
(('168', '168', '168', '3', '168', '3', '3'), 8)
(('3', '168', '168', '265', '168', '168', '168'), 8)
(('168', '3', '265', '168', '168', '168', '265'), 8)
(('168', '265', '3', '265', '168', '168', '265'), 8)
(('19', '19', '19', '3', '3', '3', '19'), 8)
(('265', '265', '168', '265', '3', '265', '3'), 8)
(('265', '265', '168', '168', '3', '265', '265'), 8)
(('168', '265', '168', '168', '265', '3', '168'), 8)
(('168', '265', '168', '3', '168', '265', '265'), 8)
(('265', '168', '3', '168', '168', '168', '265'), 8)
(('168', '168', '3', '168', '265', '265', '168'), 8)
(('3', '3', '265', '265', '265', '168', '265'), 8)
(('265', '168', '3', '265', '265', '265', '265'), 8)
(('265', '168', '3', '168', '3', '168', '3'), 8)
(('265', '168', '265', '168', '265', '3', '265'), 8)
(('168', '265', '265', '3', '3', '168', '168'), 8)
(('265', '3', '168', '265', '3', '265', '265'), 8)
(('265', '3', '265', '265', '168', '168', '168'), 8)
(('265', '265', '265', '3', '168', '265', '168'), 8)
(('168', '168', '168', '265', '265', '3', '265'), 8)
(('265', '265', '265', '265', '168', '265', '3'), 8)
(('265', '168', '265', '265', '3', '168', '168'), 8)
(('168', '168', '265', '168', '3', '168', '265'), 8)
(('3', '265', '3', '168', '265', '168', '168'), 8)
(('265', '168', '265', '168', '3', '168', '265'), 8)
(('3', '168', '265', '168', '265', '168', '168'), 8)
(('168', '168', '3', '3', '168', '168', '265'), 8)
(('3', '3', '19', '3', '19', '3', '19'), 8)
(('168', '168', '168', '168', '3', '168', '168'), 8)
(('19', '3', '19', '19', '3', '19', '19'), 8)
(('265', '265', '265', '3', '3', '168', '168'), 8)
(('3', '168', '3', '3', '168', '168', '168'), 8)
(('168', '168', '3', '265', '168', '168', '168'), 8)
(('3', '265', '3', '168', '265', '168', '265'), 8)
(('265', '168', '265', '168', '3', '265', '168'), 8)
(('3', '265', '265', '168', '3', '168', '3'), 8)
(('168', '3', '265', '3', '265', '265', '168'), 8)
(('168', '3', '3', '265', '168', '168', '168'), 8)
(('265', '168', '168', '3', '265', '168', '168'), 8)
(('168', '265', '3', '265', '265', '265', '168'), 8)
(('265', '265', '3', '265', '168', '168', '168'), 8)
(('168', '168', '3', '265', '265', '265', '168'), 8)
(('265', '3', '168', '168', '265', '3', '168'), 7)
(('174', '174', '174', '174', '174', '11', '45'), 7)
(('3', '168', '3', '168', '168', '265', '265'), 7)
(('168', '168', '265', '3', '168', '265', '265'), 7)
(('168', '168', '168', '265', '168', '265', '3'), 7)
(('192', '192', '243', '125', '125', '125', '125'), 7)
(('265', '168', '265', '265', '168', '3', '265'), 7)
(('265', '265', '265', '168', '168', '3', '168'), 7)
(('265', '265', '3', '168', '265', '265', '3'), 7)
(('3', '6', '174', '174', '174', '174', '174'), 7)
(('3', '168', '3', '265', '168', '265', '3'), 7)
(('168', '265', '265', '3', '265', '3', '168'), 7)
(('265', '265', '3', '168', '168', '168', '265'), 7)
(('168', '3', '3', '168', '168', '168', '168'), 7)
(('6', '3', '6', '174', '174', '174', '174'), 7)
(('168', '168', '265', '3', '168', '168', '265'), 7)
(('265', '168', '168', '168', '265', '3', '168'), 7)
(('265', '168', '3', '168', '3', '265', '168'), 7)
(('3', '168', '168', '3', '168', '168', '265'), 7)
(('168', '168', '168', '265', '168', '168', '3'), 7)
(('175', '6', '3', '6', '174', '174', '174'), 7)
(('168', '3', '3', '265', '168', '168', '265'), 7)
(('265', '168', '3', '168', '3', '168', '168'), 7)
(('192', '6', '192', '192', '243', '125', '125'), 7)
(('168', '265', '265', '3', '265', '168', '168'), 7)
(('168', '265', '168', '3', '265', '265', '168'), 7)
(('265', '265', '3', '265', '3', '265', '265'), 7)
(('168', '265', '3', '168', '3', '168', '168'), 7)
(('33', '5', '197', '192', '6', '33', '5'), 7)
(('265', '168', '3', '168', '265', '3', '168'), 7)
(('174', '174', '11', '45', '33', '192', '33'), 7)
(('3', '168', '265', '265', '265', '168', '265'), 7)
(('125', '125', '125', '125', '125', '91', '258'), 7)
(('265', '168', '3', '265', '265', '168', '265'), 7)
(('3', '168', '168', '168', '168', '168', '265'), 7)
(('168', '265', '168', '168', '3', '168', '168'), 7)
(('168', '168', '265', '3', '3', '265', '3'), 7)
(('3', '168', '168', '265', '3', '168', '168'), 7)
(('243', '125', '125', '125', '125', '125', '125'), 7)
(('168', '168', '265', '3', '265', '168', '168'), 7)
(('57', '175', '54', '175', '6', '3', '6'), 7)
(('265', '265', '168', '3', '3', '265', '168'), 7)
(('174', '174', '174', '57', '175', '54', '175'), 7)
(('3', '265', '265', '265', '3', '265', '265'), 7)
(('168', '168', '3', '168', '3', '265', '265'), 7)
(('175', '54', '175', '6', '3', '6', '174'), 7)
(('168', '265', '3', '265', '265', '168', '168'), 7)
(('265', '3', '265', '168', '265', '265', '168'), 7)
(('19', '3', '19', '3', '19', '3', '19'), 7)
(('174', '11', '45', '33', '192', '33', '5'), 7)
(('265', '168', '265', '265', '168', '265', '3'), 7)
(('6', '174', '174', '174', '174', '174', '174'), 7)
(('3', '168', '168', '168', '265', '265', '168'), 7)
(('3', '265', '265', '168', '265', '265', '3'), 7)
(('45', '33', '192', '33', '5', '197', '192'), 7)
(('265', '3', '265', '265', '265', '168', '168'), 7)
(('3', '265', '168', '265', '265', '168', '3'), 7)
(('265', '168', '168', '265', '3', '168', '168'), 7)
(('168', '168', '168', '168', '168', '265', '3'), 7)
(('168', '265', '168', '265', '265', '3', '168'), 7)
(('168', '168', '3', '168', '265', '265', '3'), 7)
(('265', '3', '168', '265', '265', '3', '168'), 7)
(('168', '168', '168', '3', '265', '265', '168'), 7)
(('168', '265', '3', '265', '265', '265', '3'), 7)
(('174', '57', '175', '54', '175', '6', '3'), 7)
(('265', '265', '168', '265', '3', '265', '168'), 7)
(('265', '265', '3', '265', '168', '3', '265'), 7)
(('168', '3', '265', '265', '265', '3', '3'), 7)
(('265', '168', '3', '265', '3', '265', '3'), 7)
(('265', '168', '3', '168', '265', '265', '265'), 7)
(('3', '265', '168', '265', '168', '3', '168'), 7)
(('168', '265', '3', '265', '168', '265', '3'), 7)
(('197', '192', '6', '33', '5', '3', '197'), 7)
(('3', '3', '3', '265', '168', '168', '168'), 7)
(('3', '265', '265', '168', '168', '168', '265'), 7)
(('168', '265', '265', '3', '265', '168', '3'), 7)
(('3', '168', '3', '168', '265', '3', '168'), 7)
(('3', '3', '168', '168', '168', '168', '168'), 7)
(('3', '168', '3', '265', '168', '3', '168'), 7)
(('265', '3', '168', '265', '3', '265', '168'), 7)
(('240', '240', '174', '174', '175', '191', '122'), 7)
(('168', '265', '3', '3', '168', '265', '265'), 7)
(('3', '168', '168', '265', '265', '265', '168'), 7)
(('168', '265', '168', '3', '168', '168', '3'), 7)
(('175', '174', '174', '174', '57', '175', '54'), 7)
(('125', '91', '258', '311', '240', '240', '174'), 7)
(('3', '168', '3', '265', '265', '265', '265'), 7)
(('192', '192', '6', '192', '192', '243', '125'), 7)
(('168', '3', '265', '265', '168', '3', '168'), 7)
(('125', '125', '125', '125', '91', '258', '311'), 7)
(('3', '265', '168', '265', '265', '265', '168'), 7)
(('3', '265', '168', '265', '265', '168', '265'), 7)
(('125', '125', '91', '258', '311', '240', '240'), 7)
(('258', '311', '240', '240', '174', '174', '175'), 7)
(('3', '265', '265', '168', '265', '265', '265'), 7)
(('265', '265', '168', '265', '265', '3', '3'), 7)
(('168', '3', '168', '168', '3', '168', '265'), 7)
(('3', '168', '168', '265', '168', '168', '3'), 7)
(('168', '168', '3', '168', '265', '3', '265'), 7)
(('3', '168', '265', '168', '3', '168', '3'), 7)
(('19', '19', '19', '19', '3', '19', '19'), 7)
(('3', '168', '265', '168', '168', '265', '265'), 7)
(('3', '265', '168', '168', '168', '3', '168'), 7)
(('5', '197', '192', '6', '33', '5', '3'), 7)
(('265', '168', '265', '3', '3', '168', '265'), 7)
(('265', '3', '3', '168', '168', '3', '168'), 7)
(('168', '265', '168', '168', '3', '265', '168'), 7)
(('5', '3', '197', '192', '192', '6', '192'), 7)
(('33', '192', '33', '5', '197', '192', '6'), 7)
(('3', '197', '192', '192', '6', '192', '192'), 7)
(('3', '265', '265', '265', '168', '265', '3'), 7)
(('265', '265', '3', '265', '168', '168', '3'), 7)
(('174', '174', '174', '174', '11', '45', '33'), 7)
(('19', '3', '19', '3', '3', '19', '19'), 7)
(('174', '174', '57', '175', '54', '175', '6'), 7)
(('168', '3', '168', '3', '3', '265', '168'), 7)
(('265', '168', '168', '3', '3', '265', '168'), 7)
(('265', '168', '168', '3', '265', '265', '168'), 7)
(('265', '3', '265', '168', '168', '3', '265'), 7)
(('125', '125', '125', '125', '125', '125', '91'), 7)
(('3', '168', '168', '265', '168', '265', '3'), 7)
(('11', '45', '33', '192', '33', '5', '197'), 7)
(('54', '175', '6', '3', '6', '174', '174'), 7)
(('3', '265', '3', '168', '168', '3', '168'), 7)
(('265', '265', '3', '168', '168', '265', '265'), 7)
(('3', '168', '265', '168', '265', '265', '265'), 7)
(('265', '168', '265', '265', '168', '3', '168'), 7)
(('168', '168', '265', '265', '168', '3', '3'), 7)
(('168', '3', '168', '265', '3', '265', '265'), 7)
(('3', '168', '265', '168', '265', '265', '3'), 7)
(('3', '3', '168', '265', '265', '168', '3'), 7)
(('265', '3', '3', '265', '265', '265', '265'), 7)
(('265', '3', '265', '265', '3', '265', '265'), 7)
(('311', '240', '240', '174', '174', '175', '191'), 7)
(('174', '174', '174', '11', '45', '33', '192'), 7)
(('174', '174', '174', '174', '174', '174', '11'), 7)
(('168', '168', '3', '265', '265', '265', '265'), 7)
(('168', '265', '168', '3', '168', '3', '265'), 7)
(('19', '19', '3', '19', '19', '3', '19'), 7)
(('168', '3', '168', '168', '168', '265', '168'), 7)
(('265', '265', '168', '265', '3', '168', '3'), 7)
(('168', '168', '3', '168', '3', '3', '265'), 7)
(('168', '168', '168', '168', '3', '265', '265'), 7)
(('168', '168', '265', '168', '265', '265', '3'), 7)
(('168', '168', '265', '265', '3', '265', '265'), 7)
(('197', '192', '192', '6', '192', '192', '243'), 7)
(('125', '125', '125', '91', '258', '311', '240'), 7)
(('168', '168', '3', '265', '168', '265', '265'), 7)
(('3', '168', '265', '168', '168', '168', '265'), 7)
(('192', '33', '5', '197', '192', '6', '33'), 7)
(('3', '265', '3', '265', '265', '168', '168'), 7)
(('6', '192', '192', '243', '125', '125', '125'), 7)
(('168', '3', '168', '168', '168', '265', '3'), 7)
(('265', '168', '168', '265', '265', '168', '3'), 7)
(('168', '265', '168', '265', '265', '3', '265'), 7)
(('168', '265', '168', '265', '3', '265', '168'), 7)
(('265', '168', '168', '3', '168', '3', '265'), 7)
(('19', '3', '19', '19', '19', '19', '3'), 7)
(('192', '243', '125', '125', '125', '125', '125'), 7)
(('91', '258', '311', '240', '240', '174', '174'), 7)
(('265', '265', '168', '265', '168', '3', '265'), 7)
(('3', '265', '168', '168', '265', '168', '3'), 7)
(('168', '3', '3', '168', '168', '265', '265'), 7)
(('168', '265', '168', '168', '265', '265', '3'), 7)
(('168', '265', '168', '3', '168', '3', '3'), 7)
(('265', '168', '3', '168', '168', '265', '168'), 7)
(('3', '19', '19', '19', '19', '19', '19'), 7)
(('168', '168', '168', '265', '3', '265', '265'), 7)
(('3', '168', '265', '3', '265', '265', '168'), 7)
(('168', '168', '265', '265', '3', '168', '265'), 7)
(('265', '3', '168', '3', '265', '265', '265'), 7)
(('265', '168', '3', '168', '265', '168', '3'), 7)
(('168', '3', '265', '3', '168', '265', '168'), 7)
(('3', '265', '265', '265', '3', '3', '3'), 6)
(('168', '168', '265', '265', '265', '3', '265'), 6)
(('3', '265', '265', '168', '3', '265', '265'), 6)
(('3', '168', '265', '168', '265', '3', '3'), 6)
(('168', '168', '265', '3', '265', '168', '3'), 6)
(('265', '168', '168', '168', '3', '265', '168'), 6)
(('19', '3', '19', '3', '19', '19', '19'), 6)
(('168', '3', '265', '265', '168', '265', '168'), 6)
(('265', '265', '265', '3', '265', '3', '265'), 6)
(('3', '265', '265', '168', '168', '3', '3'), 6)
(('3', '168', '265', '265', '265', '3', '265'), 6)
(('265', '168', '265', '168', '265', '265', '3'), 6)
(('265', '168', '168', '265', '265', '3', '265'), 6)
(('168', '265', '265', '3', '3', '3', '3'), 6)
(('265', '265', '265', '3', '265', '265', '3'), 6)
(('168', '265', '265', '3', '168', '168', '265'), 6)
(('168', '265', '265', '3', '3', '265', '3'), 6)
(('265', '265', '265', '3', '265', '3', '168'), 6)
(('168', '3', '265', '168', '3', '168', '3'), 6)
(('265', '168', '3', '168', '3', '3', '168'), 6)
(('174', '174', '175', '191', '122', '268', '45'), 6)
(('3', '265', '168', '265', '3', '265', '265'), 6)
(('3', '168', '168', '168', '168', '168', '3'), 6)
(('168', '3', '168', '168', '265', '3', '265'), 6)
(('265', '265', '3', '3', '168', '168', '168'), 6)
(('265', '3', '265', '168', '168', '168', '168'), 6)
(('168', '168', '168', '3', '265', '265', '3'), 6)
(('265', '265', '3', '168', '265', '3', '265'), 6)
(('265', '3', '3', '168', '265', '265', '168'), 6)
(('3', '168', '168', '3', '168', '168', '3'), 6)
(('168', '168', '3', '265', '265', '168', '265'), 6)
(('265', '3', '265', '3', '265', '168', '168'), 6)
(('3', '168', '265', '3', '265', '168', '168'), 6)
(('3', '168', '265', '265', '3', '168', '3'), 6)
(('265', '3', '265', '168', '265', '265', '265'), 6)
(('3', '168', '265', '265', '3', '3', '168'), 6)
(('265', '3', '3', '265', '265', '265', '168'), 6)
(('3', '19', '3', '19', '3', '19', '19'), 6)
(('3', '3', '168', '265', '265', '168', '168'), 6)
(('168', '3', '168', '3', '265', '168', '265'), 6)
(('265', '265', '3', '265', '265', '168', '168'), 6)
(('168', '265', '168', '265', '3', '3', '168'), 6)
(('265', '265', '265', '168', '3', '168', '3'), 6)
(('168', '265', '168', '265', '265', '3', '3'), 6)
(('265', '3', '265', '265', '168', '265', '3'), 6)
(('168', '168', '3', '168', '3', '265', '168'), 6)
(('168', '168', '3', '168', '3', '168', '168'), 6)
(('3', '168', '3', '265', '265', '168', '265'), 6)
(('3', '168', '3', '168', '168', '168', '265'), 6)
(('3', '168', '265', '168', '3', '265', '3'), 6)
(('168', '168', '168', '168', '3', '168', '3'), 6)
(('265', '168', '3', '265', '265', '3', '265'), 6)
(('168', '168', '265', '168', '168', '3', '265'), 6)
(('265', '3', '265', '265', '168', '265', '265'), 6)
(('265', '3', '3', '3', '3', '265', '265'), 6)
(('3', '265', '265', '3', '265', '265', '3'), 6)
(('3', '168', '265', '168', '3', '265', '265'), 6)
(('168', '3', '168', '265', '265', '3', '3'), 6)
(('3', '265', '168', '3', '265', '265', '168'), 6)
(('265', '3', '265', '168', '168', '168', '265'), 6)
(('265', '265', '265', '3', '3', '265', '265'), 6)
(('265', '168', '3', '3', '265', '168', '168'), 6)
(('265', '265', '3', '265', '265', '168', '265'), 6)
(('3', '265', '265', '168', '265', '3', '168'), 6)
(('168', '168', '168', '168', '265', '3', '168'), 6)
(('168', '265', '168', '265', '168', '168', '3'), 6)
(('168', '3', '168', '265', '168', '265', '3'), 6)
(('265', '168', '168', '168', '3', '168', '3'), 6)
(('3', '265', '265', '265', '168', '168', '3'), 6)
(('168', '3', '168', '168', '265', '265', '265'), 6)
(('265', '265', '3', '168', '168', '3', '3'), 6)
(('168', '3', '168', '168', '3', '168', '3'), 6)
(('3', '3', '168', '3', '265', '168', '265'), 6)
(('3', '3', '168', '265', '168', '265', '168'), 6)
(('19', '19', '19', '3', '19', '19', '3'), 6)
(('3', '3', '3', '265', '265', '265', '168'), 6)
(('265', '3', '168', '265', '265', '168', '168'), 6)
(('168', '265', '168', '168', '265', '3', '3'), 6)
(('265', '265', '3', '168', '265', '265', '168'), 6)
(('168', '168', '3', '265', '265', '168', '3'), 6)
(('265', '3', '265', '168', '3', '265', '265'), 6)
(('3', '265', '168', '265', '168', '3', '265'), 6)
(('265', '168', '3', '168', '265', '265', '3'), 6)
(('3', '168', '265', '168', '265', '3', '168'), 6)
(('168', '168', '3', '265', '168', '168', '265'), 6)
(('168', '3', '3', '168', '168', '265', '168'), 6)
(('265', '265', '3', '265', '265', '265', '3'), 6)
(('265', '3', '168', '265', '168', '168', '265'), 6)
(('168', '265', '265', '265', '265', '3', '3'), 6)
(('3', '3', '265', '265', '168', '265', '168'), 6)
(('265', '265', '265', '168', '168', '265', '3'), 6)
(('168', '265', '3', '3', '265', '265', '168'), 6)
(('168', '168', '265', '168', '3', '3', '265'), 6)
(('3', '168', '168', '265', '265', '265', '3'), 6)
(('265', '3', '168', '168', '168', '265', '168'), 6)
(('265', '3', '265', '168', '265', '3', '168'), 6)
(('195', '195', '195', '195', '195', '195', '5'), 6)
(('3', '265', '168', '265', '3', '265', '168'), 6)
(('168', '3', '3', '168', '265', '265', '168'), 6)
(('3', '168', '168', '3', '168', '3', '168'), 6)
(('3', '3', '3', '168', '168', '265', '265'), 6)
(('3', '265', '168', '168', '265', '265', '265'), 6)
(('168', '168', '265', '168', '3', '168', '168'), 6)
(('168', '168', '3', '3', '265', '168', '168'), 6)
(('168', '168', '265', '265', '265', '265', '168'), 6)
(('168', '265', '168', '3', '3', '168', '168'), 6)
(('265', '168', '265', '265', '3', '3', '265'), 6)
(('3', '265', '265', '168', '265', '265', '168'), 6)
(('3', '3', '265', '168', '168', '265', '168'), 6)
(('265', '265', '265', '3', '265', '168', '265'), 6)
(('265', '168', '265', '265', '3', '3', '168'), 6)
(('3', '265', '168', '168', '168', '168', '265'), 6)
(('3', '168', '168', '168', '265', '265', '265'), 6)
(('168', '3', '3', '168', '265', '168', '265'), 6)
(('265', '3', '168', '168', '265', '265', '265'), 6)
(('265', '168', '265', '168', '265', '3', '3'), 6)
(('265', '3', '265', '3', '265', '265', '168'), 6)
(('3', '265', '265', '168', '168', '265', '3'), 6)
(('168', '3', '3', '3', '168', '265', '265'), 6)
(('168', '265', '43', '3', '265', '43', '3'), 6)
(('265', '168', '3', '3', '168', '168', '3'), 6)
(('78', '78', '78', '78', '78', '78', '5'), 6)
(('265', '265', '3', '168', '3', '265', '265'), 6)
(('3', '265', '3', '265', '265', '168', '265'), 6)
(('265', '168', '265', '3', '168', '168', '168'), 6)
(('168', '168', '168', '168', '168', '3', '3'), 6)
(('168', '168', '168', '3', '168', '265', '3'), 6)
(('168', '265', '3', '3', '265', '3', '265'), 6)
(('3', '265', '168', '168', '168', '265', '265'), 6)
(('265', '168', '3', '265', '265', '265', '168'), 6)
(('265', '3', '3', '168', '168', '168', '265'), 6)
(('265', '265', '3', '3', '168', '265', '168'), 6)
(('3', '265', '168', '168', '265', '265', '168'), 6)
(('240', '174', '174', '175', '191', '122', '268'), 6)
(('3', '265', '265', '265', '3', '265', '168'), 6)
(('168', '265', '168', '3', '168', '168', '265'), 6)
(('3', '265', '3', '168', '265', '265', '265'), 6)
(('168', '168', '265', '265', '3', '3', '265'), 6)
(('168', '3', '168', '265', '3', '168', '168'), 6)
(('3', '168', '168', '168', '3', '168', '168'), 6)
(('265', '168', '3', '168', '168', '3', '3'), 6)
(('265', '3', '265', '168', '3', '168', '168'), 6)
(('265', '168', '168', '3', '3', '168', '265'), 6)
(('3', '3', '3', '265', '265', '3', '3'), 6)
(('3', '265', '265', '265', '168', '3', '168'), 6)
(('168', '265', '265', '3', '3', '265', '265'), 6)
(('168', '3', '265', '265', '265', '265', '168'), 6)
(('3', '265', '3', '265', '3', '3', '168'), 6)
(('265', '168', '168', '265', '3', '3', '168'), 6)
(('3', '168', '3', '168', '3', '168', '168'), 6)
(('168', '265', '168', '265', '3', '168', '3'), 6)
(('265', '265', '265', '265', '3', '3', '265'), 6)
(('265', '265', '265', '265', '168', '3', '265'), 6)
(('265', '265', '265', '3', '168', '3', '168'), 6)
(('3', '168', '3', '265', '168', '265', '265'), 6)
(('265', '168', '168', '3', '168', '168', '3'), 6)
(('168', '265', '168', '168', '168', '265', '3'), 6)
(('265', '265', '168', '3', '265', '168', '168'), 6)
(('265', '3', '265', '3', '168', '168', '168'), 6)
(('265', '168', '168', '265', '3', '265', '3'), 6)
(('3', '168', '168', '168', '168', '265', '265'), 6)
(('265', '168', '3', '265', '3', '168', '265'), 6)
(('168', '3', '3', '168', '3', '265', '168'), 6)
(('265', '265', '3', '3', '3', '3', '168'), 6)
(('19', '19', '19', '19', '19', '19', '3'), 6)
(('3', '168', '3', '265', '265', '265', '3'), 6)
(('265', '3', '3', '265', '3', '3', '265'), 6)
(('168', '265', '168', '265', '3', '3', '265'), 6)
(('3', '265', '265', '3', '265', '265', '265'), 6)
(('3', '3', '168', '3', '168', '168', '265'), 6)
(('3', '168', '168', '168', '265', '3', '265'), 6)
(('3', '168', '168', '265', '265', '168', '168'), 6)
(('3', '168', '168', '3', '265', '265', '168'), 6)
(('3', '168', '265', '168', '168', '168', '3'), 6)
(('265', '265', '265', '3', '265', '168', '3'), 6)
(('3', '265', '265', '168', '3', '168', '265'), 6)
(('3', '3', '265', '168', '265', '168', '265'), 6)
(('265', '265', '168', '168', '265', '3', '265'), 6)
(('168', '168', '265', '168', '3', '168', '3'), 6)
(('168', '265', '3', '3', '168', '265', '168'), 6)
(('168', '265', '265', '168', '3', '3', '265'), 6)
(('168', '168', '265', '168', '168', '168', '3'), 6)
(('3', '3', '265', '168', '168', '168', '3'), 6)
(('168', '3', '3', '265', '265', '168', '168'), 6)
(('265', '3', '3', '168', '265', '168', '3'), 6)
(('265', '168', '3', '265', '3', '265', '168'), 6)
(('175', '191', '122', '268', '45', '45', '5'), 6)
(('168', '265', '168', '265', '265', '168', '3'), 6)
(('265', '168', '265', '265', '168', '3', '3'), 6)
(('265', '265', '265', '3', '168', '265', '3'), 6)
(('168', '168', '168', '265', '265', '3', '3'), 6)
(('3', '3', '168', '168', '265', '168', '168'), 6)
(('168', '168', '3', '168', '168', '168', '3'), 6)
(('168', '3', '265', '3', '168', '265', '265'), 6)
(('168', '265', '168', '168', '265', '168', '3'), 6)
(('168', '265', '265', '3', '168', '3', '168'), 6)
(('3', '265', '265', '265', '265', '168', '3'), 6)
(('3', '3', '168', '168', '265', '168', '265'), 6)
(('265', '3', '168', '265', '265', '265', '3'), 6)
(('174', '175', '191', '122', '268', '45', '45'), 6)
(('265', '3', '168', '265', '168', '3', '265'), 6)
(('265', '265', '3', '3', '168', '168', '3'), 6)
(('265', '168', '168', '265', '168', '168', '3'), 6)
(('168', '3', '168', '265', '265', '3', '265'), 6)
(('168', '3', '168', '168', '265', '265', '3'), 6)
(('168', '168', '3', '3', '168', '265', '168'), 6)
(('3', '265', '168', '265', '265', '168', '168'), 6)
(('265', '265', '3', '265', '3', '168', '265'), 6)
(('265', '168', '265', '265', '265', '3', '168'), 6)
(('265', '3', '168', '265', '168', '265', '3'), 5)
(('265', '3', '168', '265', '265', '3', '265'), 5)
(('3', '265', '168', '3', '168', '3', '168'), 5)
(('3', '3', '265', '3', '3', '265', '265'), 5)
(('265', '265', '168', '168', '3', '3', '3'), 5)
(('168', '3', '168', '3', '168', '3', '3'), 5)
(('3', '265', '265', '168', '3', '3', '168'), 5)
(('168', '3', '3', '3', '265', '265', '265'), 5)
(('3', '3', '265', '3', '168', '168', '3'), 5)
(('265', '265', '168', '3', '168', '265', '3'), 5)
(('265', '3', '265', '168', '265', '265', '3'), 5)
(('3', '265', '3', '265', '265', '3', '265'), 5)
(('265', '265', '168', '168', '168', '3', '265'), 5)
(('3', '265', '168', '168', '168', '265', '168'), 5)
(('3', '3', '3', '168', '3', '265', '168'), 5)
(('3', '3', '265', '168', '3', '3', '168'), 5)
(('4', '3', '3', '3', '3', '3', '3'), 5)
(('265', '168', '3', '3', '265', '168', '265'), 5)
(('168', '265', '168', '3', '265', '168', '3'), 5)
(('3', '168', '3', '265', '168', '168', '168'), 5)
(('168', '3', '265', '168', '265', '3', '168'), 5)
(('265', '168', '168', '3', '265', '3', '168'), 5)
(('3', '265', '265', '168', '168', '3', '265'), 5)
(('265', '3', '265', '3', '3', '265', '3'), 5)
(('168', '3', '3', '168', '3', '168', '265'), 5)
(('265', '3', '3', '168', '168', '265', '265'), 5)
(('265', '265', '265', '168', '168', '3', '3'), 5)
(('265', '168', '168', '265', '265', '3', '168'), 5)
(('168', '168', '168', '265', '3', '3', '3'), 5)
(('168', '168', '168', '265', '168', '3', '265'), 5)
(('3', '265', '265', '265', '168', '168', '265'), 5)
(('265', '168', '3', '3', '168', '3', '265'), 5)
(('265', '3', '168', '3', '3', '168', '265'), 5)
(('3', '265', '265', '168', '168', '265', '265'), 5)
(('168', '3', '265', '265', '168', '265', '3'), 5)
(('265', '168', '168', '168', '168', '265', '3'), 5)
(('265', '265', '3', '3', '3', '3', '265'), 5)
(('168', '3', '3', '265', '265', '265', '265'), 5)
(('265', '265', '3', '265', '265', '3', '265'), 5)
(('168', '265', '3', '168', '168', '265', '168'), 5)
(('3', '168', '265', '168', '265', '168', '3'), 5)
(('265', '168', '3', '3', '3', '168', '168'), 5)
(('168', '3', '3', '168', '168', '3', '168'), 5)
(('168', '265', '168', '168', '168', '168', '3'), 5)
(('168', '3', '265', '168', '265', '168', '265'), 5)
(('3', '3', '168', '265', '265', '3', '3'), 5)
(('168', '265', '265', '168', '3', '265', '168'), 5)
(('3', '168', '3', '265', '168', '168', '265'), 5)
(('265', '168', '168', '168', '168', '3', '265'), 5)
(('265', '3', '265', '3', '3', '168', '265'), 5)
(('3', '168', '168', '3', '168', '265', '168'), 5)
(('265', '265', '3', '265', '3', '168', '3'), 5)
(('3', '168', '168', '168', '3', '265', '265'), 5)
(('3', '265', '168', '168', '168', '168', '3'), 5)
(('3', '168', '265', '265', '265', '3', '168'), 5)
(('265', '3', '3', '265', '3', '265', '168'), 5)
(('3', '265', '3', '265', '3', '3', '265'), 5)
(('102', '168', '168', '168', '265', '265', '168'), 5)
(('3', '168', '265', '265', '265', '168', '168'), 5)
(('168', '3', '265', '265', '168', '168', '265'), 5)
(('265', '3', '168', '168', '265', '265', '168'), 5)
(('265', '3', '168', '3', '168', '168', '168'), 5)
(('3', '168', '168', '168', '265', '168', '3'), 5)
(('102', '265', '168', '168', '168', '168', '168'), 5)
(('3', '3', '168', '168', '265', '265', '265'), 5)
(('265', '3', '168', '3', '265', '168', '265'), 5)
(('3', '168', '3', '265', '3', '168', '265'), 5)
(('3', '265', '168', '265', '168', '168', '3'), 5)
(('168', '3', '168', '3', '265', '265', '3'), 5)
(('3', '265', '265', '3', '265', '265', '168'), 5)
